vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536014517601828864,1787327305000-632578958264631296-1536014517601828864,1787327305000,1787347328000,1,216.387,73.073,2.961244235216838,632578958264631296,1787327305000,1536014517601828864,NL01AK8407,20023000,1787347328000,192.91334490786124,216.387,5.5499999999999545,73.0732367075232,2.9612346428021583,222.57500000000073,73.0732367075232,"{'confidence': 75.7, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 56544.230342852556, 'std': 14261.125739728164, 'timestamp': 1787424729607}",1787327305000-632578958264631296-1536014517601828864,,,,
1536014517601828864,1787308114000-632578958264631296-1536014517601828864,1787308114000,1787325020000,1,204.543,71.18,2.873602135431301,632578958264631296,1787308114000,1536014517601828864,NL01AK8407,16906000,1787325020000,187.91520000000077,204.543,4.7000000000000455,71.18000000000029,2.8736021354312893,210.3050000000003,71.18000000000029,"{'confidence': 72.1, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58110.27300026242, 'std': 15905.236002994916, 'timestamp': 1787410556567}",1787308114000-632578958264631296-1536014517601828864,,,,
873568577507033088,1787299976000-632578958264631296-873568577507033088,1787299976000,1787316250000,1,196.864,54.256,3.628428192273666,632578958264631296,1787299976000,873568577507033088,RJ14GN1578,16274000,1787316250000,143.23641185933116,196.864,4.399999999999636,54.25621661338301,3.6284137060791832,202.59999999997672,54.25621661338301,"{'confidence': 40.5, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 32661.60718081164, 'std': 7779.8913286435, 'timestamp': 1787370065517}",1787299976000-632578958264631296-873568577507033088,,,,3.403847753942009
964171206683000832,1787283767000-632578958264631296-964171206683000832,1787283767000,1787298457000,1,194.605,60.3,3.227280265339967,632578958264631296,1787283767000,964171206683000832,RJ47GA4674,14690000,1787298457000,159.19315422838204,194.605,4.049999999999272,60.30043720772047,3.2272568659764884,198.79999999998836,60.30043720772047,,1787283767000-632578958264631296-964171206683000832,,,,
927171595435245568,1787278230000-632578958264631296-927171595435245568,1787278230000,1787293076000,1,187.086,72.584,2.577510195084316,632578958264631296,1787278230000,927171595435245568,RJ47GA3670,14846000,1787293076000,191.62084210043264,187.086,4.100000000000364,72.58365231076993,2.577522541838808,161.375,72.58365231076993,"{'confidence': 25.6, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47556.723773504054, 'std': 20013.715976072344, 'timestamp': 1787339445079}",1787278230000-632578958264631296-927171595435245568,,,,
1080910261382021120,1787296168000-632578958264631296-1080910261382021120,1787296168000,1787310937000,1,183.038,49.945,3.6647912703974375,632578958264631296,1787296168000,1080910261382021120,RJ47GA5730,14769000,1787310937000,131.85507276890618,183.038,0.0,49.945103321555365,3.664783689034922,190.10000000000582,49.945103321555365,"{'confidence': 70.4, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 43520.25418489193, 'std': 12885.63347564009, 'timestamp': 1787368861072}",1787296168000-632578958264631296-1080910261382021120,,,,
1079774152119812096,1787284137000-632578958264631296-1079774152119812096,1787284137000,1787298137000,1,180.898,34.48,5.246461716937356,632578958264631296,1787284137000,1079774152119812096,RJ47GA5726,14000000,1787298137000,91.02651107982201,180.898,3.849999999998545,34.47973904538713,5.246501423977611,184.90000000002328,34.47973904538713,"{'confidence': 68, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 25862.34239889101, 'std': 6400.671309754851, 'timestamp': 1787419921973}",1787284137000-632578958264631296-1079774152119812096,,,,
946030376206204928,1787282163000-632578958264631296-946030376206204928,1787282163000,1787295588000,1,178.911,58.019,3.0836622485737433,632578958264631296,1787282163000,946030376206204928,RJ47GA4009,13425000,1787295588000,153.17083471662468,178.911,3.7000000000007276,58.01925557447904,3.0836486650597026,190.875,58.01925557447904,,1787282163000-632578958264631296-946030376206204928,,,,
943458585302532096,1787348797000-632578958264631296-943458585302532096,1787348797000,1787368961000,1,178.546,64.914,2.750500662414887,632578958264631296,1787348797000,943458585302532096,RJ47GA4720,20164000,1787368961000,171.37294761074003,178.546,5.549999999999272,64.91399530709849,2.7505008612599693,185.59999999997672,64.91399530709849,,1787348797000-632578958264631296-943458585302532096,,,,
946026878085365760,1787284630000-632578958264631296-946026878085365760,1787284630000,1787300394000,1,175.296,61.41,2.8545188080117243,632578958264631296,1787284630000,946026878085365760,RJ47GA4715,15764000,1787300394000,162.1218523639744,175.296,4.350000000000364,61.40979256211151,2.85452845037216,179.39999999999418,61.40979256211151,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59705.06837773832, 'std': 28704.84548239333, 'timestamp': 1787367198558}",1787284630000-632578958264631296-946026878085365760,,,,
1061978679036346368,1787284295000-632578958264631296-1061978679036346368,1787284295000,1787298449000,1,174.375,62.29,2.799406004174025,632578958264631296,1787284295000,1061978679036346368,RJ47GA3347,14154000,1787298449000,164.4447046137646,174.375,3.899999999999636,62.28966083854719,2.799421246681282,174.375,62.28966083854719,,1787284295000-632578958264631296-1061978679036346368,,,,
1471165285556813824,1787297028000-632578958264631296-1471165285556813824,1787297028000,1787311623000,1,173.75,56.52,3.0741330502476996,632578958264631296,1787297028000,1471165285556813824,NL01AK2623,14595000,1787311623000,149.2135743106784,173.75,4.0,56.52029329949939,3.0741170977175187,173.75,56.52029329949939,,1787297028000-632578958264631296-1471165285556813824,,,,
