vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
780451558935494656,1773841935000-632578958264631296-780451558935494656,1773841935000,1773843043000,1,4.582,1.956,2.3425357873210633,632578958264631296,1773841935000,780451558935494656,RJ47GA3178,1108000,1773843043000,4.582,0.25,1.9557158498680323,2.34287613934774,5.149999999965075,1.9557158498680323,1773841935000-632578958264631296-780451558935494656,,['900758004217937921'],,900758004217937921,
926835749754503168,1773831450000-632578958264631296-926835749754503168,1773831450000,1773831918000,1,4.538,1.259,3.6044479745830027,632578958264631296,1773831450000,926835749754503168,RJ47GA2702,468000,1773831918000,4.538,0.1000000000003638,1.2590638862994354,3.604265080891023,3.125,1.2590638862994354,1773831450000-632578958264631296-926835749754503168,,,,,
1131571393566081024,1773849970000-632578958264631296-1131571393566081024,1773849970000,1773850602000,1,4.535,0.951,4.7686645636172456,632578958264631296,1773849970000,1131571393566081024,RJ47GA1964,632000,1773850602000,4.535,0.0,0.95088617733236,4.76923538075041,5.5,0.6085662355242563,1773849970000-632578958264631296-1131571393566081024,,,,,
1067775323560476672,1773828828000-632578958264631296-1067775323560476672,1773828828000,1773829321000,1,4.534,1.099,4.125568698817107,632578958264631296,1773828828000,1067775323560476672,RJ14GP9558,493000,1773829321000,4.534,0.1000000000003638,1.0987685627982784,4.126437680791557,4.600000000005821,1.0987685627982784,1773828828000-632578958264631296-1067775323560476672,,,,,
1268615233111326720,1773790463000-632578958264631296-1268615233111326720,1773790463000,1773791129000,1,4.519,1.175,3.8459574468085105,632578958264631296,1773790463000,1268615233111326720,RJ47GA5672,666000,1773791129000,4.519,0.1500000000005457,1.1751279134063641,3.845538811941497,4.5,1.1751279134063641,1773790463000-632578958264631296-1268615233111326720,,,,,
871401551996911616,1773837863000-632578958264631296-871401551996911616,1773837863000,1773838641000,1,4.515,1.439,3.1375955524669905,632578958264631296,1773837863000,871401551996911616,Rj47GA3754,778000,1773838641000,4.515,0.2000000000007276,1.438763579233545,3.138111129005101,4.625,1.438763579233545,1773837863000-632578958264631296-871401551996911616,,,,,
997896292355014656,1773817633000-632578958264631296-997896292355014656,1773817633000,1773819217000,1,4.496,1.417,3.1729004940014116,632578958264631296,1773817633000,997896292355014656,RJ47GA5837,1584000,1773819217000,4.496,0.4000000000005457,1.4165111578031686,3.173995471361294,4.654999999998836,1.4165111578031686,1773817633000-632578958264631296-997896292355014656,,,,,
862693652038680576,1773800835000-632578958264631296-862693652038680576,1773800835000,1773801777000,1,4.48,1.424,3.1460674157303377,632578958264631296,1773800835000,862693652038680576,RJ47GA4378,942000,1773801777000,4.48,0.3000000000010914,1.4235090176964347,3.1471525254189623,4.5,1.4235090176964347,1773800835000-632578958264631296-862693652038680576,,['900758004234715138'],,900758004234715138,2.171199999999993
1486725792942522368,1773830624000-632578958264631296-1486725792942522368,1773830624000,1773832375000,1,4.478,0.78,5.74102564102564,632578958264631296,1773830624000,1486725792942522368,NL01AK3102,1751000,1773832375000,4.478,0.4763888888888914,0.7795942755454579,5.744013444514946,,0.49203093501054396,1773830624000-632578958264631296-1486725792942522368,,,,,
938815406225752064,1773817945000-632578958264631296-938815406225752064,1773817945000,1773819191000,1,4.473,2.628,1.7020547945205478,632578958264631296,1773817945000,938815406225752064,RJ47GA3910,1246000,1773819191000,4.473,0.3499999999985448,2.6275103525528762,1.7023719794877517,4.625,2.6275103525528762,1773817945000-632578958264631296-938815406225752064,,,,,
1060872975626010624,1773817952000-632578958264631296-1060872975626010624,1773817952000,1773819375000,1,4.471,2.273,1.967003959524857,632578958264631296,1773817952000,1060872975626010624,RJ47GA3504,1423000,1773819375000,4.471,0.3500000000003638,2.273059982744109,1.9669520531536828,4.625,2.273059982744109,1773817952000-632578958264631296-1060872975626010624,,,,,
944571594812948480,1773837608000-632578958264631296-944571594812948480,1773837608000,1773838215000,1,4.446,1.216,3.65625,632578958264631296,1773837608000,944571594812948480,RJ47GA2733,607000,1773838215000,4.446,0.1000000000003638,1.2164567905608807,3.6548770449545107,4.5,1.2164567905608807,1773837608000-632578958264631296-944571594812948480,,,,,
943857890790211584,1773821980000-632578958264631296-943857890790211584,1773821980000,1773822754000,1,4.438,1.173,3.7834612105711845,632578958264631296,1773821980000,943857890790211584,RJ47GA3794,774000,1773822754000,4.438,0.1499999999996362,1.1725062993654356,3.7850542913090193,4.5,1.1725062993654356,1773821980000-632578958264631296-943857890790211584,,,,,
939547788868321280,1773804121000-632578958264631296-939547788868321280,1773804121000,1773804624000,1,4.433,1.347,3.2910170749814402,632578958264631296,1773804121000,939547788868321280,RJ14GH7603,503000,1773804624000,4.433,0.0,1.3470880342752218,3.290802001953125,,0.001,1773804121000-632578958264631296-939547788868321280,,,,,
1385305291104452608,1773791867000-632578958264631296-1385305291104452608,1773791867000,1773793100000,1,4.421,1.775,2.490704225352113,632578958264631296,1773791867000,1385305291104452608,NL01AJ5692,1233000,1773793100000,4.421,0.3000000000001819,1.7752000550408975,2.490423537023915,4.5,1.7752000550408973,1773791867000-632578958264631296-1385305291104452608,,,,,
942471450843938816,1773800740000-632578958264631296-942471450843938816,1773800740000,1773801187000,1,4.398,1.466,3.0,632578958264631296,1773800740000,942471450843938816,RJ47GA3611,447000,1773801187000,4.398,0.11766194444444446,1.4655190716329964,3.0009844874276546,4.375,1.4655190716329964,1773800740000-632578958264631296-942471450843938816,,,,,
873104331912511488,1773824343000-632578958264631296-873104331912511488,1773824343000,1773825615000,1,4.391,2.361,1.8598051673019904,632578958264631296,1773824343000,873104331912511488,RJ14GN0768,1272000,1773825615000,4.391,0.3000000000010914,2.3612116227136264,1.8596384829554735,4.2999999999883585,2.3612116227136264,1773824343000-632578958264631296-873104331912511488,,,,,0.18399999999999608
1373358446576926720,1773824461000-632578958264631296-1373358446576926720,1773824461000,1773825039000,1,4.365,0.212,20.589622641509436,632578958264631296,1773824461000,1373358446576926720,HR26EQ4539,578000,1773825039000,4.365,0.15499999999974534,0.21232217264444453,20.55838043495177,4.353000000002794,0.21232217264444453,1773824461000-632578958264631296-1373358446576926720,,,,,
929731076446748672,1773778217000-632578958264631296-929731076446748672,1773778217000,1773779497000,1,4.344,1.854,2.343042071197411,632578958264631296,1773778217000,929731076446748672,RJ47GA3899,1280000,1773779497000,4.344,0.3499999999994543,1.8544622782606675,2.3424580003181914,4.125,1.8544622782606672,1773778217000-632578958264631296-929731076446748672,,,,,
1067765309810671616,1773840443000-632578958264631296-1067765309810671616,1773840443000,1773841123000,1,4.333,1.153,3.7580225498699047,632578958264631296,1773840443000,1067765309810671616,RJ47GA6287,680000,1773841123000,4.333,0.1499999999996362,1.152525852911646,3.7595685936705605,4.5,1.152525852911646,1773840443000-632578958264631296-1067765309810671616,,,,,
947452563299500032,1773840798000-632578958264631296-947452563299500032,1773840798000,1773841419000,1,4.308,2.051,2.100438810336421,632578958264631296,1773840798000,947452563299500032,RJ47GA2721,621000,1773841419000,4.308,0.1499999999996362,2.051150437561684,2.1002847578167683,4.0,2.051150437561684,1773840798000-632578958264631296-947452563299500032,,,,,
