vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
874182854030917632,1773772852000-632578958264631296-874182854030917632,1773772852000,1773780604000,1,83.996,35.319,2.3782100285965058,632578958264631296,1773772852000,874182854030917632,RJ47GA4748,7752000,1773780604000,84.357,2.100000000000364,35.31852904212783,2.388463004769515,87.5,35.31852904212783,1773772852000-632578958264631296-874182854030917632,,,,,0.0
1073663431535493120,1773774949000-632578958264631296-1073663431535493120,1773774949000,1773781335000,1,74.072,27.551,2.688541250771297,632578958264631296,1773774949000,1073663431535493120,RJ47GA5728,6386000,1773781335000,75.105,1.699999999999818,27.551314652623113,2.726004219651616,80.89999999996508,27.551314652623113,1773774949000-632578958264631296-1073663431535493120,,,,,
