tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],1138783076164304896-1773858497000,1773858497000,1773859147000,632578958264631296,1138783076164304896,,,1773858497000-632578958264631296-1138783076164304896,,0.354,0.438,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650,,2643.0,1,,,,,,,0.15,0.808,,2.36,,,,,,402,1
[],1046442314819436544-1773858480000,1773858480000,1773860591000,632578958264631296,1046442314819436544,,,1773858480000-632578958264631296-1046442314819436544,,1.486,1.008,,0.19,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.498,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2111,,2093.0,3,"{'fifth_gear_duration': 6.288198807460735, 'first_gear_duration': 24.185380028695135, 'sixth_gear_duration': 0, 'third_gear_duration': 31.97507269252381, 'eighth_gear_duration': 0, 'fourth_gear_duration': 29.898039529457975, 'second_gear_duration': 7.653308941862347, 'seventh_gear_duration': 0}",,,,,19.82,0.6,1.474,,2.4766667,0.0,0.0,616415.0,88913.0,13587.0,2049,2
[],1083727852433571840-1773858405000,1773858405000,1773858782000,632578958264631296,1083727852433571840,,,1773858405000-632578958264631296-1083727852433571840,,0.394,0.774,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,,11320.0,0,,,,,,27.72,0.08111111,0.509,,4.8575344,,,,,,0,0
[],786246735176400896-1773858404000,1773858404000,1773858741000,632578958264631296,786246735176400896,900758004226326541,verified_drivers,1773858404000-632578958264631296-786246735176400896,,1.143,2.186,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,197.0,197.0,0,,,,,,,0.08431889,0.523,,13.555681,,,,,,0,0
[],947104127047958528-1773858333000,1773858333000,1773858848000,632578958264631296,947104127047958528,,,1773858333000-632578958264631296-947104127047958528,,0.69,3.421,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,515,,646.0,1,,,,,,,,0.202,,,,,,,,262,1
[],1396881382210273280-1773858291000,1773858291000,1773858735000,632578958264631296,1396881382210273280,,,1773858291000-632578958264631296-1396881382210273280,,10.0,0.037,,0.27,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.125,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,444,,10049.0,1,,,,,,,0.1128125,0.271,,88.64266,,,,,,0,0
[],952249131684855808-1773858256000,1773858256000,1773858673000,632578958264631296,952249131684855808,,,1773858256000-632578958264631296-952249131684855808,,0.13,3.247,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,,243.0,0,,,,,,,,0.04,,,,,,,,0,0
[],1079095062366781440-1773858253000,1773858253000,1773858445000,632578958264631296,1079095062366781440,,,1773858253000-632578958264631296-1079095062366781440,,0.17,0.744,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,,57.0,0,,,,,,24.95,0.045579724,0.229,,3.7297287,,,,,,0,0
[],1083727986517082112-1773858227000,1773858227000,1773867246000,632578958264631296,1083727986517082112,,,1773858227000-632578958264631296-1083727986517082112,,109.471,3.136,,0.21,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.5,1,0,0,0,0,0.0,0,0,0,0,0,8608,1,0,0,0,0,0,0,0,0,0,3,0,9019,,1945.0,3,"{'fifth_gear_duration': 0.37131307081898485, 'first_gear_duration': 0.18565653540949242, 'sixth_gear_duration': 0.790537505614613, 'third_gear_duration': 0.5000748615062135, 'eighth_gear_duration': 93.68168887558016, 'fourth_gear_duration': 0.09282826770474621, 'second_gear_duration': 0.14073963168138942, 'seventh_gear_duration': 4.237161251684384}",,,"{'up': 13.730000946700754, 'down': 0, 'plane': 86.26999905329924}",0.27988127,42.14,2.5,34.91,,43.7884,93.68169,97.91885,31000.0,4971164.0,7750.0,600,1
[],1484590862305329152-1773858044000,1773858044000,1773858320000,632578958264631296,1484590862305329152,,,1773858044000-632578958264631296-1484590862305329152,,78.0,0.409,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,,1991.0,0,,,,,,,0.06919083,0.191,,1127.317,,,,,,0,0
