vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,active_driver,driver_ids,vehicle_device_type
566304909352275968,1783507996000-642689989225816064-566304909352275968,1783507996000,1783533937000,1,296.279,76.088,3.89389916938282,642689989225816064,1783507996000,566304909352275968,MP09AF2781,25941000,1783533937000,200.87216366508682,76.08794078222985,3.8939021999291015,,76.08794078222985,1783507996000-642689989225816064-566304909352275968,296.279,7.1447222222268465,,,
566306901520842752,1783469800000-642689989225816064-566306901520842752,1783469800000,1783493197000,1,295.934,62.884,4.70603015075377,642689989225816064,1783469800000,566306901520842752,MP09AF2718,23397000,1783493197000,166.01457267076032,62.884307829833446,4.706007113902009,,50.40242083333336,1783469800000-642689989225816064-566306901520842752,295.934,3.8522083333333446,,,
589016215549128704,1783503873000-642689989225816064-589016215549128704,1783503873000,1783527136000,1,293.486,64.092,4.579136241652624,642689989225816064,1783503873000,589016215549128704,MP09BP1580,23263000,1783527136000,169.20347403834995,64.09222501452649,4.579120165253764,,55.430355666666664,1783503873000-642689989225816064-589016215549128704,293.486,3.9149166666666786,,,
718906843354628096,1783491558000-642689989225816064-718906843354628096,1783491558000,1783519942000,3,291.527,108.262,2.692791561212614,642689989225816064,1783491558000,718906843354628096,MP09DK7263,28384000,1783519942000,398.3416800001217,150.8870000000461,2.5653502289785184,379.16161131998524,150.8870000000461,1783491558000-642689989225816064-718906843354628096,387.078,0.0,,,
589016215549128704,1783469702000-642689989225816064-589016215549128704,1783469702000,1783493436000,4,291.018,66.65899999999999,4.365772063787336,642689989225816064,1783469702000,589016215549128704,MP09BP1580,23734000,1783493436000,171.99254869656323,65.14869268809213,4.468240082631885,,57.04736827659944,1783469702000-642689989225816064-589016215549128704,291.1,4.0905416666666765,,,
1530989903863611392,1783493125000-642689989225816064-1530989903863611392,1783493125000,1783508821000,1,274.615,61.569,4.460280335883318,642689989225816064,1783493125000,1530989903863611392,MP09BL8795,15696000,1783508821000,162.5412986064387,61.568673714560106,4.460303973302214,192.9600000000064,61.56867371456011,1783493125000-642689989225816064-1530989903863611392,274.615,4.304722222222608,,,
1531026470644744192,1783519512000-642689989225816064-1531026470644744192,1783519512000,1783529518000,1,256.488,47.249,5.428432347774556,642689989225816064,1783519512000,1531026470644744192,MP09BM0987,10006000,1783529518000,124.73684139234054,47.24880355770475,5.4284549171018135,,47.24880355770475,1783519512000-642689989225816064-1531026470644744192,256.488,2.7413888888886504,,,
739902048702562304,1783535667000-642689989225816064-739902048702562304,1783535667000,1783554232000,1,238.309,60.955,3.9095890410958907,642689989225816064,1783535667000,739902048702562304,MP13P9072,18565000,1783554232000,160.92137091778304,60.95506474158448,3.9095848886437476,240.25,60.95506474158448,1783535667000-642689989225816064-739902048702562304,238.309,5.150000000001455,,,
1531014613364113408,1783479181000-642689989225816064-1531014613364113408,1783479181000,1783495930000,1,218.913,73.705,2.970124143545214,642689989225816064,1783479181000,1531014613364113408,MP09BM0929,16749000,1783495930000,194.5799269499862,73.70451778408568,2.9701435757479144,,73.70451778408568,1783479181000-642689989225816064-1531014613364113408,218.913,4.615833333333285,,,
1531014613364113408,1783499814000-642689989225816064-1531014613364113408,1783499814000,1783515323000,1,209.801,66.662,3.1472353064714524,642689989225816064,1783499814000,1531014613364113408,MP09BM0929,15509000,1783515323000,175.98696229007967,66.6617281401817,3.1472481415245253,194.56999999999243,66.6617281401817,1783499814000-642689989225816064-1531014613364113408,209.801,4.27944444444438,,,
1531026470644744192,1783536324000-642689989225816064-1531026470644744192,1783536324000,1783549855000,1,207.134,45.747,4.527816031652349,642689989225816064,1783536324000,1531026470644744192,MP09BM0987,13531000,1783549855000,120.77114647858302,45.746646393402656,4.527851030187685,197.17999999999302,45.746646393402656,1783536324000-642689989225816064-1531026470644744192,207.134,3.7283333333334667,,,
1557834733679804416,1783514782000-642689989225816064-1557834733679804416,1783514782000,1783532124000,1,200.617,64.571,3.106921063635378,642689989225816064,1783514782000,1557834733679804416,MP09BQ8967,17342000,1783532124000,170.46781357553456,64.5711415058843,3.106914254903144,198.1750000000029,64.5711415058843,1783514782000-642689989225816064-1557834733679804416,200.617,4.768333333333317,,,
1534933431186620416,1783520053000-642689989225816064-1534933431186620416,1783520053000,1783536394000,1,200.379,54.853,3.653018066468561,642689989225816064,1783520053000,1534933431186620416,MP09BL8455,16341000,1783536394000,144.81307080591392,54.853435911331026,3.6529890365283,198.4100000000035,54.853435911331026,1783520053000-642689989225816064-1534933431186620416,200.379,4.484166666666624,,,
