vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids
1334833185816576000,1784818104000-649034868264558592-1334833185816576000,1784818104000,1784874981000,3,943.9649999999999,276.711,3.411375044721749,649034868264558592,1784818104000,1334833185816576000,MP09DS0999,56877000,1784874981000,728.9352153518284,914.382,15.600000000000364,276.1118239969047,3.31163652017398,947.9699999999721,276.1118239969047,1784818104000-649034868264558592-1334833185816576000,
1494312472553717760,1784817517000-649034868264558592-1494312472553717760,1784817517000,1784875133000,5,832.24,289.167,2.8780600829278584,649034868264558592,1784817517000,1494312472553717760,Mp09AZ9990,57616000,1784875133000,771.7658055819052,861.0429999999931,15.88111111111175,292.3355324173883,2.945392894527171,843.2399999999907,292.55863215506764,1784817517000-649034868264558592-1494312472553717760,
1284476928488636416,1784817857000-649034868264558592-1284476928488636416,1784817857000,1784862224000,3,722.74,209.62199999999999,3.447825132858193,649034868264558592,1784817857000,1284476928488636416,MP09DJ9990,44367000,1784862224000,553.4026889258912,683.292,12.299999999999272,209.62223065374667,3.2596351916923334,725.4149999999208,209.62223065374667,1784817857000-649034868264558592-1284476928488636416,
1284477133422329856,1784823738000-649034868264558592-1284477133422329856,1784823738000,1784860921000,3,625.12,183.91,3.399053885052471,649034868264558592,1784823738000,1284477133422329856,MP09DH9990,37183000,1784860921000,485.67768239583927,587.939,10.299999999999272,183.96881908933304,3.1958622276881816,627.4749999999767,183.96881908933304,1784823738000-649034868264558592-1284477133422329856,
1552709318082560000,1784829843000-649034868264558592-1552709318082560000,1784829843000,1784868879000,2,557.995,193.065,2.8901924222412143,649034868264558592,1784829843000,1552709318082560000,MP09BN0999,39036000,1784868879000,509.8247630650325,541.301,10.849999999999909,193.11544055493655,2.8029918190100047,559.1900000000023,193.11544055493655,1784829843000-649034868264558592-1552709318082560000,
1552709337468633088,1784830856000-649034868264558592-1552709337468633088,1784830856000,1784876656000,2,553.0,175.548,3.1501355754551463,649034868264558592,1784830856000,1552709337468633088,MP09BN9000,45800000,1784876656000,463.6047704181254,534.671,12.700000000000045,175.60786758262324,3.0446870482521984,554.5250000000015,175.60786758262324,1784830856000-649034868264558592-1552709337468633088,
1406272050288394240,1784823650000-649034868264558592-1406272050288394240,1784823650000,1784869475000,5,523.92,232.615,2.2523053113513742,649034868264558592,1784823650000,1406272050288394240,MP09AT9000,45825000,1784869475000,613.8952062320327,559.489,12.691388888889378,232.53606296667905,2.406031102711889,,232.53606296667908,1784823650000-649034868264558592-1406272050288394240,
1474013563159838720,1784827982000-649034868264558592-1474013563159838720,1784827982000,1784875362000,8,516.54,193.858,2.664527643945568,649034868264558592,1784827982000,1474013563159838720,MP09AM9990,47380000,1784875362000,510.8359739603953,726.798,13.100000000000364,193.4984749849982,3.7560916180675226,526.234999999986,193.4984749849982,1784827982000-649034868264558592-1474013563159838720,
933044705925529600,1784827626000-649034868264558592-933044705925529600,1784827626000,1784862969000,2,512.265,174.693,2.932372791125002,649034868264558592,1784827626000,933044705925529600,MP07P5550,35343000,1784862969000,460.97651465997296,561.242,0.0,174.61231615908065,3.2142177158264147,514.6049999999814,174.61231615908065,1784827626000-649034868264558592-933044705925529600,
1474013287929610240,1784833964000-649034868264558592-1474013287929610240,1784833964000,1784862449000,2,374.95,146.39499999999998,2.561221353188292,649034868264558592,1784833964000,1474013287929610240,MP09AM9909,28485000,1784862449000,386.5878154692265,387.219,7.849999999999454,146.4347785868282,2.6443103457857813,375.875,146.4347785868282,1784833964000-649034868264558592-1474013287929610240,
1474016042442293248,1784830903000-649034868264558592-1474016042442293248,1784830903000,1784863311000,2,345.335,134.408,2.569303910481519,649034868264558592,1784830903000,1474016042442293248,MP09AP9990,32408000,1784863311000,354.9202033153756,356.524,8.949999999999818,134.43947095279378,2.651929507556509,346.7700000000186,134.43947095279378,1784830903000-649034868264558592-1474016042442293248,
1268894231850647552,1784837860000-649034868264558592-1268894231850647552,1784837860000,1784857749000,2,315.61,84.966,3.7145446413859666,649034868264558592,1784837860000,1268894231850647552,MP09DA9990,19889000,1784857749000,224.53973788173957,296.974,5.449999999999818,85.05293101581044,3.4916374597930746,317.6350000000093,85.05293101581044,1784837860000-649034868264558592-1268894231850647552,
1151974728106246144,1784772207000-649034868264558592-1151974728106246144,1784772207000,1784790505000,2,281.975,90.506,3.115539301261795,649034868264558592,1784772207000,1151974728106246144,MP09ZG9990,18298000,1784790505000,237.39615488589783,263.2,4.599999999998545,89.92278594162796,2.926955579099299,282.82499999995343,89.92278594162796,1784772207000-649034868264558592-1151974728106246144,
933044705925529600,1784808826000-649034868264558592-933044705925529600,1784808826000,1784827603000,2,241.45,75.805,3.185146098542312,649034868264558592,1784808826000,933044705925529600,MP07P5550,18777000,1784827603000,200.28331532648326,263.285,0.0,75.86489216912244,3.470445847508354,242.53000000002794,75.86489216912244,1784808826000-649034868264558592-933044705925529600,
1474013563159838720,1784815247000-649034868264558592-1474013563159838720,1784815247000,1784826580000,2,84.705,28.519000000000002,2.970125179704758,649034868264558592,1784815247000,1474013563159838720,MP09AM9990,11333000,1784826580000,75.28917600980618,128.588,3.0999999999994543,28.518627276441737,4.508912674987767,84.89000000001397,28.518627276441734,1784815247000-649034868264558592-1474013563159838720,
933044705925529600,1784768591000-649034868264558592-933044705925529600,1784768591000,1784774422000,2,54.695,19.409,2.81802256685043,649034868264558592,1784768591000,933044705925529600,MP07P5550,5831000,1784774422000,49.42161589829017,63.292,0.0,18.72030905238264,3.380927089552748,56.93999999994412,18.72030905238264,1784768591000-649034868264558592-933044705925529600,
1334832234422599680,1784814522000-649034868264558592-1334832234422599680,1784814522000,1784821680000,2,45.08,22.868,1.971313626027637,649034868264558592,1784814522000,1334832234422599680,MP09DR0666,7158000,1784821680000,60.37173216126599,47.151,1.955722222221244,22.868080364115905,2.0618696125446685,45.0800000000163,22.868850357556724,1784814522000-649034868264558592-1334832234422599680,
1147228695027515392,1784808076000-649034868264558592-1147228695027515392,1784808076000,1784826550000,5,0.0,39.572,0.0,649034868264558592,1784808076000,1147228695027515392,MP09ZF9990,18474000,1784826550000,105.09311999997358,80.536,5.100000000000364,39.80799999998999,2.023110932476393,,39.80799999998999,1784808076000-649034868264558592-1147228695027515392,
930508235230674944,1784822519000-649034868264558592-930508235230674944,1784822519000,1784874123000,2,0.0,98.817,0.0,649034868264558592,1784822519000,930508235230674944,MP07P7770,51604000,1784874123000,718.6233120605565,824.481,0.0,272.20580002293804,3.0288884363614708,,272.20580002293804,1784822519000-649034868264558592-930508235230674944,
