vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1305231238159663104,1784766830000-1205841794575630336-1305231238159663104,1784766830000,1784793544000,2,222.5,38.304,5.8087928153717625,1205841794575630336,1784766830000,1305231238159663104,OD34T6505,26714000,1784793544000,101.1351044755405,208.666,38.30875169528049,5.446953783819245,224.625,38.30875169528049,1784766830000-1205841794575630336-1305231238159663104,,7.400000000000546
1262217242314014720,1784765696000-1205841794575630336-1262217242314014720,1784765696000,1784795476000,2,127.875,26.992,4.737514819205691,1205841794575630336,1784765696000,1262217242314014720,OD22Y5086,29780000,1784795476000,71.26844546410108,120.242,26.995623281856467,4.4541294247802625,128.25,26.995623281856467,1784765696000-1205841794575630336-1262217242314014720,,8.199999999999818
1262215339517673472,1784778943000-1205841794575630336-1262215339517673472,1784778943000,1784794305000,2,105.75,19.654,5.380584105016791,1205841794575630336,1784778943000,1262215339517673472,OD34T6550,15362000,1784794305000,51.90556199706772,99.952,19.661197726162015,5.083718774009361,107.25,19.661197726162015,1784778943000-1205841794575630336-1262215339517673472,,4.25
1262224388988600320,1784801910000-1205841794575630336-1262224388988600320,1784801910000,1784809155000,2,65.25,13.824,4.720052083333333,1205841794575630336,1784801910000,1262224388988600320,OD21R1626,7245000,1784809155000,36.36652266133615,61.772,13.775197977778843,4.484291267511809,66.0,13.775197977778845,1784801910000-1205841794575630336-1262224388988600320,,1.949999999999818
1207340281196707840,1784781893000-1205841794575630336-1207340281196707840,1784781893000,1784788668000,2,48.0,10.492,4.574914220358368,1205841794575630336,1784781893000,1207340281196707840,OD20C5857,6775000,1784788668000,29.040000000000003,46.258,11.0,4.205272727272727,48.0,11.0,1784781893000-1205841794575630336-1207340281196707840,,0.0
1207299936731791360,1784766582000-1205841794575630336-1207299936731791360,1784766582000,1784771312000,2,43.0,7.102,6.054632497887918,1205841794575630336,1784766582000,1207299936731791360,OD18M3364,4730000,1784771312000,18.670307125029765,41.148,7.072086032208244,5.818368132486028,43.0,7.072086032208244,1784766582000-1205841794575630336-1207299936731791360,,0.0
1262215846705496064,1784766755000-1205841794575630336-1262215846705496064,1784766755000,1784772612000,2,40.25,6.464,6.226794554455445,1205841794575630336,1784766755000,1262215846705496064,OD22Y5076,5857000,1784772612000,18.48,40.226,7.0,5.746571428571428,41.5,7.0,1784766755000-1205841794575630336-1262215846705496064,,1.5499999999992724
1207336709100929024,1784772855000-1205841794575630336-1207336709100929024,1784772855000,1784779248000,3,39.0,8.502,4.587155963302752,1205841794575630336,1784772855000,1207336709100929024,OD30F1935,6393000,1784779248000,22.44,39.552,8.5,4.653176470588235,40.0,8.5,1784772855000-1205841794575630336-1207336709100929024,,0.0
1207299646611783680,1784789637000-1205841794575630336-1207299646611783680,1784789637000,1784795775000,2,36.0,7.452,4.830917874396135,1205841794575630336,1784789637000,1207299646611783680,OD18M3385,6138000,1784795775000,19.691903469084643,34.885,7.4590543443502435,4.676866314350311,36.0,7.459054344350244,1784789637000-1205841794575630336-1207299646611783680,,0.0
1207342631755972608,1784791069000-1205841794575630336-1207342631755972608,1784791069000,1784795345000,2,33.0,5.585,5.908683974932856,1205841794575630336,1784791069000,1207342631755972608,OD08V3250,4276000,1784795345000,14.751954931088456,31.63,5.587861716321385,5.660483670813304,33.0,5.587861716321385,1784791069000-1205841794575630336-1207342631755972608,,0.0
