vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1262199013944328192,1784766170000-1205841794575630336-1262199013944328192,1784766170000,1784811816000,1,255.619,55.715,4.587974513147267,1205841794575630336,1784766170000,1262199013944328192,OD29N3024,45646000,1784811816000,147.08716756126304,255.619,55.71483619744812,4.587988001869204,276.25,55.71483619744812,1784766170000-1205841794575630336-1262199013944328192,,12.650000000000546
1305231238159663104,1784766830000-1205841794575630336-1305231238159663104,1784766830000,1784793544000,2,222.5,38.304,5.8087928153717625,1205841794575630336,1784766830000,1305231238159663104,OD34T6505,26714000,1784793544000,101.1351044755405,208.666,38.30875169528049,5.446953783819245,224.625,38.30875169528049,1784766830000-1205841794575630336-1305231238159663104,,7.400000000000546
1321504772410310656,1784829972000-1205841794575630336-1321504772410310656,1784829972000,1784850278000,1,214.404,53.933,3.9753768564700644,1205841794575630336,1784829972000,1321504772410310656,OD08X4547,20306000,1784850278000,142.38307151716364,214.404,53.93298163528925,3.9753782101249873,218.3300000000163,53.93298163528925,1784829972000-1205841794575630336-1321504772410310656,,0.0
1207350809923158016,1784826249000-1205841794575630336-1207350809923158016,1784826249000,1784841215000,1,196.646,44.041,4.465066642446811,1205841794575630336,1784826249000,1207350809923158016,OD18M8045,14966000,1784841215000,116.26886648631658,196.646,44.041237305422946,4.465042583528558,201.48499999998603,44.041237305422946,1784826249000-1205841794575630336-1207350809923158016,,0.0
1262022675715325952,1784766372000-1205841794575630336-1262022675715325952,1784766372000,1784792928000,1,154.976,26.562,5.834500414125442,1205841794575630336,1784766372000,1262022675715325952,OD31L8576,26556000,1784792928000,70.124256547589,154.976,26.562218389238257,5.834452444031891,161.39999999999418,26.562218389238257,1784766372000-1205841794575630336-1262022675715325952,,0.0
1207345077756624896,1784791575000-1205841794575630336-1207345077756624896,1784791575000,1784810263000,1,151.174,28.754,5.257494609445643,1205841794575630336,1784791575000,1207345077756624896,OD08V3486,18688000,1784810263000,75.91058028806583,151.174,28.754007684873418,5.257493204313495,156.0,28.754007684873418,1784791575000-1205841794575630336-1207345077756624896,,0.0
1261663499809980416,1784773324000-1205841794575630336-1261663499809980416,1784773324000,1784793107000,1,143.079,27.952,5.118739267315398,1205841794575630336,1784773324000,1261663499809980416,OD03AB1562,19783000,1784793107000,73.79296935865833,143.079,27.95188233282512,5.1187608153307105,149.5,27.95188233282512,1784773324000-1205841794575630336-1261663499809980416,,0.0
1262195380511047680,1784766067000-1205841794575630336-1262195380511047680,1784766067000,1784797180000,1,136.711,30.16,4.532858090185677,1205841794575630336,1784766067000,1262195380511047680,OD11AE3285,31113000,1784797180000,79.62265568058827,136.711,30.160096848707674,4.5328435344814855,146.625,30.160096848707674,1784766067000-1205841794575630336-1262195380511047680,,8.600000000000364
1321504772410310656,1784810671000-1205841794575630336-1321504772410310656,1784810671000,1784826472000,1,129.034,36.032,3.5810945825932508,1205841794575630336,1784810671000,1321504772410310656,OD08X4547,15801000,1784826472000,95.1247874074159,129.034,36.03211644220299,3.581083009846948,131.92999999999302,36.03211644220299,1784810671000-1205841794575630336-1321504772410310656,,0.0
1207323721602170880,1784782075000-1205841794575630336-1207323721602170880,1784782075000,1784794999000,1,128.624,25.344,5.075126262626262,1205841794575630336,1784782075000,1207323721602170880,OD06M9003,12924000,1784794999000,66.9071453498493,128.624,25.343615662821705,5.075203227165704,133.0,25.343615662821705,1784782075000-1205841794575630336-1207323721602170880,,0.0
