vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
790970454885007360,1776420481000-632578958264631296-790970454885007360,1776420481000,1776436221000,1,209.63,61.852,3.3892194270193365,632578958264631296,1776420481000,790970454885007360,RJ47GA3108,15740000,1776436221000,163.2895688202488,209.63,4.300000000001091,61.85210940160939,3.3892134322996172,61.8521094016094,1776420481000-632578958264631296-790970454885007360,235.4099999999744,['900758004205355017'],,900758004205355017,
1050037109068398592,1776401785000-632578958264631296-1050037109068398592,1776401785000,1776414733000,1,196.6,40.635,4.8381936754029775,632578958264631296,1776401785000,1050037109068398592,RJ47GA6246,12948000,1776414733000,107.27619108426698,196.60000000000582,3.5,40.634920865252646,4.838203097575627,40.634920865252646,1776401785000-632578958264631296-1050037109068398592,196.60000000000582,,,,
1071826388769570816,1776425387000-632578958264631296-1071826388769570816,1776425387000,1776441406000,1,195.374,59.39,3.289678397036538,632578958264631296,1776425387000,1071826388769570816,RJ47GA5528,16019000,1776441406000,156.79064455278674,195.374,4.399999999999636,59.39039566393437,3.289656480915542,59.39039566393437,1776425387000-632578958264631296-1071826388769570816,205.30000000001746,,,,
862677666426257408,1776400805000-632578958264631296-862677666426257408,1776400805000,1776415103000,1,192.521,36.735,5.240805771063019,632578958264631296,1776400805000,862677666426257408,RJ47GA4393,14298000,1776415103000,96.97999349336862,192.521,3.899999999999636,36.734846020215386,5.240827738710396,36.734846020215386,1776400805000-632578958264631296-862677666426257408,198.39999999996508,['900758004234715142'],,900758004234715142,1.2874029057554435
1083728677599969280,1776393151000-632578958264631296-1083728677599969280,1776393151000,1776410750000,1,189.914,65.64,2.8932663010359536,632578958264631296,1776393151000,1083728677599969280,RJ47GA6359,17599000,1776410750000,173.29000370109532,189.914,4.849999999999909,65.64015291708155,2.893259560804262,65.64015291708155,1776393151000-632578958264631296-1083728677599969280,199.0,,,,
788799318415900672,1776386127000-632578958264631296-788799318415900672,1776386127000,1776399271000,1,189.08,55.5,3.406846846846847,632578958264631296,1776386127000,788799318415900672,RJ47GA3350,13144000,1776399271000,146.52,189.08,3.5499999999992724,55.5,3.406846846846847,55.5,1776386127000-632578958264631296-788799318415900672,211.04999999998836,['900758004230520837'],,900758004230520837,
938815406225752064,1776408965000-632578958264631296-938815406225752064,1776408965000,1776423721000,1,188.912,62.134,3.0403965622686453,632578958264631296,1776408965000,938815406225752064,RJ47GA3910,14756000,1776423721000,164.03369574473965,188.912,4.100000000000364,62.13397566088622,3.040397753252436,62.13397566088622,1776408965000-632578958264631296-938815406225752064,192.125,,,,
1286352128566099968,1776406815000-632578958264631296-1286352128566099968,1776406815000,1776422282000,1,187.725,56.68,3.312014820042343,632578958264631296,1776406815000,1286352128566099968,NL01AG9587,15467000,1776422282000,149.63502134066192,187.725,4.25,56.6799323260083,3.312018774480082,56.6799323260083,1776406815000-632578958264631296-1286352128566099968,191.80000000001746,,,,
873916972050415616,1776420820000-632578958264631296-873916972050415616,1776420820000,1776434558000,1,187.107,48.093,3.8905246085708938,632578958264631296,1776420820000,873916972050415616,RJ14GN1586,13738000,1776434558000,126.96443483447216,187.107,3.7000000000007276,48.09258895245157,3.8905578609001465,48.09258895245157,1776420820000-632578958264631296-873916972050415616,195.10000000003492,,,,3.0685379262099737
873916972050415616,1776383495000-632578958264631296-873916972050415616,1776383495000,1776398070000,1,182.06,52.949,3.4384029915579144,632578958264631296,1776383495000,873916972050415616,RJ14GN1586,14575000,1776398070000,139.78666301183648,182.06,4.0,52.94949356508957,3.4383709407191576,52.94949356508957,1776383495000-632578958264631296-873916972050415616,190.29999999998836,,,,3.3378874602471478
1188192864341852160,1776397522000-632578958264631296-1188192864341852160,1776397522000,1776412023000,1,181.452,61.587,2.9462711286472794,632578958264631296,1776397522000,1188192864341852160,RJ47GA6479,14501000,1776412023000,162.5884901911336,181.452,4.0,61.58654931482333,2.9462926892110537,61.58654931482333,1776397522000-632578958264631296-1188192864341852160,192.60000000000582,,,,
873109579045535744,1776418763000-632578958264631296-873109579045535744,1776418763000,1776430859000,1,175.349,44.309,3.9574127152497236,632578958264631296,1776418763000,873109579045535744,RJ14GN1568,12096000,1776430859000,116.9745179106893,175.349,3.2999999999992724,44.308529511624734,3.957454736880754,44.308529511624734,1776418763000-632578958264631296-873109579045535744,184.0,,,,3.2689284042164215
1101524127430213632,1776387478000-632578958264631296-1101524127430213632,1776387478000,1776403067000,1,175.089,48.795,3.5882569935444204,632578958264631296,1776387478000,1101524127430213632,RJ47GA3640,15589000,1776403067000,128.81924323696126,175.089,4.299999999999272,48.795167892788356,3.588244647189279,48.795167892788356,1776387478000-632578958264631296-1101524127430213632,178.625,,,,
927171595435245568,1776387384000-632578958264631296-927171595435245568,1776387384000,1776403032000,1,174.986,39.817,4.394756008739985,632578958264631296,1776387384000,927171595435245568,RJ47GA3670,15648000,1776403032000,105.11688514800852,174.986,4.350000000000364,39.817001950003224,4.394755793510612,39.817001950003224,1776387384000-632578958264631296-927171595435245568,151.0,,,,
1188192864341852160,1776376565000-632578958264631296-1188192864341852160,1776376565000,1776391299000,1,172.901,57.309,3.016995585335637,632578958264631296,1776376565000,1188192864341852160,RJ47GA6479,14734000,1776391299000,151.2969852870486,172.901,4.050000000000182,57.30946412388205,3.016971152029121,57.309464123882044,1776376565000-632578958264631296-1188192864341852160,184.39999999999418,,,,
1067764901566480384,1776384017000-632578958264631296-1067764901566480384,1776384017000,1776402912000,1,172.68,72.469,2.382811960976418,632578958264631296,1776384017000,1067764901566480384,RJ47GA6308,18895000,1776402912000,191.31815999999293,172.68,5.199999999999818,72.46899999999732,2.3828119609765057,72.46899999999732,1776384017000-632578958264631296-1067764901566480384,181.19999999998254,,,,
