vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
947583099720433664,1776423419000-632578958264631296-947583099720433664,1776423419000,1776424783000,1,9.875,1.815,5.440771349862259,632578958264631296,1776423419000,947583099720433664,RJ47GA2689,1364000,1776424783000,5.5520274866014585,10.625,0.2000000000007276,2.1030407146217645,5.052208417139905,1.814869063949569,1776423419000-632578958264631296-947583099720433664,10.625,,,,
