account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1774877429000,1152270135390633984,RJ47GA6196,8225000,1774885654000,56.04035832770882,83003.0,2.25,21.22740845746546,3.910180565202659,85.79999999998836,21.22740845746546,1774877429000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774862410000,1152270135390633984,RJ47GA6196,12894000,1774875304000,106.36827746165626,138099.0,3.550000000000182,40.29101419002131,3.4275384419139874,142.89999999999418,40.29101419002131,1774862410000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774849619000,1152270135390633984,RJ47GA6196,8846000,1774858465000,51.150000000000006,72907.0,2.449999999999818,19.375,3.762941935483871,75.40000000002328,19.375,1774849619000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774848714000,1152270135390633984,RJ47GA6196,362000,1774849076000,0.24029440221631204,63.0,0.07236055555555555,0.09102060690011819,0.6921509551033129,,0.09102060690011819,1774848714000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774847919000,1152270135390633984,RJ47GA6196,225000,1774848144000,0.14439876,64.0,0.0216425,0.05469649999999999,1.170093150384394,,0.054696499999999995,1774847919000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774847273000,1152270135390633984,RJ47GA6196,638000,1774847911000,1.4165018571902677,2981.0,0.1499999999996362,0.5365537337841922,5.5558275197819995,2.7000000000116415,0.35707825556850575,1774847273000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774845638000,1152270135390633984,RJ47GA6196,1632000,1774847270000,13.605363707332009,18010.0,0.4499999999998181,5.153546858837882,3.4946805556088867,18.0,5.153546858837882,1774845638000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774835366000,1152270135390633984,RJ47GA6196,7538000,1774842904000,46.559084975747204,74687.0,2.050000000000182,17.63601703626788,4.234913123887819,77.19999999998254,17.63601703626788,1774835366000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774828152000,1152270135390633984,RJ47GA6196,6932000,1774835084000,46.87311483471006,68161.0,1.8999999999996362,17.754967740420476,3.838981911796242,70.60000000000582,17.754967740420476,1774828152000-902855557075959808-1152270135390633984,,,,
901025643674730496,1774871788000,1291421127226163200,NL01AG9585,305000,1774872093000,0.672066144777381,1216.0,,0.25457050938537157,4.776672690548009,,0.16253010698396314,1774871788000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774869084000,1291421127226163200,NL01AG9585,256000,1774869340000,0.12022517043944114,157.0,,0.0455398372876671,3.4475309827801706,,0.0455398372876671,1774869084000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774851050000,1291421127226163200,NL01AG9585,261000,1774851311000,0.8093034140888893,89.0,0.05430555555555556,0.30655432351851863,0.2903237474470772,,0.30655432351851863,1774851050000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774849522000,1291421127226163200,NL01AG9585,1505000,1774851027000,4.137823561335054,731.0,0.3500000000003638,1.5673574095966114,0.46639011339994013,0.6999999999825377,1.5673574095966114,1774849522000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774882797000,1447671848144732160,RJ14GQ0817,1447000,1774884244000,7.093685915659129,8977.0,0.3500000000003638,2.687002240779973,3.3408978465883936,9.200000000011642,2.687002240779973,1774882797000-901025643674730496-1447671848144732160,,,,
901025643674730496,1774877045000,1447671848144732160,RJ14GQ0817,5281000,1774882326000,38.41562262843292,59017.0,1.449999999999818,14.551372207739742,4.055768703972083,60.20000000001164,14.551372207739742,1774877045000-901025643674730496-1447671848144732160,,,,
901025643674730496,1774870257000,1447671848144732160,RJ14GQ0817,3596000,1774873853000,21.55454633794448,36946.0,0.9499999999998181,8.16460088558503,4.525144647943518,37.60000000000582,8.16460088558503,1774870257000-901025643674730496-1447671848144732160,,,,
901025643674730496,1774851012000,1447671848144732160,RJ14GQ0817,284000,1774851296000,0.23809116676190478,,0.06611166666666667,0.09018604801587302,,0.0,0.09018604801587302,1774851012000-901025643674730496-1447671848144732160,,,,
901025643674730496,1774845527000,1447671848144732160,RJ14GQ0817,139000,1774845666000,0.12619828222222226,,0.024698055555555553,0.047802379629629646,0.962295190247967,0.0,0.047802379629629646,1774845527000-901025643674730496-1447671848144732160,,,,
901025643674730496,1774838546000,1447671848144732160,RJ14GQ0817,961000,1774839507000,5.783618155148462,5785.0,0.25,2.1907644527077506,2.6406307592081983,5.899999999994179,2.1907644527077506,1774838546000-901025643674730496-1447671848144732160,,,,
901025643674730496,1774833356000,1447671848144732160,RJ14GQ0817,4199000,1774837555000,36.520922592863535,43036.0,1.1499999999996362,13.833682800327097,3.110957553471041,44.19999999998254,13.833682800327097,1774833356000-901025643674730496-1447671848144732160,,,,
632578958264631296,1774885138000,1500848886552461312,NL01AK3124,4022000,1774889160000,,43668.0,,,,,,1774885138000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1774883852000,1500848886552461312,NL01AK3124,960000,1774884812000,,9592.0,,,,,,1774883852000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1774880272000,1500848886552461312,NL01AK3124,2398000,1774882670000,,24833.0,,,,,,1774880272000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1774878071000,1500848886552461312,NL01AK3124,518000,1774878589000,,4990.0,,,,,,1774878071000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1774875781000,1500848886552461312,NL01AK3124,550000,1774876331000,,3677.0,,,,,,1774875781000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1774874625000,1500848886552461312,NL01AK3124,458000,1774875083000,,1473.0,,,,,,1774874625000-632578958264631296-1500848886552461312,,c,,
632578958264631296,1774873931000,1500848886552461312,NL01AK3124,19000,1774873950000,,69.0,,,,,,1774873931000-632578958264631296-1500848886552461312,,c,,
