trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1785724832000-649034868264558592-1518565483060658176,1518565483060658176,1785724832000,1785737185000,84.99,35.486
1785724832000-649034868264558592-1518565483060658176,1518565483060658176,1785737186000,1785740151000,0.0,4.072
1785741680000-649034868264558592-1494312472553717760,1494312472553717760,1785741680000,1785766265000,212.82,97.828
1785741680000-649034868264558592-1494312472553717760,1494312472553717760,1785766266000,1785768157000,21.56,9.855
1785752341000-649034868264558592-933044705925529600,933044705925529600,1785752341000,1785780943000,349.555,110.636
1785752341000-649034868264558592-933044705925529600,933044705925529600,1785780944000,1785782401000,20.435,7.02
1785756746000-649034868264558592-1284476928488636416,1284476928488636416,1785756746000,1785783366000,307.4,101.86
1785756746000-649034868264558592-1284476928488636416,1284476928488636416,1785783367000,1785811421000,543.97,167.68
1785756746000-649034868264558592-1284476928488636416,1284476928488636416,1785811422000,1785814394000,25.705,8.856
1785757518000-649034868264558592-1537489451758911488,1537489451758911488,1785757518000,1785766675000,55.0,17.622
1785757518000-649034868264558592-1537489451758911488,1537489451758911488,1785766676000,1785767659000,16.405,3.145
1785757518000-649034868264558592-1537489451758911488,1537489451758911488,1785767660000,1785768418000,10.31,3.085
1785757518000-649034868264558592-1537489451758911488,1537489451758911488,1785768419000,1785768677000,0.04,0.132
1785759679000-649034868264558592-1192134718468915200,1192134718468915200,1785759679000,1785784158000,268.085,77.01
1785759679000-649034868264558592-1192134718468915200,1192134718468915200,1785784159000,1785815118000,393.015,123.233
1785770863000-649034868264558592-1561408916011614208,1561408916011614208,1785770863000,1785779105000,51.285,26.284
1785770863000-649034868264558592-1561408916011614208,1561408916011614208,1785779106000,1785779791000,11.085,3.582
1785770863000-649034868264558592-1561408916011614208,1561408916011614208,1785779792000,1785784419000,111.66,27.95
1785772538000-649034868264558592-1147228695027515392,1147228695027515392,1785772538000,1785786261000,0.0,69.396
1785772538000-649034868264558592-1147228695027515392,1147228695027515392,1785786262000,1785805599000,0.0,111.319
1785772538000-649034868264558592-1147228695027515392,1147228695027515392,1785805600000,1785816360000,0.0,24.124
1785779031000-649034868264558592-1334833384924381184,1334833384924381184,1785779031000,1785802703000,352.86,98.592
1785779031000-649034868264558592-1334833384924381184,1334833384924381184,1785802704000,1785805454000,30.6,10.524
1785779784000-649034868264558592-1268893773056704512,1268893773056704512,1785779784000,1785787944000,126.96,52.713
1785779784000-649034868264558592-1268893773056704512,1268893773056704512,1785787945000,1785818963000,407.2,152.568
1785779784000-649034868264558592-1268893773056704512,1268893773056704512,1785818964000,1785835284000,0.0,87.878
1785782421000-649034868264558592-933044705925529600,933044705925529600,1785782421000,1785814116000,333.22,112.718
1785782421000-649034868264558592-933044705925529600,933044705925529600,1785814117000,1785820053000,76.98,23.052
1785784638000-649034868264558592-1151974728106246144,1151974728106246144,1785784638000,1785806237000,250.65,92.357
1785784638000-649034868264558592-1151974728106246144,1151974728106246144,1785806238000,1785834048000,332.75,105.485
1785788157000-649034868264558592-1284477133422329856,1284477133422329856,1785788157000,1785818687000,487.54,133.722
1785788157000-649034868264558592-1284477133422329856,1284477133422329856,1785818688000,1785819129000,3.315,0.97
1785788157000-649034868264558592-1284477133422329856,1284477133422329856,1785819130000,1785819507000,3.715,0.967
1785788157000-649034868264558592-1284477133422329856,1284477133422329856,1785819508000,1785820086000,7.605,2.06
1785788157000-649034868264558592-1284477133422329856,1284477133422329856,1785820087000,1785830979000,126.845,32.385
1785795221000-649034868264558592-1268894231850647552,1268894231850647552,1785795221000,1785805805000,165.74,56.127
1785795221000-649034868264558592-1268894231850647552,1268894231850647552,1785805806000,1785812431000,32.265,11.026
1785795987000-649034868264558592-1494312585351135232,1494312585351135232,1785795987000,1785805859000,153.72,55.141
1785795987000-649034868264558592-1494312585351135232,1494312585351135232,1785805860000,1785831409000,0.0,90.429
