account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
649034868264558592,1777876780000,1186996301657538560,MP09ZT0009,8000,1777876788000,,,,,,,,1777876780000-649034868264558592-1186996301657538560
649034868264558592,1777886826000,1406271868830220288,MP09AT9990,113000,1777886939000,0.00264,,,0.001,,,0.001,1777886826000-649034868264558592-1406271868830220288
