vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1262199013944328192,1783729368000-1205841794575630336-1262199013944328192,1783729368000,1783775585000,1,255.68,49.757,5.138573467049863,1205841794575630336,1783729368000,1262199013944328192,OD29N3024,46217000,1783775585000,131.358129143549,255.68,49.75686709982917,5.138587192136095,276.0,49.75686709982917,1783729368000-1205841794575630336-1262199013944328192,,12.75
1321504772410310656,1783790967000-1205841794575630336-1321504772410310656,1783790967000,1783809805000,1,213.622,48.79,4.378397212543554,1205841794575630336,1783790967000,1321504772410310656,OD08X4547,18838000,1783809805000,128.80620918542505,213.622,48.79023075205494,4.378376505034314,219.57000000000698,48.79023075205494,1783790967000-1205841794575630336-1321504772410310656,,0.0
1207351058741854208,1783812935000-1205841794575630336-1207351058741854208,1783812935000,1783836242000,1,195.794,53.413,3.665661917510719,1205841794575630336,1783812935000,1207351058741854208,OD18M8059,23307000,1783836242000,141.01088499042726,195.794,53.413214011525476,3.6656472302481493,203.20500000000175,53.413214011525476,1783812935000-1205841794575630336-1207351058741854208,,0.0
1207353169709891584,1783757904000-1205841794575630336-1207353169709891584,1783757904000,1783781228000,1,194.46,48.351,4.021840292858473,1205841794575630336,1783757904000,1207353169709891584,OD10Y3956,23324000,1783781228000,127.64587787939097,194.46,48.350711317951124,4.021864305599223,199.64500000000407,48.35071131795113,1783757904000-1205841794575630336-1207353169709891584,,0.0
1262195380511047680,1783729214000-1205841794575630336-1262195380511047680,1783729214000,1783771865000,1,193.725,42.719,4.534867389217912,1205841794575630336,1783729214000,1262195380511047680,OD11AE3285,42651000,1783771865000,112.7786171211454,193.725,42.719173151949015,4.5348490082177895,208.0,42.71917315194901,1783729214000-1205841794575630336-1262195380511047680,,11.799999999999272
1207354165982920704,1783737016000-1205841794575630336-1207354165982920704,1783737016000,1783752377000,1,161.115,49.089,3.2820998594389783,1205841794575630336,1783737016000,1207354165982920704,OD18M8085,15361000,1783752377000,129.59603160114042,161.115,49.08940590952289,3.282072720475625,166.47000000000116,49.08940590952289,1783737016000-1205841794575630336-1207354165982920704,,0.0
1207345077756624896,1783732223000-1205841794575630336-1207345077756624896,1783732223000,1783750969000,1,151.062,34.666,4.357641493105637,1205841794575630336,1783732223000,1207345077756624896,OD08V3486,18746000,1783750969000,91.51692685845245,151.062,34.66550259789865,4.357704019244685,155.0,34.66550259789865,1783732223000-1205841794575630336-1207345077756624896,,0.0
1207345077756624896,1783753907000-1205841794575630336-1207345077756624896,1783753907000,1783773669000,1,151.051,34.619,4.363239839394552,1205841794575630336,1783753907000,1207345077756624896,OD08V3486,19762000,1783773669000,91.39352656072639,151.051,34.61876006088121,4.363270080567843,155.0,34.61876006088121,1783753907000-1205841794575630336-1207345077756624896,,0.0
1262051241203073024,1783729304000-1205841794575630336-1262051241203073024,1783729304000,1783744338000,1,145.479,24.074,6.0429924399767385,1205841794575630336,1783729304000,1262051241203073024,OD26G3607,15034000,1783744338000,63.55537434494019,145.479,24.074005433689464,6.042991076026546,153.20000000001164,24.074005433689464,1783729304000-1205841794575630336-1262051241203073024,,0.0
1262220397747634176,1783729599000-1205841794575630336-1262220397747634176,1783729599000,1783747417000,1,144.699,36.761,3.9362095699246487,1205841794575630336,1783729599000,1262220397747634176,OD21R1629,17818000,1783747417000,97.04853352851595,144.699,36.760808154740886,3.9362301119960224,156.0,36.760808154740886,1783729599000-1205841794575630336-1262220397747634176,,4.900000000000546
1262220397747634176,1783814370000-1205841794575630336-1262220397747634176,1783814370000,1783834201000,1,144.636,42.5,3.4032,1205841794575630336,1783814370000,1262220397747634176,OD21R1629,19831000,1783834201000,112.2,144.636,42.5,3.4032,156.25,42.5,1783814370000-1205841794575630336-1262220397747634176,,5.449999999999818
1207324802503671808,1783760532000-1205841794575630336-1207324802503671808,1783760532000,1783773960000,1,144.0,27.174,5.299183042614263,1205841794575630336,1783760532000,1207324802503671808,OD30F1965,13428000,1783773960000,71.73928007102225,144.0,27.173969723872062,5.299188946747719,144.0,27.173969723872062,1783760532000-1205841794575630336-1207324802503671808,,0.0
1262056838044581888,1783757132000-1205841794575630336-1262056838044581888,1783757132000,1783774072000,1,143.954,23.749,6.061476272685167,1205841794575630336,1783757132000,1262056838044581888,OD17AB5639,16940000,1783774072000,62.696349064062666,143.954,23.748617069720705,6.061574009862671,150.40000000002328,23.748617069720705,1783757132000-1205841794575630336-1262056838044581888,,0.0
1262052865707343872,1783754524000-1205841794575630336-1262052865707343872,1783754524000,1783772463000,1,143.218,23.074,6.206899540608476,1205841794575630336,1783754524000,1262052865707343872,OD26G3693,17939000,1783772463000,60.914315959185494,143.218,23.073604529994505,6.207005923752568,148.89999999999418,23.073604529994505,1783754524000-1205841794575630336-1262052865707343872,,0.0
