vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,vehicle_device_type,active_driver,driver_ids,adblue_consumed
1082007973238145024,1777161038000-632578958264631296-1082007973238145024,1777161038000,1777174127000,1,156.83,32.051,4.893139059623725,632578958264631296,1777161038000,1082007973238145024,RJ47GA5734,13089000,1777174127000,84.6145207214661,156.83,3.5999999999994543,32.05095481873716,4.89314595733405,166.5,28.327624774352593,1777161038000-632578958264631296-1082007973238145024,,,,
1083727333329731584,1777161176000-632578958264631296-1083727333329731584,1777161176000,1777174845000,1,156.573,55.35,2.828780487804878,632578958264631296,1777161176000,1083727333329731584,RJ47GA6318,13669000,1777174845000,146.12512818844846,156.573,3.800000000000182,55.350427344109264,2.8287586476360507,167.0,55.350427344109264,1777161176000-632578958264631296-1083727333329731584,,,,
1083727517765861376,1777170549000-632578958264631296-1083727517765861376,1777170549000,1777185911000,1,156.471,72.613,2.1548620770385467,632578958264631296,1777170549000,1083727517765861376,RJ47GA6333,15362000,1777185911000,191.69909063118962,156.471,4.25,72.61329190575364,2.1548534144834957,165.89999999999418,72.61329190575364,1777170549000-632578958264631296-1083727517765861376,,,,
1540361934212169728,1777153560000-632578958264631296-1540361934212169728,1777153560000,1777165170000,1,155.744,41.647,3.7396211011597473,632578958264631296,1777153560000,1540361934212169728,NL01AK8389,11610000,1777165170000,109.94751672062203,155.744,3.1500000000000057,41.64678663659925,3.7396402598593754,159.08000000000038,41.64678663659925,1777153560000-632578958264631296-1540361934212169728,,,,
788799318415900672,1777163605000-632578958264631296-788799318415900672,1777163605000,1777175166000,1,155.539,39.817,3.906346535399452,632578958264631296,1777163605000,788799318415900672,RJ47GA3350,11561000,1777175166000,105.1162215440437,155.539,3.2000000000007276,39.816750584865034,3.906371005049387,172.52000000001863,39.816750584865034,1777163605000-632578958264631296-788799318415900672,,900758004230520837,['900758004230520837'],
1504876024033181696,1777197903000-632578958264631296-1504876024033181696,1777197903000,1777210631000,1,155.336,49.606,3.13139539571826,632578958264631296,1777197903000,1504876024033181696,RJ47GA8531,12728000,1777210631000,130.95916089600846,155.336,3.4500000000000455,49.60574276363956,3.1314116339340354,163.40999999999985,49.60574276363956,1777197903000-632578958264631296-1504876024033181696,,,,
780444155561115648,1777166863000-632578958264631296-780444155561115648,1777166863000,1777181566000,1,155.25,44.372,3.4988280897863517,632578958264631296,1777166863000,780444155561115648,RJ47GA3070,14703000,1777181566000,117.14079737616409,155.25,4.0,44.37151415763791,3.4988663999259977,176.29999999998836,44.37151415763791,1777166863000-632578958264631296-780444155561115648,,900758004201160720,['900758004201160720'],
1132636348465807360,1777178521000-632578958264631296-1132636348465807360,1777178521000,1777193893000,1,154.341,41.407,3.727413239307364,632578958264631296,1777178521000,1132636348465807360,RJ14GQ0820,15372000,1777193893000,109.314527593483,154.341,4.200000000000728,41.40701802783447,3.72741161646196,159.09999999997672,41.40701802783447,1777178521000-632578958264631296-1132636348465807360,,,,
1491416395517263872,1777169589000-632578958264631296-1491416395517263872,1777169589000,1777186403000,1,154.27,67.986,2.2691436472214868,632578958264631296,1777169589000,1491416395517263872,NL01AK3106,16814000,1777186403000,179.48221427274873,154.27,4.650000000000091,67.98568722452603,2.2691540866611506,162.375,67.98568722452603,1777169589000-632578958264631296-1491416395517263872,,,,
876422423786815488,1777161867000-632578958264631296-876422423786815488,1777161867000,1777174341000,1,153.018,44.024,3.4757859349445757,632578958264631296,1777161867000,876422423786815488,RJ14GN1576,12474000,1777174341000,116.22234774232297,153.018,3.399999999999636,44.02361656906173,3.4758162078745647,160.29999999998836,44.02361656906173,1777161867000-632578958264631296-876422423786815488,,,,2.5164972753229087
876422423786815488,1777177654000-632578958264631296-876422423786815488,1777177654000,1777189577000,1,151.237,42.235,3.58084527051024,632578958264631296,1777177654000,876422423786815488,RJ14GN1576,11923000,1777189577000,111.5012145900194,151.237,3.2999999999992724,42.23530855682553,3.580819110070382,159.19999999995343,42.23530855682553,1777177654000-632578958264631296-876422423786815488,,,,1.8922941296825746
1464253789857906688,1777173445000-632578958264631296-1464253789857906688,1777173445000,1777185871000,1,150.593,45.477,3.3114101633792905,632578958264631296,1777173445000,1464253789857906688,NL01AK1965,12426000,1777185871000,120.05904365959056,150.593,3.400000000000091,45.476910477117634,3.311416682005543,153.875,45.476910477117634,1777173445000-632578958264631296-1464253789857906688,,,,
1083727144086929408,1777175409000-632578958264631296-1083727144086929408,1777175409000,1777191619000,1,150.591,46.328,3.25053963046106,632578958264631296,1777175409000,1083727144086929408,RJ47GA6319,16210000,1777191619000,122.30667290976103,150.591,4.449999999999818,46.3282851930913,3.250519620407985,157.5,46.3282851930913,1777175409000-632578958264631296-1083727144086929408,,,,
1422205425331208192,1777161806000-632578958264631296-1422205425331208192,1777161806000,1777175472000,1,150.157,46.035,3.2618008037362882,632578958264631296,1777161806000,1422205425331208192,NL01AJ9003,13666000,1777175472000,121.53322124879202,150.157,3.75,46.03531107908788,3.2617787624380954,158.625,46.03531107908788,1777161806000-632578958264631296-1422205425331208192,,,,
788799318415900672,1777181776000-632578958264631296-788799318415900672,1777181776000,1777193925000,1,149.249,43.241,3.451562174787817,632578958264631296,1777181776000,788799318415900672,RJ47GA3350,12149000,1777193925000,114.1552046241591,149.249,3.350000000000364,43.24060781218147,3.451593480097995,166.53000000002794,43.24060781218147,1777181776000-632578958264631296-788799318415900672,,900758004230520837,['900758004230520837'],
1535704124731949056,1777161304000-632578958264631296-1535704124731949056,1777161304000,1777172962000,1,149.078,43.386,3.4360853731618493,632578958264631296,1777161304000,1535704124731949056,NL01AK7898,11658000,1777172962000,114.53953750610177,149.078,3.25,43.38618844928097,3.436070448416416,153.67999999999938,43.38618844928097,1777161304000-632578958264631296-1535704124731949056,,,,
1397607242391355392,1777192601000-632578958264631296-1397607242391355392,1777192601000,1777207107000,1,149.035,61.352,2.4291791628634765,632578958264631296,1777192601000,1397607242391355392,NL01AJ6922,14506000,1777207107000,161.96850915693534,149.035,3.949999999999818,61.35170801399065,2.429190723850981,152.875,61.35170801399066,1777192601000-632578958264631296-1397607242391355392,,,,
1405177997576634368,1777211835000-632578958264631296-1405177997576634368,1777211835000,1777226724000,1,148.672,61.524,2.4164878746505427,632578958264631296,1777211835000,1405177997576634368,NL01AJ7420,14889000,1777226724000,162.42252673849364,148.672,4.099999999999909,61.523684370641526,2.4165002717383546,157.18499999999767,61.52368437064152,1777211835000-632578958264631296-1405177997576634368,,,,
1083019060351860736,1777193800000-632578958264631296-1083019060351860736,1777193800000,1777205529000,1,148.072,52.304,2.8309880697460996,632578958264631296,1777193800000,1083019060351860736,RJ47GA5912,11729000,1777205529000,138.0813072899768,148.072,3.199999999999818,52.30352548862757,2.8310137532162245,156.5,52.30352548862757,1777193800000-632578958264631296-1083019060351860736,,,,
1476549765217910784,1777170853000-632578958264631296-1476549765217910784,1777170853000,1777182759000,1,148.032,47.519,3.1152170710663105,632578958264631296,1777170853000,1476549765217910784,NL01AK3042,11906000,1777182759000,125.44898779758392,148.032,3.2999999999999545,47.518555983933304,3.11524617983029,155.875,47.518555983933304,1777170853000-632578958264631296-1476549765217910784,,,,
1465365829724930048,1777194052000-632578958264631296-1465365829724930048,1777194052000,1777209569000,1,147.805,54.727,2.700769272936576,632578958264631296,1777194052000,1465365829724930048,RJ14GQ0815,15517000,1777209569000,144.4802710334018,147.805,4.300000000000182,54.72737539144008,2.7007507475521697,153.89999999999418,54.72737539144008,1777194052000-632578958264631296-1465365829724930048,,,,
876422423786815488,1777199626000-632578958264631296-876422423786815488,1777199626000,1777213343000,1,146.884,46.101,3.186134791002364,632578958264631296,1777199626000,876422423786815488,RJ14GN1576,13717000,1777213343000,121.70668368845338,146.884,3.7999999999992724,46.10101654865658,3.1861336472911312,154.5,46.10101654865658,1777199626000-632578958264631296-876422423786815488,,,,3.74711906538438
879404563604439040,1777169324000-632578958264631296-879404563604439040,1777169324000,1777183061000,1,146.786,40.2,3.6513930348258703,632578958264631296,1777169324000,879404563604439040,Rj47GA2064,13737000,1777183061000,106.12700697026051,146.786,3.7999999999992724,40.1996238523714,3.651427200887627,162.25,40.1996238523714,1777169324000-632578958264631296-879404563604439040,,900758004163411987,['900758004163411987'],
1504876024033181696,1777183775000-632578958264631296-1504876024033181696,1777183775000,1777195410000,1,146.233,48.052,3.0432240073253976,632578958264631296,1777183775000,1504876024033181696,RJ47GA8531,11635000,1777195410000,126.85727999999916,146.233,3.2000000000000455,48.05199999999968,3.043224007325418,153.875,48.05199999999968,1777183775000-632578958264631296-1504876024033181696,,,,
1065321017443876864,1777163475000-632578958264631296-1065321017443876864,1777163475000,1777176479000,1,145.693,45.027,3.235680813733982,632578958264631296,1777163475000,1065321017443876864,RJ47GA2745,13004000,1777176479000,118.87099201637318,145.693,3.600000000000364,45.02689091529287,3.2356886526783724,154.625,45.02689091529287,1777163475000-632578958264631296-1065321017443876864,,,,
929731076446748672,1777173327000-632578958264631296-929731076446748672,1777173327000,1777186316000,1,145.638,57.95,2.5131665228645383,632578958264631296,1777173327000,929731076446748672,RJ47GA3899,12989000,1777186316000,152.98740858708106,145.638,3.550000000000182,57.94977597995495,2.5131762381683194,148.625,57.94977597995495,1777173327000-632578958264631296-929731076446748672,,,,
1083726476706054144,1777193357000-632578958264631296-1083726476706054144,1777193357000,1777209658000,1,145.487,32.516,4.474320334604503,632578958264631296,1777193357000,1083726476706054144,RJ47GA6362,16301000,1777209658000,85.84233415972278,145.487,4.449999999999818,32.516035666561656,4.4743154267607625,152.0,32.516035666561656,1777193357000-632578958264631296-1083726476706054144,,,,
943458912718290944,1777175218000-632578958264631296-943458912718290944,1777175218000,1777187265000,1,145.298,48.278,3.0096110029412984,632578958264631296,1777175218000,943458912718290944,RJ14GP9556,12047000,1777187265000,127.45316299720835,145.298,3.3499999999994543,48.27771325651831,3.0096288784014082,151.29999999998836,48.27771325651831,1777175218000-632578958264631296-943458912718290944,,,,
1464253789857906688,1777157505000-632578958264631296-1464253789857906688,1777157505000,1777171500000,1,144.67,45.619,3.1712663583156138,632578958264631296,1777157505000,1464253789857906688,NL01AK1965,13995000,1777171500000,120.43457826396954,144.67,3.8999999999998636,45.61915843332179,3.1712553446476575,148.0,45.61915843332179,1777157505000-632578958264631296-1464253789857906688,,,,
1127222273418199040,1777192937000-632578958264631296-1127222273418199040,1777192937000,1777206763000,1,143.981,54.486,2.6425320265756342,632578958264631296,1777192937000,1127222273418199040,RJ47GA3844,13826000,1777206763000,143.84411520428753,143.981,3.7999999999992724,54.486407274351336,2.6425122742085603,144.5,54.486407274351336,1777192937000-632578958264631296-1127222273418199040,,,,
1076104369969037312,1777194788000-632578958264631296-1076104369969037312,1777194788000,1777206783000,1,143.811,48.098,2.989958002411743,632578958264631296,1777194788000,1076104369969037312,RJ47GA5840,11995000,1777206783000,126.97982267426178,143.811,3.300000000000182,48.09841767964461,2.989932038052496,148.4549999999872,48.09841767964461,1777194788000-632578958264631296-1076104369969037312,,,,
1083726740557135872,1777194760000-632578958264631296-1083726740557135872,1777194760000,1777206409000,1,143.783,48.458,2.9671674439720994,632578958264631296,1777194760000,1083726740557135872,RJ47GA6380,11649000,1777206409000,127.92859420213166,143.783,3.199999999999818,48.45780083414078,2.9671796392934566,152.20000000001164,48.45780083414078,1777194760000-632578958264631296-1083726740557135872,,,,
942426738309201920,1777160779000-632578958264631296-942426738309201920,1777160779000,1777173175000,1,143.025,41.451,3.450459578779764,632578958264631296,1777160779000,942426738309201920,RJ47GA2613,12396000,1777173175000,109.42990469980232,143.025,3.4500000000007276,41.450721477197845,3.4504827636999864,156.375,41.450721477197845,1777160779000-632578958264631296-942426738309201920,,,,
1525526061327056896,1777190708000-632578958264631296-1525526061327056896,1777190708000,1777201865000,1,142.919,46.996,3.041088603285386,632578958264631296,1777190708000,1525526061327056896,NL01AK6559,11157000,1777201865000,124.07044453495101,142.919,3.0500000000000114,46.99638050566326,3.0410639811459026,150.375,46.99638050566326,1777190708000-632578958264631296-1525526061327056896,,,,
1101156788989853696,1777192429000-632578958264631296-1101156788989853696,1777192429000,1777205742000,1,142.435,54.287,2.6237404903568073,632578958264631296,1777192429000,1101156788989853696,RJ47GA3707,13313000,1777205742000,143.31747099577024,142.435,3.600000000000364,54.28692083173115,2.623744316637417,147.125,54.286920831731145,1777192429000-632578958264631296-1101156788989853696,,,,
951563481520275456,1777161662000-632578958264631296-951563481520275456,1777161662000,1777174715000,1,142.146,43.176,3.292245692051139,632578958264631296,1777161662000,951563481520275456,RJ47GA1461,13053000,1777174715000,113.98506325565145,142.146,0.0,43.1761603241104,3.292233467102051,,0.001,1777161662000-632578958264631296-951563481520275456,,,,
1397607242391355392,1777163992000-632578958264631296-1397607242391355392,1777163992000,1777176859000,1,142.025,56.411,2.5176827214550355,632578958264631296,1777163992000,1397607242391355392,NL01AJ6922,12867000,1777176859000,148.92505369479306,142.025,3.5,56.411005187421615,2.517682489934932,145.875,56.411005187421615,1777163992000-632578958264631296-1397607242391355392,,,,
932612842287267840,1777196459000-632578958264631296-932612842287267840,1777196459000,1777210548000,1,142.02,41.021,3.462129153360474,632578958264631296,1777196459000,932612842287267840,RJ47GA4652,14089000,1777210548000,108.29581539213916,142.02,3.9000000000005457,41.021142193992105,3.462117152379049,145.10000000000582,41.021142193992105,1777196459000-632578958264631296-932612842287267840,,,,
873109579045535744,1777157705000-632578958264631296-873109579045535744,1777157705000,1777168592000,1,141.222,38.559,3.662491247179647,632578958264631296,1777157705000,873109579045535744,RJ14GN1568,10887000,1777168592000,101.79650369867669,141.222,3.0,38.559281704044196,3.6624644899748815,147.0,38.559281704044196,1777157705000-632578958264631296-873109579045535744,,,,2.370375722514927
1398705978894974976,1777159052000-632578958264631296-1398705978894974976,1777159052000,1777174158000,1,140.726,35.434,3.971496302985833,632578958264631296,1777159052000,1398705978894974976,NL01AH7651,15106000,1777174158000,93.54695168702825,140.726,4.199999999999818,35.43445139660161,3.971445710416629,149.47000000000116,35.43445139660161,1777159052000-632578958264631296-1398705978894974976,,,,
