vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536014535985463296,1778070907000-632578958264631296-1536014535985463296,1778070907000,1778085230000,1,164.75,56.064,2.9386058789954337,632578958264631296,1778070907000,1536014535985463296,NL01AK8375,14323000,1778085230000,148.0101450642282,164.75,3.9000000000000057,56.06444888796522,2.938582350630494,56.06444888796521,1778070907000-632578958264631296-1536014535985463296,169.15999999999985,,,,
1462138214197231616,1778024722000-632578958264631296-1462138214197231616,1778024722000,1778040392000,1,162.606,58.364,2.7860667534781713,632578958264631296,1778024722000,1462138214197231616,RJ47GA5984,15670000,1778040392000,154.08152318886107,162.606,4.300000000000182,58.36421332911404,2.7860565700263904,58.36421332911404,1778024722000-632578958264631296-1462138214197231616,167.30000000001746,,,,
1083726476706054144,1778021668000-632578958264631296-1083726476706054144,1778021668000,1778036585000,1,162.362,34.364,4.724770108252823,632578958264631296,1778021668000,1083726476706054144,RJ47GA6362,14917000,1778036585000,90.7218429247878,162.362,4.100000000000364,34.3643344412075,4.724724125758302,34.3643344412075,1778021668000-632578958264631296-1083726476706054144,170.10000000000582,,,,
1067775974323519488,1778067946000-632578958264631296-1067775974323519488,1778067946000,1778083057000,1,162.221,40.607,3.9949023567365236,632578958264631296,1778067946000,1067775974323519488,RJ14GP9560,15111000,1778083057000,107.20136964354732,162.221,0.0,40.60657941043459,3.994943734618395,40.60657941043459,1778067946000-632578958264631296-1067775974323519488,161.75,,,,
870309644059279360,1778049076000-632578958264631296-870309644059279360,1778049076000,1778063016000,1,161.852,50.067,3.232708171050792,632578958264631296,1778049076000,870309644059279360,RJ47GA4518,13940000,1778063016000,132.17693357273782,161.852,3.7999999999992724,50.06702029270372,3.2327068607992784,50.06702029270372,1778049076000-632578958264631296-870309644059279360,168.89999999996508,,,,2.078683350019855
1467925946630668288,1778048550000-632578958264631296-1467925946630668288,1778048550000,1778063631000,1,160.9,33.758,4.766277623081936,632578958264631296,1778048550000,1467925946630668288,RJ47GA5320,15081000,1778063631000,89.12057711208764,160.89999999999418,3.7999999999992724,33.75779436063926,4.766306657392271,33.75770416669495,1778048550000-632578958264631296-1467925946630668288,160.89999999999418,,,,
1286352128566099968,1778029809000-632578958264631296-1286352128566099968,1778029809000,1778044297000,1,160.334,59.443,2.697273017849032,632578958264631296,1778029809000,1286352128566099968,NL01AG9587,14488000,1778044297000,156.928345873098,160.334,4.0,59.44255525496137,2.6972931986569963,59.44255525496137,1778029809000-632578958264631296-1286352128566099968,164.20000000001164,,,,
1536402078727929856,1778051942000-632578958264631296-1536402078727929856,1778051942000,1778064827000,1,160.211,59.11,2.7103874132972425,632578958264631296,1778051942000,1536402078727929856,NL01AK8054,12885000,1778064827000,156.05103486204118,160.211,3.5,59.110240478045895,2.710376386634798,59.110240478045895,1778051942000-632578958264631296-1536402078727929856,163.77500000000146,,,,
780109531760820224,1778038981000-632578958264631296-780109531760820224,1778038981000,1778052738000,1,158.965,45.742,3.4752525031699535,632578958264631296,1778038981000,780109531760820224,RJ47GA3172,13757000,1778052738000,120.75965575798088,158.965,3.75,45.74229384772003,3.4752301782068025,45.74229384772003,1778038981000-632578958264631296-780109531760820224,180.17999999999302,['900758004213743624'],,900758004213743624,
1385304935976927232,1778068238000-632578958264631296-1385304935976927232,1778068238000,1778085867000,1,158.303,62.472,2.533983224484569,632578958264631296,1778068238000,1385304935976927232,NL01AJ5688,17629000,1778085867000,164.92669022430374,158.303,4.850000000000364,62.472231145569594,2.533973848815011,62.472231145569594,1778068238000-632578958264631296-1385304935976927232,169.375,,,,
1079095785133441024,1778057929000-632578958264631296-1079095785133441024,1778057929000,1778073364000,1,158.191,63.28,2.4998577749683943,632578958264631296,1778057929000,1079095785133441024,RJ47GA3363,15435000,1778073364000,167.05918583004018,158.191,4.200000000000728,63.27999463259098,2.499857987006326,63.279994632590984,1778057929000-632578958264631296-1079095785133441024,,,,,
1505916014645215232,1778027818000-632578958264631296-1505916014645215232,1778027818000,1778040881000,1,157.333,49.738,3.1632353532510353,632578958264631296,1778027818000,1505916014645215232,RJ47GA8530,13063000,1778040881000,131.30956750578957,157.333,3.6000000000000227,49.73847254007181,3.163205300951786,49.73847254007181,1778027818000-632578958264631296-1505916014645215232,166.0749999999971,,,,
1083726698509238272,1778022997000-632578958264631296-1083726698509238272,1778022997000,1778035479000,1,156.991,50.182,3.1284325056793274,632578958264631296,1778022997000,1083726698509238272,RJ47GA6387,12482000,1778035479000,132.48079561479787,156.991,3.4500000000007276,50.1821195510598,3.1284250526776427,50.1821195510598,1778022997000-632578958264631296-1083726698509238272,166.0,,,,
1073277847704961024,1778064398000-632578958264631296-1073277847704961024,1778064398000,1778078999000,1,155.652,54.831,2.8387590961317497,632578958264631296,1778064398000,1073277847704961024,RJ47GA3542,14601000,1778078999000,144.75437971184823,155.652,4.0,54.831204436306145,2.838748511913701,54.831204436306145,1778064398000-632578958264631296-1073277847704961024,165.375,,,,
1506655599683698688,1778090390000-632578958264631296-1506655599683698688,1778090390000,1778102373000,1,155.243,45.456,3.415236712425202,632578958264631296,1778090390000,1506655599683698688,RJ47GA8529,11983000,1778102373000,120.00384000000035,155.243,3.2999999999999545,45.45600000000013,3.4152367124251923,45.45600000000013,1778090390000-632578958264631296-1506655599683698688,163.96500000000015,,,,
1471164933021368320,1778038383000-632578958264631296-1471164933021368320,1778038383000,1778059587000,1,155.04,65.569,2.3645320197044333,632578958264631296,1778038383000,1471164933021368320,NL01AK2622,21204000,1778059587000,173.10262937197749,155.04,5.849999999999909,65.56917779241572,2.364525608218519,65.56917779241572,1778038383000-632578958264631296-1471164933021368320,163.25,,,,
1286352128566099968,1778046050000-632578958264631296-1286352128566099968,1778046050000,1778060272000,1,154.848,50.697,3.0543819160897097,632578958264631296,1778046050000,1286352128566099968,NL01AG9587,14222000,1778060272000,133.8413891491582,154.848,3.9000000000005457,50.69749588983265,3.05435204011831,50.69749588983265,1778046050000-632578958264631296-1286352128566099968,158.19999999998254,,,,
1536432469593554944,1778043428000-632578958264631296-1536432469593554944,1778043428000,1778056148000,1,153.159,49.952,3.0661234785393976,632578958264631296,1778043428000,1536432469593554944,NL01AK8052,12720000,1778056148000,131.87235245843786,153.159,3.5,49.95164865849919,3.0661450445227745,49.95164865849919,1778043428000-632578958264631296-1536432469593554944,156.64999999999964,,,,
860147487929794560,1778028092000-632578958264631296-860147487929794560,1778028092000,1778042046000,1,152.705,55.762,2.738513683153402,632578958264631296,1778028092000,860147487929794560,RJ47GA4003,13954000,1778042046000,147.21194941767354,152.705,3.849999999998545,55.76210205214906,2.7385086713049187,55.76210205214906,1778028092000-632578958264631296-860147487929794560,107.25,,,,
1083726345994764288,1778076248000-632578958264631296-1083726345994764288,1778076248000,1778095454000,1,152.244,82.794,1.8388289006449743,632578958264631296,1778076248000,1083726345994764288,RJ47GA6212,19206000,1778095454000,218.5768195160036,152.244,5.300000000000182,82.79424981666803,1.8388233523114843,82.79424981666803,1778076248000-632578958264631296-1083726345994764288,160.40000000002328,,,,
1060533930890887168,1778031463000-632578958264631296-1060533930890887168,1778031463000,1778043857000,1,152.2,46.731,3.256938648862639,632578958264631296,1778031463000,1060533930890887168,RJ47GA5615,12394000,1778043857000,123.36934589198515,152.20000000001164,3.449999999999818,46.73081283787316,3.2569516932660885,46.73081283787316,1778031463000-632578958264631296-1060533930890887168,152.20000000001164,,,,
939546232131420160,1778041068000-632578958264631296-939546232131420160,1778041068000,1778053147000,1,151.828,57.949,2.620027955616145,632578958264631296,1778041068000,939546232131420160,RJ14GN1567,12079000,1778053147000,152.98507326407295,151.828,3.349999999998545,57.948891387906414,2.620032866266111,57.94889138790642,1778041068000-632578958264631296-939546232131420160,155.79999999998836,,,,
786246735176400896,1778053863000-632578958264631296-786246735176400896,1778053863000,1778065936000,1,151.772,48.653,3.119478757733336,632578958264631296,1778053863000,786246735176400896,RJ47GA3340,12073000,1778065936000,128.44424540254968,151.772,3.350000000000364,48.65312325854155,3.119470854799746,48.65312325854155,1778053863000-632578958264631296-786246735176400896,169.2599999999511,['900758004226326541'],,900758004226326541,
1406586595699589120,1778071033000-632578958264631296-1406586595699589120,1778071033000,1778084198000,1,151.37,54.477,2.7786038144538066,632578958264631296,1778071033000,1406586595699589120,NL01AJ7423,13165000,1778084198000,143.81971477514782,151.37,3.650000000000091,54.47716468755599,2.778595414577016,54.477164687555984,1778071033000-632578958264631296-1406586595699589120,159.26999999998952,,,,
1486716779844599808,1778039111000-632578958264631296-1486716779844599808,1778039111000,1778050491000,1,150.908,43.239,3.490089965077823,632578958264631296,1778039111000,1486716779844599808,NL01AK3100,11380000,1778050491000,114.15047445506623,150.908,3.1499999999998636,43.23881608146448,3.490104810355594,43.23881608146448,1778039111000-632578958264631296-1486716779844599808,158.75,,,,
780109531760820224,1778022318000-632578958264631296-780109531760820224,1778022318000,1778035472000,1,150.58,38.0,3.9626315789473687,632578958264631296,1778022318000,780109531760820224,RJ47GA3172,13154000,1778035472000,100.32000000000001,150.58,3.600000000000364,38.0,3.9626315789473687,38.0,1778022318000-632578958264631296-780109531760820224,171.88000000000466,['900758004213743624'],,900758004213743624,
1363836271826305024,1778056812000-632578958264631296-1363836271826305024,1778056812000,1778069970000,1,149.326,48.0,3.110958333333333,632578958264631296,1778056812000,1363836271826305024,NL01AJ4205,13158000,1778069970000,126.72,149.326,3.650000000000091,48.0,3.110958333333333,48.0,1778056812000-632578958264631296-1363836271826305024,153.25,,,,
1094955908762435584,1778052073000-632578958264631296-1094955908762435584,1778052073000,1778066198000,1,148.847,38.856,3.8307339921762407,632578958264631296,1778052073000,1094955908762435584,RJ47GA5970,14125000,1778066198000,102.57948607374608,148.847,3.9000000000005457,38.85586593702503,3.8307472092178103,38.85586593702503,1778052073000-632578958264631296-1094955908762435584,152.84500000000116,,,,
1101122257968693248,1778056168000-632578958264631296-1101122257968693248,1778056168000,1778071175000,1,148.443,49.336,3.0088170909680563,632578958264631296,1778056168000,1101122257968693248,RJ47GA3730,15007000,1778071175000,130.24755131229668,148.443,4.149999999999636,49.33619367890025,3.008805279266711,49.33619367890025,1778056168000-632578958264631296-1101122257968693248,,,,,
1535695002116554752,1778073509000-632578958264631296-1535695002116554752,1778073509000,1778086530000,1,148.367,47.92,3.0961393989983303,632578958264631296,1778073509000,1535695002116554752,NL01AK7895,13021000,1778086530000,126.50932692723612,148.367,3.5500000000000114,47.92019959365004,3.096126503188861,47.92019959365004,1778073509000-632578958264631296-1535695002116554752,153.73500000000058,,,,
927171595435245568,1778048816000-632578958264631296-927171595435245568,1778048816000,1778061980000,1,148.323,51.549,2.8773206075772566,632578958264631296,1778048816000,927171595435245568,RJ47GA3670,13164000,1778061980000,136.08957455541065,148.323,3.649999999999636,51.54908127098888,2.877316071265739,51.54908127098888,1778048816000-632578958264631296-927171595435245568,128.375,,,,
1536014529144553472,1778090520000-632578958264631296-1536014529144553472,1778090520000,1778103460000,1,148.242,47.712,3.1070171026156936,632578958264631296,1778090520000,1536014529144553472,NL01AK8376,12940000,1778103460000,125.96092283365918,148.242,3.5500000000000114,47.712470770325446,3.1069864462395107,47.712470770325446,1778090520000-632578958264631296-1536014529144553472,151.98499999999967,,,,
