vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
789513633972355072,1773495414000-632578958264631296-789513633972355072,1773495414000,1773512574000,1,235.274,77.783,3.024748338325855,632578958264631296,1773495414000,789513633972355072,RJ47GA2709,17160000.0,1773512574000.0,4.75,77.7833996771157,3.0247327961575188,267.75,77.7833996771157,1773495414000-632578958264631296-789513633972355072,235.274,,['900758004201160708'],,900758004201160708,
1136252936335130624,1773452791000-632578958264631296-1136252936335130624,1773452791000,1773472327000,1,234.39,87.557,2.676998983519307,632578958264631296,1773452791000,1136252936335130624,RJ47GA6224,19536000.0,1773472327000.0,5.399999999999636,87.5566704011528,2.677009060830092,250.5,87.5566704011528,1773452791000-632578958264631296-1136252936335130624,234.39,,,,,
780116044227280896,1773477666000-632578958264631296-780116044227280896,1773477666000,1773494841000,1,233.224,71.583,3.258092005085006,632578958264631296,1773477666000,780116044227280896,RJ47GA3117,17175000.0,1773494841000.0,4.699999999998909,71.58299409422193,3.258092273885837,263.0200000000186,71.58299409422193,1773477666000-632578958264631296-780116044227280896,233.224,,['900758004213743616'],,900758004213743616,
1073983957575401472,1773456496000-632578958264631296-1073983957575401472,1773456496000,1773471446000,1,211.58,70.856,2.9860562267133344,632578958264631296,1773456496000,1073983957575401472,RJ47GA5592,14950000.0,1773471446000.0,4.100000000000364,70.8561532119551,2.986049769976808,223.60000000000582,70.8561532119551,1773456496000-632578958264631296-1073983957575401472,211.58,,,,,
1136252936335130624,1773490628000-632578958264631296-1136252936335130624,1773490628000,1773507402000,1,206.054,73.887,2.7887720437966084,632578958264631296,1773490628000,1136252936335130624,RJ47GA6224,16774000.0,1773507402000.0,4.650000000000546,73.8869599146586,2.7887735567683096,220.0,73.8869599146586,1773490628000-632578958264631296-1136252936335130624,206.054,,,,,
1067764779667423232,1773504433000-632578958264631296-1067764779667423232,1773504433000,1773521084000,1,203.788,68.122,2.991515222688706,632578958264631296,1773504433000,1067764779667423232,RJ47GA6309,16651000.0,1773521084000.0,4.599999999999454,68.12221463092366,2.991505797398015,217.5,68.12221463092366,1773504433000-632578958264631296-1067764779667423232,203.788,,,,,
961239466377216000,1773470894000-632578958264631296-961239466377216000,1773470894000,1773487036000,1,199.376,41.06,4.855723331709693,632578958264631296,1773470894000,961239466377216000,RJ47GA2691,16142000.0,1773487036000.0,4.449999999998909,41.0598818720264,4.855737301471207,208.5,41.0598818720264,1773470894000-632578958264631296-961239466377216000,199.376,,,,,
869216733288726528,1773480486000-632578958264631296-869216733288726528,1773480486000,1773494583000,1,197.544,56.174,3.516644711076299,632578958264631296,1773480486000,869216733288726528,RJ47GA4683,14097000.0,1773494583000.0,3.899999999999636,56.174003128602905,3.516644515217285,207.29999999998836,56.174003128602905,1773480486000-632578958264631296-869216733288726528,197.544,,,,,1.9052279274405737
938815406225752064,1773490946000-632578958264631296-938815406225752064,1773490946000,1773509333000,1,196.543,64.447,3.049684236659581,632578958264631296,1773490946000,938815406225752064,RJ47GA3910,18387000.0,1773509333000.0,5.050000000001091,64.44677431372475,3.049694916354312,197.375,64.44677431372475,1773490946000-632578958264631296-938815406225752064,196.543,,,,,
931856805720489984,1773443056000-632578958264631296-931856805720489984,1773443056000,1773459590000,1,194.419,66.371,2.9292763405704303,632578958264631296,1773443056000,931856805720489984,RJ47GA4708,16534000.0,1773459590000.0,4.549999999999272,66.37127899335988,2.929264027282805,202.89999999996508,66.37127899335988,1773443056000-632578958264631296-931856805720489984,194.419,,,,,
862677558196436992,1773491441000-632578958264631296-862677558196436992,1773491441000,1773507670000,1,191.271,55.173,3.4667500407808163,632578958264631296,1773491441000,862677558196436992,RJ47GA4379,16229000.0,1773507670000.0,4.399999999999636,55.172506243515194,3.466781065840767,199.30000000004657,55.172506243515194,1773491441000-632578958264631296-862677558196436992,191.271,145.65541648288013,['900758004234715140'],,900758004234715140,2.336110578255757
932334786138079232,1773465215000-632578958264631296-932334786138079232,1773465215000,1773480168000,1,185.106,77.622,2.3847105202133414,632578958264631296,1773465215000,932334786138079232,RJ47GA4717,14953000.0,1773480168000.0,4.100000000000364,77.6220348548642,2.3847094493993453,191.1999999999971,77.6220348548642,1773465215000-632578958264631296-932334786138079232,185.106,,,,,
1286352128566099968,1773433505000-632578958264631296-1286352128566099968,1773433505000,1773449162000,1,182.927,38.233,4.7845316872858525,632578958264631296,1773433505000,1286352128566099968,NL01AG9587,15657000.0,1773449162000.0,4.299999999999272,38.23326133838097,4.7844989832548315,185.89999999999418,38.23326133838097,1773433505000-632578958264631296-1286352128566099968,182.927,,,,,
932334786138079232,1773449566000-632578958264631296-932334786138079232,1773449566000,1773463070000,1,178.144,68.628,2.5957918050941307,632578958264631296,1773449566000,932334786138079232,RJ47GA4717,13504000.0,1773463070000.0,3.6999999999989086,68.62830980283405,2.595780087136044,184.1999999999971,68.62830980283405,1773449566000-632578958264631296-932334786138079232,178.144,,,,,
1120316721542987776,1773467519000-632578958264631296-1120316721542987776,1773467519000,1773483185000,1,177.811,70.0,2.540157142857143,632578958264631296,1773467519000,1120316721542987776,RJ47GA6411,15666000.0,1773483185000.0,4.300000000000182,70.0,2.540157142857143,185.0,70.0,1773467519000-632578958264631296-1120316721542987776,177.811,,,,,
862677558196436992,1773475544000-632578958264631296-862677558196436992,1773475544000,1773489060000,1,177.168,46.084,3.844457946358823,632578958264631296,1773475544000,862677558196436992,RJ47GA4379,13516000.0,1773489060000.0,3.6999999999989086,46.08387971259319,3.844467981101554,184.29999999998836,46.08387971259319,1773475544000-632578958264631296-862677558196436992,177.168,,['900758004234715140'],,900758004234715140,3.280241561916191
869216733288726528,1773462799000-632578958264631296-869216733288726528,1773462799000,1773476696000,1,176.241,48.49,3.6345844504021447,632578958264631296,1773462799000,869216733288726528,RJ47GA4683,13897000.0,1773476696000.0,3.8000000000010914,48.49008607961263,3.6345779982869426,184.79999999998836,48.49008607961263,1773462799000-632578958264631296-869216733288726528,176.241,,,,,3.8559952648833864
1466797477431607296,1773482496000-632578958264631296-1466797477431607296,1773482496000,1773501099000,1,175.661,53.166,3.3040100816311178,632578958264631296,1773482496000,1466797477431607296,NL01AK2192,18603000.0,1773501099000.0,5.150000000000091,53.16578954332385,3.3040231605487023,179.125,53.16578954332385,1773482496000-632578958264631296-1466797477431607296,175.661,,,,,
939548220361539584,1773490325000-632578958264631296-939548220361539584,1773490325000,1773505599000,1,172.839,58.202,2.969640218549191,632578958264631296,1773490325000,939548220361539584,RJ47GA4719,15274000.0,1773505599000.0,4.199999999998909,58.20177326477799,2.969651787303826,179.40000000002328,58.20177326477799,1773490325000-632578958264631296-939548220361539584,172.839,,,,,
873101078441230336,1773479236000-632578958264631296-873101078441230336,1773479236000,1773494583000,1,172.318,50.529,3.4102792455817452,632578958264631296,1773479236000,873101078441230336,RJ14GN0769,15347000.0,1773494583000.0,3.6999999999989086,50.529144513619734,3.4102694921651215,168.20000000001164,50.529144513619734,1773479236000-632578958264631296-873101078441230336,172.318,,,,,3.0097175297247
1458037913185943552,1773491841000-632578958264631296-1458037913185943552,1773491841000,1773506480000,1,171.267,36.798,4.654247513451818,632578958264631296,1773491841000,1458037913185943552,NL01AK1744,14639000.0,1773506480000.0,4.0,36.79828153884739,4.6542119044117864,175.73500000000058,36.79828153884739,1773491841000-632578958264631296-1458037913185943552,171.267,,,,,
