account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1773463342000,1101156788989853696,RJ47GA3707,13639000.0,1773476981000.0,3.75,33.74888346950612,2.194265184118214,76.5,33.74888346950612,1773463342000-632578958264631296-1101156788989853696,74054.0,,,,,
902855557075959808,1773473950000,1152270135390633984,RJ47GA6196,8474000.0,1773482424000.0,2.3499999999994543,22.5894851997896,3.62743990291391,84.70000000001164,22.5894851997896,1773473950000-902855557075959808-1152270135390633984,81942.0,,,,,
902855557075959808,1773473855000,1152270135390633984,RJ47GA6196,90000.0,1773473945000.0,0.02317027777777778,0.3171168472222222,2.0812517713305203,,0.3171168472222222,1773473855000-902855557075959808-1152270135390633984,660.0,,,,,
902855557075959808,1773468266000,1152270135390633984,RJ47GA6196,5585000.0,1773473851000.0,1.5,16.00171247072228,3.4799400440349566,57.19999999998254,16.00171247072228,1773468266000-902855557075959808-1152270135390633984,55685.0,,,,,
902855557075959808,1773451647000,1152270135390633984,RJ47GA6196,10861000.0,1773462508000.0,3.0,29.251805684953496,3.8124825934203623,115.5,29.251805684953496,1773451647000-902855557075959808-1152270135390633984,111522.0,,,,,
901025643674730496,1773500533000,1291421127226163200,NL01AG9585,406000.0,1773500939000.0,0.10805555555555556,0.2855184663797774,,0.0,0.2855184663797774,1773500533000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773484264000,1291421127226163200,NL01AG9585,383000.0,1773484647000.0,0.08444444444444445,0.4495495056233063,0.3047495287755855,0.10000000000582077,0.4495495056233063,1773484264000-901025643674730496-1291421127226163200,137.0,,,,,
901025643674730496,1773469004000,1291421127226163200,NL01AG9585,203000.0,1773469207000.0,0.024698055555555553,0.05747911111111113,0.539326363973772,,0.05747911111111113,1773469004000-901025643674730496-1291421127226163200,31.0,,,,,
901025643674730496,1773457095000,1291421127226163200,NL01AG9585,315000.0,1773457410000.0,0.07194388888888888,0.1492852200176366,0.16076608251750998,,0.1492852200176366,1773457095000-901025643674730496-1291421127226163200,24.0,,,,,
901025643674730496,1773455882000,1291421127226163200,NL01AG9585,168000.0,1773456050000.0,0.025972222222222223,0.12644454365079366,0.24516676722416578,0.0,0.12644454365079366,1773455882000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1773451893000,1291421127226163200,NL01AG9585,877000.0,1773452770000.0,0.1999999999998181,1.7166403227370077,1.4580806281010703,2.3999999999941792,1.7166403227370077,1773451893000-901025643674730496-1291421127226163200,2503.0,,,,,
901025643674730496,1773449196000,1291421127226163200,NL01AG9585,2529000.0,1773451725000.0,0.6499999999996362,6.500124362893465,1.515201779249623,10.10000000000582,6.500124362893464,1773449196000-901025643674730496-1291421127226163200,9849.0,,,,,
901025643674730496,1773444916000,1291421127226163200,NL01AG9585,3562000.0,1773448478000.0,0.9500000000007276,12.530999999995402,2.3496927619512253,30.0,12.530999999995402,1773444916000-901025643674730496-1291421127226163200,29444.0,,,,,
901025643674730496,1773501665000,1447671848144732160,RJ14GQ0817,6382000.0,1773508047000.0,1.75,19.706334993495812,3.8054260228881325,76.89999999999418,19.706334993495812,1773501665000-901025643674730496-1447671848144732160,74991.0,,,,,
901025643674730496,1773500001000,1447671848144732160,RJ14GQ0817,1219000.0,1773501220000.0,0.3000000000001819,4.200825717702397,2.504507615172944,10.299999999988358,4.200825717702397,1773500001000-901025643674730496-1447671848144732160,10521.0,,,,,
901025643674730496,1773498661000,1447671848144732160,RJ14GQ0817,570000.0,1773499231000.0,0.0999999999994543,0.19045356651017215,0.03150374188282549,0.0,0.19045356651017215,1773498661000-901025643674730496-1447671848144732160,,,,,,
901025643674730496,1773473896000,1447671848144732160,RJ14GQ0817,289000.0,1773474185000.0,0.066805,0.10347242129629632,,0.0,0.10347242129629632,1773473896000-901025643674730496-1447671848144732160,,,,,,
901025643674730496,1773470130000,1447671848144732160,RJ14GQ0817,139000.0,1773470269000.0,0.022452777777777776,0.05500876851851852,0.3817573191614064,,0.05500876851851852,1773470130000-901025643674730496-1447671848144732160,21.0,,,,,
901025643674730496,1773457779000,1447671848144732160,RJ14GQ0817,2683000.0,1773460462000.0,0.75,4.277146329388986,5.48870629903225,23.89999999999418,4.277146329388986,1773457779000-901025643674730496-1447671848144732160,23476.0,,,,,
632578958264631296,1773507267000,1500848886552461312,NL01AK3124,175000.0,1773507442000.0,,,,,,1773507267000-632578958264631296-1500848886552461312,362.0,,,c,,
632578958264631296,1773506664000,1500848886552461312,NL01AK3124,41000.0,1773506705000.0,,,,,,1773506664000-632578958264631296-1500848886552461312,99.0,,,c,,
632578958264631296,1773497264000,1500848886552461312,NL01AK3124,8860000.0,1773506124000.0,,,,,,1773497264000-632578958264631296-1500848886552461312,1535.0,,,c,,
632578958264631296,1773483122000,1500848886552461312,NL01AK3124,283000.0,1773483405000.0,,,,,,1773483122000-632578958264631296-1500848886552461312,1278.0,,,c,,
632578958264631296,1773482846000,1500848886552461312,NL01AK3124,41000.0,1773482887000.0,,,,,,1773482846000-632578958264631296-1500848886552461312,128.0,,,c,,
632578958264631296,1773482498000,1500848886552461312,NL01AK3124,71000.0,1773482569000.0,,,,,,1773482498000-632578958264631296-1500848886552461312,191.0,,,c,,
632578958264631296,1773499730000,1505944797024616448,RJ47GA8532,4914000.0,1773504644000.0,,,,,,1773499730000-632578958264631296-1505944797024616448,,,,,,
632578958264631296,1773497605000,1505944797024616448,RJ47GA8532,1842000.0,1773499447000.0,,,,,,1773497605000-632578958264631296-1505944797024616448,,,,,,
1194637793272266752,1773491742000,874238000127541248,RJ47GA4754,9758000.0,1773501500000.0,2.7000000000007276,47.99805865760468,2.543332030797849,125.20000000001164,47.99805865760468,1773491742000-1194637793272266752-874238000127541248,122075.0,,,,,0.0
1194637793272266752,1773484196000,874238000127541248,RJ47GA4754,4693000.0,1773488889000.0,1.2999999999992724,27.073787391828034,2.273084260777477,63.30000000001746,27.073787391828034,1773484196000-1194637793272266752-874238000127541248,61541.0,,,,,0.0
1194637793272266752,1773482190000,874238000127541248,RJ47GA4754,1135000.0,1773483325000.0,0.3000000000001819,2.434644185496421,1.3049134731579735,3.2999999999883585,2.434644185496421,1773482190000-1194637793272266752-874238000127541248,3177.0,,,,,0.46
1194637793272266752,1773471905000,874238000127541248,RJ47GA4754,448000.0,1773472353000.0,0.11068166666666666,2.320228005704596,0.8714660779150315,2.0,2.320228005704596,1773471905000-1194637793272266752-874238000127541248,2022.0,,,,,
1194637793272266752,1773471436000,874238000127541248,RJ47GA4754,212000.0,1773471648000.0,0.044382222222222226,0.32185176137566146,0.6649023733327399,0.1999999999825377,0.32185176137566146,1773471436000-1194637793272266752-874238000127541248,214.0,,,,,
1194637793272266752,1773470461000,874238000127541248,RJ47GA4754,862000.0,1773471323000.0,0.2000000000007276,0.8281029647940076,0.20770363990036597,,0.8281029647940076,1773470461000-1194637793272266752-874238000127541248,172.0,,,,,0.0
1194637793272266752,1773468668000,874238000127541248,RJ47GA4754,424000.0,1773469092000.0,0.09980166666666666,0.39375728968253954,0.3580886086291354,0.20000000001164153,0.39375728968253954,1773468668000-1194637793272266752-874238000127541248,141.0,,,,,
1194637793272266752,1773466850000,874238000127541248,RJ47GA4754,1588000.0,1773468438000.0,0.4000000000005457,2.315031239283338,0.5693227709566512,1.2999999999883585,2.315031239283338,1773466850000-1194637793272266752-874238000127541248,1318.0,,,,,0.0
1194637793272266752,1773464744000,874238000127541248,RJ47GA4754,341000.0,1773465085000.0,0.08972222222222223,0.37663001421957676,0.11682552727820525,0.09999999997671694,0.37663001421957676,1773464744000-1194637793272266752-874238000127541248,44.0,,,,,
1194637793272266752,1773462440000,874238000127541248,RJ47GA4754,1772000.0,1773464212000.0,0.3999999999996362,2.0785943414018866,0.33724714151161295,0.8000000000174623,2.0785943414018866,1773462440000-1194637793272266752-874238000127541248,701.0,,,,,0.0
632578958264631296,1773471539000,942427579615281152,RJ47GA2724,13198000.0,1773484737000.0,,,,,,1773471539000-632578958264631296-942427579615281152,,,,,,
