vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1262208932907057152,1788308667000-1205841794575630336-1262208932907057152,1788308667000,1788315688000,2,46.375,8.922,5.197825599641336,1205841794575630336,1788308667000,1262208932907057152,OD06M9086,7021000,1788315688000,,23.574189655859442,44.485,8.929617293886151,4.9817364547591065,47.75,8.929617293886151,1788308667000-1205841794575630336-1262208932907057152,,1.949999999999818
1262197195600297984,1788319583000-1205841794575630336-1262197195600297984,1788319583000,1788327153000,3,46.0,9.417,4.884782839545503,1205841794575630336,1788319583000,1262197195600297984,OD29N3017,7570000,1788327153000,"{'confidence': 61.6, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10008.310820809376, 'std': 2546.391137423723, 'timestamp': 1788327162208}",24.882540345811623,44.048,9.425204676443796,4.673426361773149,47.375,9.425204676443796,1788319583000-1205841794575630336-1262197195600297984,,2.0499999999992724
1262211418871037952,1788330137000-1205841794575630336-1262211418871037952,1788330137000,1788336810000,2,45.125,8.273,5.454490511301826,1205841794575630336,1788330137000,1262211418871037952,OD04U4766,6673000,1788336810000,,21.765268235444495,42.864,8.244419786153218,5.199153016442896,45.25,8.244419786153218,1788330137000-1205841794575630336-1262211418871037952,,1.800000000000182
1262200501894643712,1788328775000-1205841794575630336-1262200501894643712,1788328775000,1788334343000,2,41.125,9.175,4.482288828337874,1205841794575630336,1788328775000,1262200501894643712,OD06N1314,5568000,1788334343000,,24.25003348410233,38.478,9.185618743978155,4.188939370603112,41.625,9.185618743978155,1788328775000-1205841794575630336-1262200501894643712,,1.449999999999818
1311583702496575488,1788314262000-1205841794575630336-1311583702496575488,1788314262000,1788319892000,5,41.0,8.552999999999999,4.793639658599322,1205841794575630336,1788314262000,1311583702496575488,OD10X1916,5630000,1788319892000,,22.645810367789185,43.651,8.577958472647419,5.088739953590377,44.0,8.577958472647419,1788314262000-1205841794575630336-1311583702496575488,,0.0
1262200501894643712,1788322180000-1205841794575630336-1262200501894643712,1788322180000,1788328247000,2,40.125,7.71,5.2042801556420235,1205841794575630336,1788322180000,1262200501894643712,OD06N1314,6067000,1788328247000,,20.25594189431273,38.37,7.672705262997246,5.000843729140097,41.0,7.672705262997246,1788322180000-1205841794575630336-1262200501894643712,,1.6499999999996362
1262196176552198144,1788336117000-1205841794575630336-1262196176552198144,1788336117000,1788342990000,3,35.125,8.442,4.160743899549869,1205841794575630336,1788336117000,1262196176552198144,OD11AE5240,6873000,1788342990000,,22.47058535221403,34.492,8.511585360687132,4.052359053967766,36.125,8.504286060241816,1788336117000-1205841794575630336-1262196176552198144,,1.7677783333333332
1262210036621377536,1788310484000-1205841794575630336-1262210036621377536,1788310484000,1788316027000,2,34.5,7.668,4.499217527386541,1205841794575630336,1788310484000,1262210036621377536,OD04U4775,5543000,1788316027000,,20.266465908389833,33.483,7.676691631965846,4.361644521524916,36.125,7.676691631965846,1788310484000-1205841794575630336-1262210036621377536,,1.5
1262074117503320064,1788309652000-1205841794575630336-1262074117503320064,1788309652000,1788313673000,4,34.1,6.3580000000000005,5.3633217993079585,1205841794575630336,1788309652000,1262074117503320064,OD15Y6358,4021000,1788313673000,,16.836775100052105,35.18,6.377566325777312,5.516210761745733,36.39999999999418,6.377566325777312,1788309652000-1205841794575630336-1262074117503320064,,0.0
1207299178141581312,1788325024000-1205841794575630336-1207299178141581312,1788325024000,1788331337000,3,30.0,7.938000000000001,3.7792894935752077,1205841794575630336,1788325024000,1207299178141581312,OD18M3373,6313000,1788331337000,,20.858610585660934,28.981,7.900988858204898,3.6680218792998622,30.0,7.900988858204898,1788325024000-1205841794575630336-1207299178141581312,,0.0
1262140486982828032,1788328115000-1205841794575630336-1262140486982828032,1788328115000,1788332828000,2,27.125,5.634,4.8145189918352855,1205841794575630336,1788328115000,1262140486982828032,OD01AV6726,4713000,1788332828000,,14.914463102928664,25.923,5.649417842018433,4.5886143891134425,27.75,5.649417842018433,1788328115000-1205841794575630336-1262140486982828032,,1.25
1262210036621377536,1788317387000-1205841794575630336-1262210036621377536,1788317387000,1788323371000,2,26.625,5.71,4.662872154115587,1205841794575630336,1788317387000,1262210036621377536,OD04U4775,5984000,1788323371000,,15.08390364515951,25.141,5.713599865590723,4.400203127875266,27.0,5.713599865590722,1788317387000-1205841794575630336-1262210036621377536,,1.6000000000003638
1262198552675745792,1788314391000-1205841794575630336-1262198552675745792,1788314391000,1788320325000,2,26.375,5.652,4.666489738145789,1205841794575630336,1788314391000,1262198552675745792,OD29N3066,5934000,1788320325000,,15.153817661896925,24.883,5.740082447688229,4.334955155569485,26.75,5.74008244768823,1788314391000-1205841794575630336-1262198552675745792,,1.6000000000003638
1262214363142422528,1788316888000-1205841794575630336-1262214363142422528,1788316888000,1788320888000,3,21.5,4.987,4.311209143773812,1205841794575630336,1788316888000,1262214363142422528,OD29M5999,4000000,1788320888000,,13.200597888593093,22.753,5.000226472951929,4.550393891772578,24.125,5.000226472951929,1788316888000-1205841794575630336-1262214363142422528,,1.050000000000182
1262452375344381952,1788343189000-1205841794575630336-1262452375344381952,1788343189000,1788348922000,3,21.045,6.291,3.3452551263710064,1205841794575630336,1788343189000,1262452375344381952,OD11AE5248,5733000,1788348922000,,18.48,20.284,7.0,2.8977142857142857,21.875,7.0,1788343189000-1205841794575630336-1262452375344381952,,1.550000000000182
1262399283240370176,1788315931000-1205841794575630336-1262399283240370176,1788315931000,1788318743000,3,13.125,2.847,4.610115911485774,1205841794575630336,1788315931000,1262399283240370176,OD11AE5277,2812000,1788318743000,,7.529614150505276,13.709,2.8521265721610893,4.806588926946721,13.75,2.8521265721610893,1788315931000-1205841794575630336-1262399283240370176,,0.6999999999998181
1262139618942255104,1788316383000-1205841794575630336-1262139618942255104,1788316383000,1788318423000,2,8.875,1.936,4.5841942148760335,1205841794575630336,1788316383000,1262139618942255104,OD01AV6893,2040000,1788318423000,,5.108602170955216,10.135,1.9350765799072787,5.2375188172065155,10.125,1.9350765799072789,1788316383000-1205841794575630336-1262139618942255104,,0.5499999999992724
1207298620362063872,1788329533000-1205841794575630336-1207298620362063872,1788329533000,1788339039000,2,0.0,15.768999999999998,0.0,1205841794575630336,1788329533000,1207298620362063872,OD18M3203,9506000,1788339039000,"{'confidence': 0, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6949.45623997027, 'std': 3125.0027234375184, 'timestamp': 1788339076584}",41.64203669022425,58.594,15.773498746297063,3.7147116782670264,,15.773498746297063,1788329533000-1205841794575630336-1207298620362063872,,0.0
