vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1207354467398189056,1788360471000-1205841794575630336-1207354467398189056,1788360471000,1788389815000,1,288.162,35.209,8.184327870714872,1205841794575630336,1788360471000,1207354467398189056,OD08W5721,29344000,1788389815000,"{'confidence': 91, 'count': 102, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9397.629238526275, 'std': 1710.8044635427973, 'timestamp': 1788389818956}",92.95252295206654,288.162,35.2092889969949,8.184260693949103,293.0,35.2092889969949,1788360471000-1205841794575630336-1207354467398189056,,0.0
1207350809923158016,1788371553000-1205841794575630336-1207350809923158016,1788371553000,1788392569000,1,213.387,49.614,4.300943282138107,1205841794575630336,1788371553000,1207350809923158016,OD18M8045,21016000,1788392569000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788392581767}",130.98085109090138,213.387,49.61395874655355,4.300946858323878,220.22000000000116,49.61395874655355,1788371553000-1205841794575630336-1207350809923158016,,0.0
1207354165982920704,1788338177000-1205841794575630336-1207354165982920704,1788338177000,1788360638000,1,212.502,59.075,3.5971561574269995,1205841794575630336,1788338177000,1207354165982920704,OD18M8085,22461000,1788360638000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788360648706}",155.95882734614838,212.502,59.075313388692564,3.59713707486949,219.75,59.075313388692564,1788338177000-1205841794575630336-1207354165982920704,,0.0
1305231238159663104,1788308889000-1205841794575630336-1305231238159663104,1788308889000,1788333317000,1,191.615,43.086,4.4472682541892965,1205841794575630336,1788308889000,1305231238159663104,OD34T6505,24428000,1788333317000,"{'confidence': 48.6, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7721.457283624458, 'std': 2381.6229610183773, 'timestamp': 1788333322080}",113.74572897641428,191.615,43.085503400156924,4.447319513024469,205.75,43.085503400156924,1788308889000-1205841794575630336-1305231238159663104,,6.699999999999818
1207347236648779776,1788309214000-1205841794575630336-1207347236648779776,1788309214000,1788338264000,3,187.0,41.234,4.53509239947616,1205841794575630336,1788309214000,1207347236648779776,OD24J9543,29050000,1788338264000,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4420.995047096339, 'std': 5832.128475168416, 'timestamp': 1788338270770}",108.83440951881282,183.289,41.22515512076243,4.446047551866924,188.0,41.22515512076243,1788309214000-1205841794575630336-1207347236648779776,,0.0
1207354467398189056,1788319295000-1205841794575630336-1207354467398189056,1788319295000,1788344847000,1,167.609,26.315,6.3693330799923995,1205841794575630336,1788319295000,1207354467398189056,OD08W5721,25552000,1788344847000,"{'confidence': 82.6, 'count': 44, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9199.938808734809, 'std': 2126.4957456769416, 'timestamp': 1788344852186}",69.47196629907205,167.609,26.315138749648504,6.3692994969383845,170.0,26.315138749648504,1788319295000-1205841794575630336-1207354467398189056,,0.0
1262027899922284544,1788308942000-1205841794575630336-1262027899922284544,1788308942000,1788336789000,1,166.108,34.09,4.872631270167204,1205841794575630336,1788308942000,1262027899922284544,OD27D5068,27847000,1788336789000,"{'confidence': 60.4, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6944.640636619081, 'std': 1554.3348207853362, 'timestamp': 1788336794620}",89.99673560599285,166.108,34.089672578027596,4.872678070456577,174.70000000001164,34.089672578027596,1788308942000-1205841794575630336-1262027899922284544,,0.0
1207354165982920704,1788316165000-1205841794575630336-1207354165982920704,1788316165000,1788331643000,1,161.201,51.064,3.156842393858687,1205841794575630336,1788316165000,1207354165982920704,OD18M8085,15478000,1788331643000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788331652511}",134.80815736208,161.201,51.06369597048485,3.1568611894676644,166.72500000000582,51.06369597048485,1788316165000-1205841794575630336-1207354165982920704,,0.0
1207339702810574848,1788319408000-1205841794575630336-1207339702810574848,1788319408000,1788340383000,1,151.755,34.334,4.419962719170501,1205841794575630336,1788319408000,1207339702810574848,OD20C5896,20975000,1788340383000,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788340394227}",90.64061888407566,151.755,34.33356775911957,4.420018364088927,155.0,34.33356775911957,1788319408000-1205841794575630336-1207339702810574848,,0.0
1262220397747634176,1788307929000-1205841794575630336-1262220397747634176,1788307929000,1788327456000,1,145.613,39.628,3.6744978298173008,1205841794575630336,1788307929000,1262220397747634176,OD21R1629,19527000,1788327456000,"{'confidence': 54.5, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 11351.67327845313, 'std': 2063.7878175995643, 'timestamp': 1788327467842}",104.61805029133494,145.613,39.62804935277838,3.6744932535971735,154.25,39.62804935277838,1788307929000-1205841794575630336-1262220397747634176,,5.350000000000364
