account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1778858129000,1023491297677148160,RJ47GA4894,429000.0,1778858558000.0,1.1680100652287584,0.10006944444444445,0.44242805501089333,0.022602544948813842,0.0,0.44242805501089333,1778858129000-632578958264631296-1023491297677148160,,,,,
632578958264631296,1778864344000,1041007225465733120,RJ47GA5925,2984000.0,1778867328000.0,,0.8000000000001819,12.263760898180342,2.6318190861654043,33.235000000015134,12.263760898180342,1778864344000-632578958264631296-1041007225465733120,32276.0,,,,
632578958264631296,1778862610000,1041007225465733120,RJ47GA5925,805000.0,1778863415000.0,,0.1999999999998181,2.6745055404764018,2.6240364410499235,7.209999999991851,2.6745055404764018,1778862610000-632578958264631296-1041007225465733120,7018.0,,,,
632578958264631296,1778858856000,1041007225465733120,RJ47GA5925,1319000.0,1778860175000.0,,0.3000000000001819,2.5995701104756725,2.159972519061069,5.760000000009313,2.5995701104756725,1778858856000-632578958264631296-1041007225465733120,5615.0,,,,
632578958264631296,1778853237000,1041007225465733120,RJ47GA5925,181000.0,1778853418000.0,,0.04388972222222222,0.06789677294685992,4.683580473682981,0.23999999999068677,0.06789677294685992,1778853237000-632578958264631296-1041007225465733120,318.0,,,,
632578958264631296,1778858995000,1045646209449984000,RJ47GA3764,303000.0,1778859298000.0,,0.06490638888888889,0.22179530562169317,0.8656630466628823,0.125,0.22179530562169317,1778858995000-632578958264631296-1045646209449984000,192.0,,,,
632578958264631296,1778860613000,1045646397224779776,RJ47GA5630,5873000.0,1778866486000.0,,,20.920336160443025,2.8300214464023328,62.39999999999418,20.920336160443025,1778860613000-632578958264631296-1045646397224779776,59205.0,,,,
632578958264631296,1778859530000,1045646397224779776,RJ47GA5630,187000.0,1778859717000.0,,,0.18087418840579708,0.10504539186858927,0.0,0.18087418840579708,1778859530000-632578958264631296-1045646397224779776,,,,,
632578958264631296,1778857917000,1045646397224779776,RJ47GA5630,581000.0,1778858498000.0,,,0.6085409090375589,0.2563508840296746,0.20000000001164153,0.6085409090375589,1778857917000-632578958264631296-1045646397224779776,156.0,,,,
632578958264631296,1778842999000,1045646397224779776,RJ47GA5630,12868000.0,1778855867000.0,,,38.289065879930966,3.3882257772185143,136.60000000000582,38.289065879930966,1778842999000-632578958264631296-1045646397224779776,129732.0,,,,
632578958264631296,1778854423000,1046442314819436544,RJ47GA3600,544000.0,1778854967000.0,,0.09999999999999432,0.2886380081411126,0.4192102099763803,,0.2886380081411126,1778854423000-632578958264631296-1046442314819436544,121.0,,,,
632578958264631296,1778859332000,1046443765134262272,RJ47GA4014,2777000.0,1778862109000.0,,0.6999999999989086,7.392324814401252,4.816482080256623,36.0,6.391747433255088,1778859332000-632578958264631296-1046443765134262272,35605.0,,,,
632578958264631296,1778853351000,1046443765134262272,RJ47GA4014,5143000.0,1778858494000.0,,1.3999999999996362,13.062255980333427,4.8885123745959564,64.875,11.174157572601239,1778853351000-632578958264631296-1046443765134262272,63855.0,,,,
632578958264631296,1778851809000,1046443765134262272,RJ47GA4014,1417000.0,1778853226000.0,,0.3500000000003638,1.7106449386047973,4.146973951114525,7.125,1.7106449386047975,1778851809000-632578958264631296-1046443765134262272,7094.0,,,,
632578958264631296,1778858704000,1046836268442320896,RJ47GA2748,1992000.0,1778860696000.0,,0.5,4.420301415584519,2.8403040470804157,12.625,4.420301415584519,1778858704000-632578958264631296-1046836268442320896,12555.0,,,,
632578958264631296,1778854544000,1046836268442320896,RJ47GA2748,3120000.0,1778857664000.0,,0.7999999999992724,7.975484357768517,3.0617576192992826,24.25,7.975484357768516,1778854544000-632578958264631296-1046836268442320896,24419.0,,,,
632578958264631296,1778843752000,1046836268442320896,RJ47GA2748,9240000.0,1778852992000.0,,2.5,17.451405663341546,2.8171369658360463,49.125,17.451405663341546,1778843752000-632578958264631296-1046836268442320896,49163.0,,,,
632578958264631296,1778864194000,1047649870816477184,RJ47GA3762,8364000.0,1778872558000.0,,2.2999999999992724,16.778073055946688,4.754002425310064,81.25,14.647494068601677,1778864194000-632578958264631296-1047649870816477184,79763.0,,,,
632578958264631296,1778861668000,1047649870816477184,RJ47GA3762,336000.0,1778862004000.0,,0.08465277777777777,0.12399919491860281,0.1612913697796882,0.0,0.12399919491860281,1778861668000-632578958264631296-1047649870816477184,,,,,
632578958264631296,1778853673000,1047649870816477184,RJ47GA3762,93000.0,1778853766000.0,,0.023680555555555555,0.07319444444444444,0.8060721062618597,,0.07319444444444444,1778853673000-632578958264631296-1047649870816477184,59.0,,,,
632578958264631296,1778853161000,1047649870816477184,RJ47GA3762,269000.0,1778853430000.0,,0.07021583333333334,0.15046175597371564,0.1063393145750277,,0.15046175597371564,1778853161000-632578958264631296-1047649870816477184,16.0,,,,
