vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1786126880000-642689989225816064-1429476090367180800,1786126880000,1786153458000,2,443.5,108.05799999999999,4.104277332543634,642689989225816064,1786126880000,1429476090367180800,MP09AN1563,26578000,1786153458000,285.3576190391284,108.09000721179106,3.968831264479768,444.3999999999651,108.06007553711494,1786126880000-642689989225816064-1429476090367180800,428.991,,7.050000000000182,,
740159491168796672,1786117307000-642689989225816064-740159491168796672,1786117307000,1786147638000,2,341.875,77.89500000000001,4.388920983375056,642689989225816064,1786117307000,740159491168796672,MP13P9027,30331000,1786147638000,238.57308103421497,90.368591300839,4.1238000353397135,343.625,78.49481726599362,1786117307000-642689989225816064-740159491168796672,372.662,"{'confidence': 66.6, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13613.742859485457, 'std': 3404.6898970747416, 'timestamp': 1786206661926}",0.0,,
1425525382987120640,1786132162000-642689989225816064-1425525382987120640,1786132162000,1786152938000,2,336.5,84.547,3.980034773557903,642689989225816064,1786132162000,1425525382987120640,MP09AM6115,20776000,1786152938000,221.67169681973755,83.96655182565816,3.867742487202635,337.1000000000058,83.96655182565816,1786132162000-642689989225816064-1425525382987120640,324.761,"{'confidence': 83.6, 'count': 70, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 14228.223150572716, 'std': 3904.2781372075056, 'timestamp': 1786176155232}",5.549999999999727,,
739928272518774784,1786119376000-642689989225816064-739928272518774784,1786119376000,1786150152000,2,327.5,77.205,4.2419532413703775,642689989225816064,1786119376000,739928272518774784,MP13P7218,30776000,1786150152000,223.2613079732044,84.56867726257742,4.268897323285357,329.375,71.66131716896147,1786119376000-642689989225816064-739928272518774784,361.015,,0.0,,
1537194706461523968,1786103720000-642689989225816064-1537194706461523968,1786103720000,1786138264000,4,311.89,124.869,2.4977376290352287,642689989225816064,1786103720000,1537194706461523968,MP09BN3822,34544000,1786138264000,329.7568296973024,124.90789003685697,3.2315172394705898,,124.90789003685695,1786103720000-642689989225816064-1537194706461523968,403.642,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786201168859}",9.56805555555593,,
1530989903863611392,1786099107000-642689989225816064-1530989903863611392,1786099107000,1786113586000,2,192.76999999999998,59.080999999999996,3.262808686379716,642689989225816064,1786099107000,1530989903863611392,MP09BL8795,14479000,1786113586000,156.00612099025707,59.09322764782465,5.431180742279437,193.48000000001048,59.09322764782464,1786099107000-642689989225816064-1530989903863611392,320.946,,3.9727777777775373,,
1533593777682251776,1786098981000-642689989225816064-1533593777682251776,1786098981000,1786128836000,3,191.29,101.648,1.8818865103100897,642689989225816064,1786098981000,1533593777682251776,MP09BL8707,29855000,1786128836000,268.38117693403433,101.65953671743723,5.007911863842636,,101.65953671743723,1786098981000-642689989225816064-1533593777682251776,509.102,,8.256388888888523,,
1326601836949405696,1786093596000-642689989225816064-1326601836949405696,1786093596000,1786108738000,2,187.12,63.354,2.9535625217034442,642689989225816064,1786093596000,1326601836949405696,MP09DY9036,15142000,1786108738000,167.27554592615604,63.36194921445305,3.0684819897499476,189.20000000006985,63.36194921445305,1786093596000-642689989225816064-1326601836949405696,194.425,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786205178582}",4.157499999999345,,
1533069815709696000,1786078645000-642689989225816064-1533069815709696000,1786078645000,1786090886000,2,76.485,50.985,1.5001471020888497,642689989225816064,1786078645000,1533069815709696000,MP09BP2984,12241000,1786090886000,134.68460722320552,51.016896675456636,3.4034214410288,,51.016896675456636,1786078645000-642689989225816064-1533069815709696000,173.632,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786160994845}",3.3624999999999545,,
566305663035146240,1786084854000-642689989225816064-566305663035146240,1786084854000,1786112442000,3,0.0,71.175,0.0,642689989225816064,1786084854000,566305663035146240,MP09AF2754,27588000,1786112442000,221.32014142316282,83.83338690271319,4.603607396273638,,71.1755296666667,1786084854000-642689989225816064-566305663035146240,385.936,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786214381853}",4.747000000000001,,
