tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],739426360824430592-1783641289000,1783641289000,1783646771000,642689989225816064,739426360824430592,,,1783641289000-642689989225816064-739426360824430592,,76.954,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5482,,0,5,,,,,,,,,,50.53528,,,,,,480,1,,,,,,
[],1533610372471193600-1783641251000,1783641251000,1783641716000,642689989225816064,1533610372471193600,,,1783641251000-642689989225816064-1533610372471193600,,0.08,0.275,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,,0,0,,,,,,,0.11934722,0.291,,0.61935484,,,,,,0,0,,,,,,
[],739497118649024512-1783640819000,1783640819000,1783654986000,642689989225816064,739497118649024512,1546641086582095872,verified_drivers,1783615541000-642689989225816064-739497118649024512,,198.508,3.788,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,7986,6181,0.0,0,14,"{'fifth_gear_duration': 23.270760857963197, 'first_gear_duration': 2.00552047342106, 'sixth_gear_duration': 41.3408876653832, 'third_gear_duration': 7.77102662899359, 'fourth_gear_duration': 22.04383165199885, 'second_gear_duration': 3.5679727222401016}",,,"{'up': 25.390250998439534, 'down': 22.605728794731423, 'plane': 52.00402020682905}",0.43900508,59.17,3.8779023,52.407,,50.4432,41.34089,64.61165,809677.0,6519195.0,555000.0,3347,12,4612.858,7209.433,11158.101,5.0,0.0,0.0
[],1326601705701244928-1783640764000,1783640764000,1783653222000,642689989225816064,1326601705701244928,1546625092811751424,verified_drivers,1783640764000-642689989225816064-1326601705701244928,,187.031,3.85,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,622.019,4,12.421,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,20,6222,6236,0.0,0,20,"{'fifth_gear_duration': 1.3221694452819557, 'first_gear_duration': 0.5056371373919405, 'ninth_gear_duration': 4.743004858663793, 'sixth_gear_duration': 1.9039240012060161, 'tenth_gear_duration': 8.315086571206857, 'third_gear_duration': 0.8461884449804515, 'eighth_gear_duration': 3.2255991775364645, 'fourth_gear_duration': 1.5401420528966632, 'second_gear_duration': 0.7933016671691735, 'seventh_gear_duration': 1.7516891641417762, 'twelfth_gear_duration': 63.15126112722977, 'eleventh_gear_duration': 11.901996352295138}",,,"{'up': 18.94353062783696, 'down': 18.815446496786674, 'plane': 62.24102287537637}",0.36325333,38.8,3.4236112,48.58,,54.046524,63.15126,75.05326,4876900.0,2425650.0,236700.0,7815,7,6388.35,7592.35,10115.95,,,
[],1534933431186620416-1783640584000,1783640584000,1783643426000,642689989225816064,1534933431186620416,911222618265223171,verified_drivers,1783640584000-642689989225816064-1534933431186620416,,15.526,2.021,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2842,0.0,0,2,"{'fifth_gear_duration': 4.599478997069358, 'first_gear_duration': 1.742103549332465, 'ninth_gear_duration': 11.567893194399218, 'sixth_gear_duration': 2.6131553239986975, 'tenth_gear_duration': 26.18446760013025, 'third_gear_duration': 1.3065776619993488, 'eighth_gear_duration': 11.185281667209377, 'fourth_gear_duration': 0.43552588733311626, 'second_gear_duration': 1.3065776619993488, 'seventh_gear_duration': 5.035004884402475, 'twelfth_gear_duration': 13.93682839465972, 'eleventh_gear_duration': 20.087105177466626}",,,"{'up': 34.02891434806328, 'down': 65.97108565193672, 'plane': 0}",0.57715255,32.81,0.76416665,7.681,,19.666996,13.936829,34.023933,272850.0,437650.0,56500.0,510,2,171.2,417.95,1228.4,,,
[],1326602030344568832-1783640209000,1783640209000,1783640387000,642689989225816064,1326602030344568832,,,1783640209000-642689989225816064-1326602030344568832,,0.0,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,,0,0,,,,,,,0.040470835,0.115,,0.0,,,,,,0,0,,,,,,
[],1530989903863611392-1783640016000,1783640016000,1783653412000,642689989225816064,1530989903863611392,911222618336526374,verified_drivers,1783640016000-642689989225816064-1530989903863611392,,404.279,5.332,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,1477.68,5,17.953,9,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,33,7,230,42,0,0,0,0,0,0,0,0,0,0,0,82,6412,6984,0.0,0,82,"{'fifth_gear_duration': 1.283044484420614, 'first_gear_duration': 0.9739649502760522, 'ninth_gear_duration': 6.535622728305864, 'sixth_gear_duration': 1.3841439781786853, 'tenth_gear_duration': 11.191713959018493, 'third_gear_duration': 0.5882152364105967, 'eighth_gear_duration': 4.20757711294955, 'fourth_gear_duration': 1.0927936188940617, 'second_gear_duration': 0.4425400567682848, 'seventh_gear_duration': 2.2765767821703875, 'twelfth_gear_duration': 52.67960072317387, 'eleventh_gear_duration': 17.344206369433543}",,,"{'up': 28.943419494600597, 'down': 15.750214175411015, 'plane': 55.306366329988386}",0.37437218,40.04,3.6802778,75.827,,108.6447,52.6796,70.0238,4426896.0,2767242.0,227700.0,23706,19,5731.736,7618.85,10880.371,,,
[],717398047952207872-1783639935000,1783639935000,1783646148000,642689989225816064,717398047952207872,1575688280320507904,unverified_drivers,1783611455000-642689989225816064-717398047952207872,,79.636,3.666,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,8.807,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,0,0,12,0,6213,0.0,0,12,"{'fifth_gear_duration': 25.476779444621766, 'first_gear_duration': 1.6298276412384298, 'sixth_gear_duration': 43.20339929779764, 'third_gear_duration': 8.03941908713693, 'fourth_gear_duration': 18.799872326843282, 'second_gear_duration': 2.8507022023619535}",,,"{'up': 31.679287896904473, 'down': 6.539125813737212, 'plane': 61.781586289358316}",0.4800113,78.05,1.7,21.724,,46.143505,43.2034,68.680176,1166300.0,2453400.0,0.0,969,5,2165.7,3442.8,5012.8,1.0,0.0,0.0
[],1530989903863611392-1783639706000,1783639706000,1783639917000,642689989225816064,1530989903863611392,,,1783639706000-642689989225816064-1530989903863611392,,0.214,1.132,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,,0,0,,,,,,,0.052833334,0.189,,3.6511848,,,,,,0,0,,,,,,
[],1326601705701244928-1783639369000,1783639369000,1783639548000,642689989225816064,1326601705701244928,,,1783639369000-642689989225816064-1326601705701244928,,0.0,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,,0,0,,,,,,,0.037766665,0.106,,0.0,,,,,,0,0,,,,,,
