alert_name,mismatch_count,total_joined_trips,mismatch_pct
eyes_closed,2,1090,0.18
distracted_driving,0,1090,0.0
drowsiness,0,1090,0.0
emergency_recording,0,1090,0.0
fcw,0,1090,0.0
mobile_phone,0,1090,0.0
tailgating,0,1090,0.0
idling,0,1090,0.0
over_speed,0,1090,0.0
freerun,0,1090,0.0
over_acc,0,1090,0.0
hard_brake,0,1090,0.0
