alert_name,mismatch_count,total_joined_trips,mismatch_pct
idling,39,285,13.68
over_speed,1,285,0.35
distracted_driving,0,285,0.0
drowsiness,0,285,0.0
emergency_recording,0,285,0.0
eyes_closed,0,285,0.0
fcw,0,285,0.0
mobile_phone,0,285,0.0
tailgating,0,285,0.0
smoking,0,285,0.0
over_acc,0,285,0.0
hard_brake,0,285,0.0
