vehicle_id,trip_id,start_time,end_time,counts,total_distance,total_fuel_consumed,mean_mileage
1429476090367180800,1788797908000-642689989225816064-1429476090367180800,1788797908000,1788838880000,2,654.3,170.38400000000001,3.8401493097943464
1430193762327330816,1788711313000-642689989225816064-1430193762327330816,1788711313000,1788752713000,1,626.405,165.891,3.7760035203838664
739915798490906624,1788792557000-642689989225816064-739915798490906624,1788792557000,1788836280000,1,524.601,140.937,3.7222375955214027
1430193762327330816,1788805074000-642689989225816064-1430193762327330816,1788805074000,1788841225000,2,522.9000000000001,126.874,4.121411794378676
739451124913799168,1788719600000-642689989225816064-739451124913799168,1788719600000,1788754195000,1,466.044,110.972,4.199653966766392
1439682401377714176,1788799074000-642689989225816064-1439682401377714176,1788799074000,1788830311000,2,437.5,124.162,3.523622364330471
1440684104986132480,1788799624000-642689989225816064-1440684104986132480,1788799624000,1788831342000,1,412.786,112.25,3.677380846325167
1425525382987120640,1788804722000-642689989225816064-1425525382987120640,1788804722000,1788829429000,2,407.1,104.91999999999999,3.880099123141442
1533070516129103872,1788782500000-642689989225816064-1533070516129103872,1788782500000,1788814083000,2,399.095,112.678,3.541907027103783
1533593777682251776,1788774442000-642689989225816064-1533593777682251776,1788774442000,1788806669000,1,393.671,125.953,3.1255388914912703
566305663035146240,1788747257000-642689989225816064-566305663035146240,1788747257000,1788775552000,1,390.597,80.874,4.829698048816677
642806348580388864,1788762256000-642689989225816064-642806348580388864,1788762256000,1788791464000,1,387.429,113.125,3.4247867403314913
1326601969871093760,1788760090000-642689989225816064-1326601969871093760,1788760090000,1788791757000,2,387.33000000000004,111.404,3.47680514164662
589014414737289216,1788769221000-642689989225816064-589014414737289216,1788769221000,1788801905000,1,380.507,83.517,4.556042482368859
1326601836949405696,1788772656000-642689989225816064-1326601836949405696,1788772656000,1788803189000,3,376.72,115.963,3.2486224054224198
739928272518774784,1788791004000-642689989225816064-739928272518774784,1788791004000,1788826509000,2,375.375,96.708,3.881529966497084
1537535790538555392,1788778729000-642689989225816064-1537535790538555392,1788778729000,1788807445000,1,364.234,126.772,2.8731423342693967
1533069815709696000,1788771832000-642689989225816064-1533069815709696000,1788771832000,1788800084000,1,360.701,116.342,3.1003506902064606
1533070437565595648,1788764207000-642689989225816064-1533070437565595648,1788764207000,1788795175000,2,358.02,112.632,3.178670360110803
739115416302911488,1788717591000-642689989225816064-739115416302911488,1788717591000,1788743878000,1,346.459,91.422,3.7896676948655688
1514683047356661760,1788749217000-642689989225816064-1514683047356661760,1788749217000,1788779004000,1,322.596,72.736,4.435162780466344
1425523015684194304,1788810283000-642689989225816064-1425523015684194304,1788810283000,1788834518000,1,318.201,90.76,3.505960775672102
566303952333733888,1788765387000-642689989225816064-566303952333733888,1788765387000,1788794450000,1,306.191,83.176,3.6812421852457438
566306421637943296,1788772812000-642689989225816064-566306421637943296,1788772812000,1788799616000,1,300.839,66.783,4.504724256172978
566306901520842752,1788739505000-642689989225816064-566306901520842752,1788739505000,1788765646000,1,294.746,63.71,4.626369486736776
566304909352275968,1788773211000-642689989225816064-566304909352275968,1788773211000,1788799037000,1,293.303,79.566,3.686285599376618
566304909352275968,1788740015000-642689989225816064-566304909352275968,1788740015000,1788763481000,1,290.987,81.062,3.5896844390713287
589014414737289216,1788742455000-642689989225816064-589014414737289216,1788742455000,1788769210000,1,283.707,66.426,4.271023394453978
739915798490906624,1788717215000-642689989225816064-739915798490906624,1788717215000,1788739301000,1,282.12,71.89,3.9243288357212407
739451124913799168,1788805606000-642689989225816064-739451124913799168,1788805606000,1788824839000,1,272.701,67.132,4.0621611154144075
740159491168796672,1788721884000-642689989225816064-740159491168796672,1788721884000,1788739248000,1,250.034,59.026,4.235997695930607
739902048702562304,1788808675000-642689989225816064-739902048702562304,1788808675000,1788826097000,2,248.875,59.346,4.193627203181344
740159491168796672,1788808073000-642689989225816064-740159491168796672,1788808073000,1788825605000,1,230.449,57.349,4.018361261748244
589016215549128704,1788747374000-642689989225816064-589016215549128704,1788747374000,1788765914000,1,220.689,47.685,4.6280591380937395
566304215165603840,1788753596000-642689989225816064-566304215165603840,1788753596000,1788772922000,1,219.568,47.932,4.580822832345823
589017381083291648,1788755464000-642689989225816064-589017381083291648,1788755464000,1788772258000,1,207.982,46.008,4.52056164145366
1590315702751854592,1788778042000-642689989225816064-1590315702751854592,1788778042000,1788794546000,1,207.491,43.625,4.7562406876790835
1440684104986132480,1788712819000-642689989225816064-1440684104986132480,1788732694000,1788745726000,1,206.6,57.364,3.6015619552332474
1515667522240643072,1788782978000-642689989225816064-1515667522240643072,1788782978000,1788803803000,1,205.921,46.045,4.472168530785101
1557834963942899712,1788796036000-642689989225816064-1557834963942899712,1788796036000,1788810933000,1,199.351,51.602,3.86324173481648
1534933431186620416,1788783747000-642689989225816064-1534933431186620416,1788783747000,1788801172000,1,199.346,56.852,3.506402589178921
1326601740895649792,1788806990000-642689989225816064-1326601740895649792,1788806990000,1788820373000,1,199.338,49.61,4.018101189276355
1326601705701244928,1788782676000-642689989225816064-1326601705701244928,1788782676000,1788801264000,1,199.316,56.769,3.511000722225158
1557834733679804416,1788785324000-642689989225816064-1557834733679804416,1788785324000,1788802802000,1,199.299,57.383,3.4731366432567135
