vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1788797908000-642689989225816064-1429476090367180800,1788797908000,1788838880000,2,654.3,170.38400000000001,3.8401493097943464,642689989225816064,1788797908000,1429476090367180800,MP09AN1563,40972000,1788838880000,447.84407768988405,630.074,169.63790821586517,3.7142287748456986,654.5999999999767,169.63447739710645,1788797908000-642689989225816064-1429476090367180800,"{'confidence': 90.7, 'count': 120, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15474.056655710016, 'std': 3140.9615887338823, 'timestamp': 1788839002837}",11.294111111111294,,
1430193762327330816,1788805074000-642689989225816064-1430193762327330816,1788805074000,1788841225000,2,522.9000000000001,126.874,4.121411794378676,642689989225816064,1788805074000,1430193762327330816,MP09AN2545,36151000,1788841225000,335.52552000002123,504.769,127.09300000000803,3.971650680997129,523.8999999999651,127.09300000000803,1788805074000-642689989225816064-1430193762327330816,"{'confidence': 79.7, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13764.226256422811, 'std': 2560.1682468877516, 'timestamp': 1788841510665}",9.800000000000182,,
1425525382987120640,1788804722000-642689989225816064-1425525382987120640,1788804722000,1788829429000,2,407.1,104.91999999999999,3.880099123141442,642689989225816064,1788804722000,1425525382987120640,MP09AM6115,24707000,1788829429000,278.35367999999494,392.768,105.43699999999808,3.725143924808247,408.1000000000058,105.43699999999808,1788804722000-642689989225816064-1425525382987120640,"{'confidence': 77, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15352.338143258723, 'std': 3312.5901616130423, 'timestamp': 1788829489982}",5.350000000000364,,
739928272518774784,1788791004000-642689989225816064-739928272518774784,1788791004000,1788826509000,2,375.375,96.708,3.881529966497084,642689989225816064,1788791004000,739928272518774784,MP13P7218,35505000,1788826509000,244.2600118930032,411.589,92.52273177765272,4.448517592294138,376.375,92.52273177765271,1788791004000-642689989225816064-739928272518774784,"{'confidence': 54.8, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 30076.097214257046, 'std': 6084.59849125299, 'timestamp': 1788826619296}",0.0,,
1430193762327330816,1788787112000-642689989225816064-1430193762327330816,1788787112000,1788803640000,2,195.4,58.647,3.3317987279826764,642689989225816064,1788787112000,1430193762327330816,MP09AN2545,16528000,1788803640000,154.83890024338237,188.755,58.65109857703877,3.218268789152662,196.0,58.65109857703877,1788787112000-642689989225816064-1430193762327330816,"{'confidence': 83.6, 'count': 63, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14792.216109303952, 'std': 3841.0084974696956, 'timestamp': 1788803646590}",4.550000000000182,,
1326602092428656640,1788751969000-642689989225816064-1326602092428656640,1788751969000,1788766719000,2,15.36,61.262,0.2507263882994352,642689989225816064,1788751969000,1326602092428656640,MP09DT9054,14750000,1788766719000,163.55498193984067,185.732,61.95264467418207,2.997967253485166,,61.95264467418207,1788751969000-642689989225816064-1326602092428656640,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788766760878}",4.057499999998981,,
1515667522240643072,1788748121000-642689989225816064-1515667522240643072,1788748121000,1788780951000,2,0.0,73.13,0.0,642689989225816064,1788748121000,1515667522240643072,MP09BJ5830,32830000,1788780951000,211.37409999338647,335.401,80.06594696719183,4.1890593030447185,,73.12996587220856,1788748121000-642689989225816064-1515667522240643072,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788781416594}",5.5445208333333245,,
566303952333733888,1788747313000-642689989225816064-566303952333733888,1788747313000,1788762503000,2,0.0,47.452,0.0,642689989225816064,1788747313000,566303952333733888,MP09AF4518,15190000,1788762503000,125.28762770120753,156.031,47.45743473530588,3.2878093995232534,,47.45743473530588,1788747313000-642689989225816064-566303952333733888,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788762548973}",4.1833333333343035,,
566305663035146240,1788776297000-642689989225816064-566305663035146240,1788776297000,1788791882000,2,0.0,30.983,0.0,642689989225816064,1788776297000,566305663035146240,MP09AF2754,15585000,1788791882000,112.01034280497043,192.152,42.42816015339789,4.528878916862752,,30.98272353145425,1788776297000-642689989225816064-566305663035146240,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788791968433}",2.531701388888895,,
582166702746271744,1788780310000-642689989225816064-582166702746271744,1788780310000,1788796604000,2,0.0,19.966,0.0,642689989225816064,1788780310000,582166702746271744,MP09AF1836,16294000,1788796604000,83.58032567113524,149.925,31.65921426936941,4.73558815213724,,19.96658188021619,1788780310000-642689989225816064-582166702746271744,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788797611633}",2.4758541666666725,,
