trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1790043836000-642689989225816064-566303952333733888,566303952333733888,1790043836000,1790052334000,0.0,31.759
1790043836000-642689989225816064-566303952333733888,566303952333733888,1790052335000,1790058721000,0.0,16.823
1790072817000-642689989225816064-589016215549128704,589016215549128704,1790072817000,1790084743000,0.0,20.382
1790072817000-642689989225816064-589016215549128704,589016215549128704,1790084744000,1790095375000,0.0,22.434
1790076389000-642689989225816064-589017381083291648,589017381083291648,1790076389000,1790084700000,0.0,17.803
1790076389000-642689989225816064-589017381083291648,589017381083291648,1790084701000,1790091770000,0.0,16.435
1790083310000-642689989225816064-739471116254314496,739471116254314496,1790083310000,1790104219000,0.0,71.395
1790083310000-642689989225816064-739471116254314496,739471116254314496,1790104220000,1790113824000,0.0,36.832
1790083310000-642689989225816064-739471116254314496,739471116254314496,1790113825000,1790119536000,0.0,20.45
1790083310000-642689989225816064-739471116254314496,739471116254314496,1790119537000,1790126433000,0.0,25.69
1790083429000-642689989225816064-739919483375714304,739919483375714304,1790083429000,1790086373000,0.0,11.09
1790083429000-642689989225816064-739919483375714304,739919483375714304,1790086374000,1790098796000,0.0,46.004
1790083828000-642689989225816064-739915798490906624,739915798490906624,1790083828000,1790112779000,0.0,80.568
1790083828000-642689989225816064-739915798490906624,739915798490906624,1790112780000,1790131967000,0.0,66.506
1790091930000-642689989225816064-1530989903863611392,1530989903863611392,1790091930000,1790097081000,37.42,14.948
1790091930000-642689989225816064-1530989903863611392,1530989903863611392,1790097082000,1790097537000,5.74,2.248
1790091930000-642689989225816064-1530989903863611392,1530989903863611392,1790097538000,1790098860000,21.54,6.161
1790091930000-642689989225816064-1530989903863611392,1530989903863611392,1790098861000,1790104069000,84.03,21.731
1790091930000-642689989225816064-1530989903863611392,1530989903863611392,1790104070000,1790107551000,41.53,13.695
1790092119000-642689989225816064-1326601969871093760,1326601969871093760,1790092119000,1790101133000,114.08,34.74
1790092119000-642689989225816064-1326601969871093760,1326601969871093760,1790101134000,1790105567000,0.0,20.662
1790093613000-642689989225816064-739910017485897728,739910017485897728,1790093613000,1790111892000,0.0,46.345
1790093613000-642689989225816064-739910017485897728,739910017485897728,1790111893000,1790127099000,0.0,42.223
1790094072000-642689989225816064-739928272518774784,739928272518774784,1790094072000,1790111477000,187.875,42.395
1790094072000-642689989225816064-739928272518774784,739928272518774784,1790111478000,1790130407000,191.25,45.826
1790100780000-642689989225816064-739919483375714304,739919483375714304,1790100780000,1790116053000,0.0,65.811
1790100780000-642689989225816064-739919483375714304,739919483375714304,1790116054000,1790129403000,0.0,51.117
1790101576000-642689989225816064-739115416302911488,739115416302911488,1790101576000,1790112101000,0.0,39.007
1790101576000-642689989225816064-739115416302911488,739115416302911488,1790112102000,1790112482000,0.0,1.653
1790101576000-642689989225816064-739115416302911488,739115416302911488,1790112483000,1790115371000,0.0,10.424
1790101576000-642689989225816064-739115416302911488,739115416302911488,1790115372000,1790136542000,0.0,72.635
1790103293000-642689989225816064-739467157439512576,739467157439512576,1790103293000,1790116055000,0.0,31.604
1790103293000-642689989225816064-739467157439512576,739467157439512576,1790116056000,1790120694000,0.0,9.61
1790104284000-642689989225816064-740159491168796672,740159491168796672,1790104284000,1790112176000,107.125,26.582
1790104284000-642689989225816064-740159491168796672,740159491168796672,1790112177000,1790121632000,119.75,26.663
