vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,load_estimation,active_driver,driver_ids
1440684104986132480,1790267988000-642689989225816064-1440684104986132480,1790267988000,1790313200000,1,621.236,197.075,3.1522821260941267,642689989225816064,1790267988000,1440684104986132480,MP09AN6571,45212000,1790313200000,520.2778932365826,197.07495955931157,3.1522827729569225,640.7000000000116,197.07495955931157,1790267988000-642689989225816064-1440684104986132480,621.236,12.399999999999636,"{'confidence': 79.9, 'count': 42, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16226.681656337987, 'std': 4218.5727466749, 'timestamp': 1790313417195}",,
1533070437565595648,1790232894000-642689989225816064-1533070437565595648,1790232894000,1790278593000,2,539.55,193.976,2.781529673774075,642689989225816064,1790232894000,1533070437565595648,MP09BP2959,45699000,1790278593000,511.9065416054436,193.90399303236498,2.851297651759641,541.7599999999948,193.90399303236498,1790232894000-642689989225816064-1533070437565595648,552.878,12.64583333333303,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790281032486}",,
739421717067202560,1790266586000-642689989225816064-739421717067202560,1790266586000,1790307902000,1,506.157,137.316,3.6860744559993006,642689989225816064,1790266586000,739421717067202560,Mp13p8136,41316000,1790307902000,362.51381632156085,137.31583951574274,3.686078764001374,,137.31583951574274,1790266586000-642689989225816064-739421717067202560,506.157,11.450000000000728,"{'confidence': 82.1, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14790.386747277607, 'std': 2308.8814549375174, 'timestamp': 1790309238996}",,
1429476090367180800,1790273142000-642689989225816064-1429476090367180800,1790273142000,1790299528000,2,443.9,113.21600000000001,3.9208239118145842,642689989225816064,1790273142000,1429476090367180800,MP09AN1563,26386000,1790299528000,299.5001374702706,113.4470217690419,3.7808220375605055,446.20000000001164,113.4470217690419,1790273142000-642689989225816064-1429476090367180800,428.923,7.300000000000182,"{'confidence': 83.7, 'count': 29, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16067.67731531224, 'std': 2825.0469254717964, 'timestamp': 1790299539225}",,
739497118649024512,1790275605000-642689989225816064-739497118649024512,1790275605000,1790306353000,1,425.708,99.22,4.2905462608345095,642689989225816064,1790275605000,739497118649024512,MP13P8127,30748000,1790306353000,261.94113808415136,99.22012806217853,4.290540723080104,,99.22012806217853,1790275605000-642689989225816064-739497118649024512,425.708,8.5,"{'confidence': 81.8, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17121.850300999966, 'std': 2572.6574195867715, 'timestamp': 1790306840244}",,
739508566909517824,1790259912000-642689989225816064-739508566909517824,1790259912000,1790295146000,2,414.875,102.634,4.0422764386070895,642689989225816064,1790259912000,739508566909517824,MP13P8154,35234000,1790295146000,275.52104590428837,104.36403253950317,3.935465025697782,416.0,104.36403253950317,1790259912000-642689989225816064-739508566909517824,410.721,9.75,"{'confidence': 64.1, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25848.628636490404, 'std': 4912.4352798150185, 'timestamp': 1790296260881}",,
1326603043004743680,1790250637000-642689989225816064-1326603043004743680,1790250637000,1790282981000,1,402.706,113.104,3.560492997595134,642689989225816064,1790250637000,1326603043004743680,MP09AE6372,32344000,1790282981000,298.5953365383509,113.10429414331475,3.560483738042078,401.2399999999907,113.10429414331475,1790250637000-642689989225816064-1326603043004743680,402.706,8.956388888887886,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790284890756}",,
1425523015684194304,1790274164000-642689989225816064-1425523015684194304,1790274164000,1790301738000,4,400.2,100.35600000000001,3.987803419825421,642689989225816064,1790274164000,1425523015684194304,MP09AM6184,27574000,1790301738000,267.4663199999859,101.31299999999464,3.85920859119778,405.0,101.31299999999464,1790274164000-642689989225816064-1425523015684194304,390.988,7.349999999999454,"{'confidence': 82, 'count': 43, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15571.470930215184, 'std': 3667.458967067881, 'timestamp': 1790301967481}",,
739928272518774784,1790266754000-642689989225816064-739928272518774784,1790266754000,1790307021000,2,382.125,91.918,4.1572379729759135,642689989225816064,1790266754000,739928272518774784,MP13P7218,40267000,1790307021000,274.3152273393303,103.90728308307965,4.024395476356115,383.5,91.92860352280391,1790266754000-642689989225816064-739928272518774784,418.164,11.149999999997817,"{'confidence': 86.7, 'count': 46, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 26405.440941418383, 'std': 4751.728554437816, 'timestamp': 1790307249211}",,
1439682401377714176,1790274494000-642689989225816064-1439682401377714176,1790274494000,1790298150000,1,374.179,89.935,4.160549285595152,642689989225816064,1790274494000,1439682401377714176,mp09an6583,23656000,1790298150000,237.42959028381628,89.93545086508192,4.160528427898032,386.5999999999767,89.93679298958702,1790274494000-642689989225816064-1439682401377714176,374.179,6.375718611111475,"{'confidence': 84.5, 'count': 69, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16180.213553692738, 'std': 4173.87138611917, 'timestamp': 1790298223859}",,
1533069815709696000,1790240024000-642689989225816064-1533069815709696000,1790240024000,1790268619000,1,360.946,107.729,3.3504998654030023,642689989225816064,1790240024000,1533069815709696000,MP09BP2984,28595000,1790268619000,284.4033082227998,107.72852584196961,3.3505146123458807,356.27999999999884,107.72852584196961,1790240024000-642689989225816064-1533069815709696000,360.946,7.912777777778047,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790275335333}",,
739451124913799168,1790273859000-642689989225816064-739451124913799168,1790273859000,1790298874000,1,344.011,82.866,4.1514131248039,642689989225816064,1790273859000,739451124913799168,MP13P2781,25015000,1790298874000,218.76505813495962,82.86555232384833,4.151435552563079,,82.86555232384833,1790273859000-642689989225816064-739451124913799168,344.011,6.899999999997817,"{'confidence': 81.2, 'count': 32, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17846.65964706221, 'std': 3792.931232480206, 'timestamp': 1790298879447}",,
1532377823644221440,1790213179000-642689989225816064-1532377823644221440,1790213179000,1790241578000,1,337.997,67.666,4.995078769248958,642689989225816064,1790213179000,1532377823644221440,MP09BJ9733,28399000,1790241578000,178.63893035090683,67.66626149655562,4.99505946574579,,20.90149123288629,1790213179000-642689989225816064-1532377823644221440,337.997,0.0,"{'confidence': 60.9, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 11582.771561637777, 'std': 3262.046549785332, 'timestamp': 1790241615611}",,
1532377823644221440,1790242214000-642689989225816064-1532377823644221440,1790242214000,1790272234000,1,334.576,67.88,4.928933411903359,642689989225816064,1790242214000,1532377823644221440,MP09BJ9733,30020000,1790272234000,179.20402869988922,67.88031390147319,4.9289106188523215,,22.138921584988363,1790242214000-642689989225816064-1532377823644221440,334.576,0.0,"{'confidence': 79.2, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16720.293252394193, 'std': 1842.0129259131093, 'timestamp': 1790278549836}",,
566306901520842752,1790208937000-642689989225816064-566306901520842752,1790208937000,1790232515000,1,293.086,70.885,4.134668829794738,642689989225816064,1790208937000,566306901520842752,MP09AF2718,23578000,1790232515000,187.13700969936355,70.88523094672861,4.134655358889341,,61.96692899850616,1790208937000-642689989225816064-566306901520842752,293.086,3.7621458333333453,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790232543568}",797137039710486532,['1518643558708412416']
1425525382987120640,1790279534000-642689989225816064-1425525382987120640,1790279534000,1790296750000,2,268.4,64.35,4.170940170940171,642689989225816064,1790279534000,1425525382987120640,MP09AM6115,17216000,1790296750000,169.92806229970725,64.36669026504062,4.017217584674218,268.8999999999942,64.36669026504062,1790279534000-642689989225816064-1425525382987120640,258.575,4.649999999999636,"{'confidence': 86.1, 'count': 80, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16074.75467350196, 'std': 3985.320271197373, 'timestamp': 1790296840610}",,
739497118649024512,1790253741000-642689989225816064-739497118649024512,1790253741000,1790273811000,1,251.078,59.911,4.190849760478042,642689989225816064,1790253741000,739497118649024512,MP13P8127,20070000,1790273811000,158.16491070906773,59.91095102616201,4.190853186262372,,59.910951026162,1790253741000-642689989225816064-739497118649024512,251.078,5.549999999999272,"{'confidence': 90.2, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 10512.319521286157, 'std': 712.3868327119116, 'timestamp': 1790278758192}",,
739902048702562304,1790276497000-642689989225816064-739902048702562304,1790276497000,1790294914000,1,229.851,55.507,4.140937179094529,642689989225816064,1790276497000,739902048702562304,MP13P9072,18417000,1790294914000,146.53887344484158,55.507149032136965,4.140926061018252,232.0,48.06735844899164,1790276497000-642689989225816064-739902048702562304,229.851,5.100000000002183,"{'confidence': 79.5, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18088.22563707139, 'std': 2972.1636648450467, 'timestamp': 1790294928717}",,
740159491168796672,1790276305000-642689989225816064-740159491168796672,1790276305000,1790294457000,2,227.75,53.502,4.256850211207057,642689989225816064,1790276305000,740159491168796672,MP13P9027,18152000,1790294457000,155.62700461687956,58.94962296093922,4.241248500701463,229.375,50.17965889986519,1790276305000-642689989225816064-740159491168796672,250.02,5.0,"{'confidence': 74, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15916.941813546087, 'std': 3609.751808942828, 'timestamp': 1790294460264}",,
