vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1146409880471470080,1773830712000-649034868264558592-1146409880471470080,1773830712000,1773888342000,2,913.574,319.686,2.857722890586388,649034868264558592,1773830712000,1146409880471470080,MP09DC0666,57630000,1773888342000,763.812,15.981388888889342,277.84221272464396,2.7490855061573285,757.4400000000023,277.84221272464396,1773830712000-649034868264558592-1146409880471470080,
930508235230674944,1773850493000-649034868264558592-930508235230674944,1773850493000,1773907418000,1,880.317,263.702,3.338302326110534,649034868264558592,1773850493000,930508235230674944,MP07P7770,56925000,1773907418000,880.317,0.0,263.7015679761955,3.338307795270549,902.6450000000186,263.7015679761955,1773850493000-649034868264558592-930508235230674944,
1474016264899788800,1773849292000-649034868264558592-1474016264899788800,1773849292000,1773902506000,4,866.961,256.97499999999997,3.3737172876738986,649034868264558592,1773849292000,1474016264899788800,MP09BK9990,53214000,1773902506000,867.062,14.755277777777792,256.6931988175446,3.377814464871352,856.7249999999985,256.6931988175446,1773849292000-649034868264558592-1474016264899788800,
1494312472553717760,1773848503000-649034868264558592-1494312472553717760,1773848503000,1773898833000,1,799.08,263.507,3.032481110558733,649034868264558592,1773848503000,1494312472553717760,Mp09AZ9990,50330000,1773898833000,799.08,13.927500000000009,263.5068919195892,3.0324823543660653,791.9550000000017,263.5068919195892,1773848503000-649034868264558592-1494312472553717760,
1220369364222476288,1773845249000-649034868264558592-1220369364222476288,1773845249000,1773900621000,3,793.009,286.369,2.769185910486121,649034868264558592,1773845249000,1220369364222476288,MP09ZX9990,55372000,1773900621000,793.082,15.345277777778392,286.4191402481412,2.768956010806079,,286.4191402481412,1773845249000-649034868264558592-1220369364222476288,
1334832234422599680,1773854458000-649034868264558592-1334832234422599680,1773854458000,1773911604000,1,792.062,289.142,2.7393529822716864,649034868264558592,1773854458000,1334832234422599680,MP09DR0666,57146000,1773911604000,792.062,15.84555555555562,289.14235946677974,2.7393495766607034,780.0,289.14235946677974,1773854458000-649034868264558592-1334832234422599680,
1334832669606805504,1773772901000-649034868264558592-1334832669606805504,1773772901000,1773830611000,3,752.246,293.76800000000003,2.560680537022412,649034868264558592,1773772901000,1334832669606805504,MP09AH9990,57710000,1773830611000,752.312,14.225833333333867,293.7974600119703,2.5606484139425447,736.2000000000116,293.7974600119703,1773772901000-649034868264558592-1334832669606805504,
1474013563159838720,1773846437000-649034868264558592-1474013563159838720,1773846437000,1773904057000,3,723.3109999999999,275.88599999999997,2.6217749360243,649034868264558592,1773846437000,1474013563159838720,MP09AM9990,57620000,1773904057000,607.459,16.050000000000182,232.8640000000014,2.608642812972363,603.8099999999977,232.8640000000014,1773846437000-649034868264558592-1474013563159838720,
1284477133422329856,1773845385000-649034868264558592-1284477133422329856,1773845385000,1773885390000,3,662.424,196.66500000000002,3.3682861719167105,649034868264558592,1773845385000,1284477133422329856,MP09DH9990,40005000,1773885390000,662.473,11.049999999999272,196.649413376618,3.3688023199502166,712.484999999986,196.649413376618,1773845385000-649034868264558592-1284477133422329856,
1334833185816576000,1773844782000-649034868264558592-1334833185816576000,1773844782000,1773884280000,1,651.179,178.16,3.6550235743152224,649034868264558592,1773844782000,1334833185816576000,MP09DS0999,39498000,1773884280000,651.179,10.899999999999636,178.1600000000035,3.6550235743151505,674.5800000000745,178.1600000000035,1773844782000-649034868264558592-1334833185816576000,
1140330319757443072,1773852260000-649034868264558592-1140330319757443072,1773852260000,1773899449000,3,648.405,225.575,2.874454172669844,649034868264558592,1773852260000,1140330319757443072,MP09ZL9990,47189000,1773899449000,648.485,13.067777777777337,225.52921125588563,2.8753924885775812,648.3999999999069,225.52921125588563,1773852260000-649034868264558592-1140330319757443072,
1192134718468915200,1773836740000-649034868264558592-1192134718468915200,1773836740000,1773886796000,3,645.966,213.973,3.0189136012487556,649034868264558592,1773836740000,1192134718468915200,MP09ZT0099,50056000,1773886796000,646.022,13.899999999999636,214.38400000002002,3.0133871930738287,687.3499999999767,214.38400000002002,1773836740000-649034868264558592-1192134718468915200,
933044705925529600,1773847281000-649034868264558592-933044705925529600,1773847281000,1773883943000,1,632.884,176.284,3.5901386399219444,649034868264558592,1773847281000,933044705925529600,MP07P5550,36662000,1773883943000,632.884,0.0,176.2837726646739,3.5901432697601083,584.9949999998789,176.2837726646739,1773847281000-649034868264558592-933044705925529600,
1284476928488636416,1773853004000-649034868264558592-1284476928488636416,1773853004000,1773889421000,3,611.867,170.935,3.579530230789481,649034868264558592,1773853004000,1284476928488636416,MP09DJ9990,36417000,1773889421000,612.098,10.050000000001091,170.55164766400412,3.588930440624448,651.8149999999441,170.55164766400412,1773853004000-649034868264558592-1284476928488636416,
1476550907393998848,1773854967000-649034868264558592-1476550907393998848,1773854967000,1773887590000,4,608.107,159.87900000000002,3.8035451810431633,649034868264558592,1773854967000,1476550907393998848,MP09DP0666,32623000,1773887590000,608.26,9.03305555555562,159.2934185078567,3.818487955734337,605.5699999999924,159.2934185078567,1773854967000-649034868264558592-1476550907393998848,
1494312254978392064,1773850984000-649034868264558592-1494312254978392064,1773850984000,1773893346000,3,606.5060000000001,188.207,3.222547514173225,649034868264558592,1773850984000,1494312254978392064,MP09AY9990,42362000,1773893346000,606.601,11.7199999999998,188.18230183449955,3.223475290112492,604.2600000000093,188.18230183449955,1773850984000-649034868264558592-1494312254978392064,
