account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1774188212000,1152270135390633984,RJ47GA6196,11117000,1774199329000,88.64940586883455,117269.0,3.050000000000182,33.57932040486157,3.4922981938318785,121.39999999999418,33.57932040486157,1774188212000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774177763000,1152270135390633984,RJ47GA6196,7883000,1774185646000,64.59463392362466,87778.0,2.1500000000005457,24.467664365009338,3.5875103847480174,90.79999999998836,24.467664365009338,1774177763000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774175426000,1152270135390633984,RJ47GA6196,270000,1774175696000,0.1618397488888889,,0.05312583333333333,0.06130293518518519,,0.0,0.06130293518518519,1774175426000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774175059000,1152270135390633984,RJ47GA6196,362000,1774175421000,0.6366313985283688,543.0,0.07323972222222223,0.2411482570183215,2.2517268286071213,0.40000000002328306,0.24114825701832152,1774175059000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774170719000,1152270135390633984,RJ47GA6196,4335000,1774175054000,42.252561171448335,46897.0,1.1500000000005457,16.004758019488005,2.930191130843492,47.89999999999418,16.004758019488005,1774170719000-902855557075959808-1152270135390633984,,,,
902855557075959808,1774146223000,1152270135390633984,RJ47GA6196,14324000,1774160547000,107.2119901137395,118360.0,3.9000000000005457,40.61060231581042,2.9145098385778034,122.60000000000582,40.61060231581042,1774146223000-902855557075959808-1152270135390633984,,,,
901025643674730496,1774192014000,1291421127226163200,NL01AG9585,378000,1774192392000,0.46401168611111127,,0.08108694444444445,0.17576200231481487,,0.0,0.17576200231481487,1774192014000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774188682000,1291421127226163200,NL01AG9585,981000,1774189663000,1.342627881675245,,0.1999999999998181,0.5085711673012292,,0.0,0.5085711673012292,1774188682000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774186034000,1291421127226163200,NL01AG9585,415000,1774186449000,0.5830449729994087,,0.10243055555555555,0.2208503685603821,,0.0,0.2208503685603821,1774186034000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774181083000,1291421127226163200,NL01AG9585,305000,1774181388000,0.9253974042063492,174.0,0.08,0.35052931977513224,0.49639214235095247,0.20000000001164153,0.35052931977513224,1774181083000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774177023000,1291421127226163200,NL01AG9585,316000,1774177339000,0.6436470932324929,,0.06983861111111112,0.24380571713352003,0.19687807392027987,0.0,0.24380571713352003,1774177023000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774170804000,1291421127226163200,NL01AG9585,317000,1774171121000,0.5943398889691878,206.0,0.06942083333333332,0.22512874582166204,0.9150319709202526,0.20000000001164153,0.22512874582166204,1774170804000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774169939000,1291421127226163200,NL01AG9585,266000,1774170205000,0.41292092215574566,122.0,0.054538055555555555,0.1564094402105097,0.7800040703157147,,0.1564094402105097,1774169939000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774159664000,1291421127226163200,NL01AG9585,1321000,1774160985000,10.020278166790284,11078.0,0.3499999999994543,3.7955599116629863,2.9186734652664947,11.200000000011642,3.7955599116629863,1774159664000-901025643674730496-1291421127226163200,,,,
901025643674730496,1774158861000,1291421127226163200,NL01AG9585,305000,1774159166000,0.5248188164682958,136.0,0.052638888888888895,0.1987950062379908,0.6841218125830854,,0.20171846221207887,1774158861000-901025643674730496-1291421127226163200,,,,
632578958264631296,1774193311000,1500848886552461312,NL01AK3124,1435000,1774194746000,,6372.0,,,,,,1774193311000-632578958264631296-1500848886552461312,,c,,
