vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
1430193762327330816,1785602002000-642689989225816064-1430193762327330816,1785602002000,1785646635000,1,626.739,180.844,3.4656333635619654,642689989225816064,1785602002000,1430193762327330816,MP09AN2545,44633000,1785646635000,477.42815999999294,180.84399999999732,3.4656333635620165,649.5999999999767,180.84399999999732,1785602002000-642689989225816064-1430193762327330816,626.739,"{'confidence': 84.3, 'count': 67, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15474.908345557245, 'std': 3975.3002557412683, 'timestamp': 1785646640577}",12.200000000000728,,
718907611667234816,1785550634000-642689989225816064-718907611667234816,1785550634000,1785595989000,3,580.973431,201.81099999999998,2.878799624401049,642689989225816064,1785550634000,718907611667234816,MP09DK6372,45355000,1785595989000,545.9515355395755,206.79982406802102,2.844983077966649,584.9967984498944,206.79982406802102,1785550634000-642689989225816064-718907611667234816,588.342,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785642446832}",0.0,,
1429476090367180800,1785607652000-642689989225816064-1429476090367180800,1785607652000,1785635371000,2,442.79999999999995,102.65700000000001,4.313393144159677,642689989225816064,1785607652000,1429476090367180800,MP09AN1563,27719000,1785635371000,272.08631999998585,103.06299999999463,4.15524485023745,444.0999999999767,103.06299999999464,1785607652000-642689989225816064-1429476090367180800,428.252,"{'confidence': 74.7, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16862.397095676937, 'std': 4345.120090860439, 'timestamp': 1785651134309}",7.599999999999454,,
1440684104986132480,1785601784000-642689989225816064-1440684104986132480,1785601784000,1785634377000,4,428.3,122.7,3.4906275468622656,642689989225816064,1785601784000,1440684104986132480,MP09AN6571,32593000,1785634377000,324.55092682081755,122.93595712909756,3.4294278894926506,434.30000000001746,122.93595712909756,1785601784000-642689989225816064-1440684104986132480,421.6,"{'confidence': 81.9, 'count': 35, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15570.997625392276, 'std': 3330.9179253990014, 'timestamp': 1785636784888}",8.850000000000364,,
1530989903863611392,1785543150000-642689989225816064-1530989903863611392,1785543150000,1785557521000,1,428.074,79.157,5.407910860694569,642689989225816064,1785543150000,1530989903863611392,MP09BL8795,14371000,1785557521000,208.9754262955491,79.15735844528375,5.407886372255579,,55.18874357223129,1785543150000-642689989225816064-1530989903863611392,428.074,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785586749897}",3.9433333333331575,,
1439682401377714176,1785600693000-642689989225816064-1439682401377714176,1785600693000,1785633742000,4,422.09999999999997,115.364,3.658853715197115,642689989225816064,1785600693000,1439682401377714176,mp09an6583,33049000,1785633742000,304.74792334565444,115.43481944911152,3.5937423559005097,425.5,115.42460203649959,1785600693000-642689989225816064-1439682401377714176,414.843,"{'confidence': 76.9, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16685.416787265487, 'std': 1726.496035450789, 'timestamp': 1785651038119}",9.0,,
739508566909517824,1785594066000-642689989225816064-739508566909517824,1785594066000,1785629466000,2,415.875,108.635,3.8281861278593454,642689989225816064,1785594066000,739508566909517824,MP13P8154,35400000,1785629466000,292.6307954707652,110.84499828438074,3.7140331667812427,417.5,110.84499828438074,1785594066000-642689989225816064-739508566909517824,411.682,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785630724548}",0.0,,
1425523015684194304,1785608875000-642689989225816064-1425523015684194304,1785608875000,1785634017000,3,404.70000000000005,109.327,3.7017388202365384,642689989225816064,1785608875000,1425523015684194304,MP09AM6184,25142000,1785634017000,288.67584263551777,109.34691008921128,3.6056345778617493,407.80000000001746,109.34691008921128,1785608875000-642689989225816064-1425523015684194304,394.265,"{'confidence': 87.2, 'count': 68, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16402.93222298208, 'std': 3466.2508482042913, 'timestamp': 1785651057398}",6.950000000000728,,
1326601811460620288,1785573887000-642689989225816064-1326601811460620288,1785573887000,1785607143000,1,394.496,138.921,2.839714657971077,642689989225816064,1785573887000,1326601811460620288,MP09AE9054,33256000,1785607143000,366.75271728331563,138.92148381943773,2.839704768146182,390.64000000001397,138.92148381943773,1785573887000-642689989225816064-1326601811460620288,394.496,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785645818603}",9.201388888888687,,
1533070725588451328,1785577110000-642689989225816064-1533070725588451328,1785577110000,1785609529000,1,390.303,125.625,3.106889552238806,642689989225816064,1785577110000,1533070725588451328,MP09BQ7645,32419000,1785609529000,331.6500413022828,125.62501564480408,3.1068891653200215,,125.62501564480408,1785577110000-642689989225816064-1533070725588451328,390.303,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785615731111}",8.968333333333476,,
566305825849643008,1785545509000-642689989225816064-566305825849643008,1785545509000,1785574511000,1,389.936,81.848,4.764148177108787,642689989225816064,1785545509000,566305825849643008,MP09AF2745,29002000,1785574511000,216.07829620635582,81.84783947210447,4.764157521016773,,66.26926586664149,1785545509000-642689989225816064-566305825849643008,389.936,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785629472952}",4.967680555555551,,
739426360824430592,1785617872000-642689989225816064-739426360824430592,1785617872000,1785643658000,1,336.848,109.528,3.0754510262216055,642689989225816064,1785617872000,739426360824430592,Mp13p2745,25786000,1785643658000,289.15379481855064,109.52795258278434,3.0754523576563777,,109.52795258278434,1785617872000-642689989225816064-739426360824430592,336.848,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785643706564}",0.0,,
