vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,id,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,driver_ids,vehicle_device_type,active_driver,adblue_consumed
944574346884546560,1777442271000-632578958264631296-944574346884546560,1777442271000,1777443971000,1,1432.927,196.869,7.278581188506062,632578958264631296,1777442271000,944574346884546560,RJ47GA3355,1700000,1777443971000,1777442271000-632578958264631296-944574346884546560,5.048778098008727,5.946,0.3999999999996362,1.9124159462154269,3.1091562543006552,,1.9124159462154269,,,,
1071019405950844928,1777433320000-632578958264631296-1071019405950844928,1777433320000,1777442978000,1,81.01,42.095,1.924456586292909,632578958264631296,1777433320000,1071019405950844928,RJ47GA4010,9658000,1777442978000,1777433320000-632578958264631296-1071019405950844928,110.94510711423007,80.875,0.3242602777777778,42.024661785693205,1.9244652202658044,79.75,42.29238822132124,,,,
970285003134992384,1777442347000-632578958264631296-970285003134992384,1777442347000,1777443611000,1,5.7,2.418,2.357320099255583,632578958264631296,1777442347000,970285003134992384,RJ14GN3848,1264000,1777443611000,1777442347000-632578958264631296-970285003134992384,6.384570125044512,5.568,0.3500000000003638,2.4183977746380725,2.3023507788470754,5.7000000000116415,2.4183977746380725,,,,
