account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
649034868264558592,1775899799000,1268893877926887424,MP09DH0009,91000,1775899890000,0.00264,,,0.001,,,0.001,1775899799000-649034868264558592-1268893877926887424
649034868264558592,1775913027000,682178375686553600,MP30P1110,21000,1775913048000,,,,,,,,1775913027000-649034868264558592-682178375686553600
