account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1783467414000,1152270135390633984,RJ47GA6196,244000,1783467658000,0.8713505335449736,79.0,0.047128611111111114,0.330057020282187,0.2393525819643461,0.09999999997671694,0.330057020282187,1783467414000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783440318000,1152270135390633984,RJ47GA6196,1613000,1783441931000,6.8149639579044035,7430.0,0.3999999999996362,2.5814257416304556,2.878254400340462,7.7000000000116415,2.5814257416304556,1783440318000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783436767000,1152270135390633984,RJ47GA6196,3548000,1783440315000,28.89551331637727,34349.0,0.9499999999998181,10.94527019559745,3.138250530701042,35.5,10.94527019559745,1783436767000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783425598000,1152270135390633984,RJ47GA6196,9394000,1783434992000,79.81441752240067,94479.0,2.550000000000182,30.232733910000256,3.1250564464746815,98.19999999995343,30.232733910000256,1783425598000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783420206000,1152270135390633984,RJ47GA6196,3574000,1783423780000,30.98009067207731,39761.0,0.9499999999998181,11.734882830332314,3.3882741374482075,41.300000000046566,11.734882830332314,1783420206000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783414569000,1152270135390633984,RJ47GA6196,4407000,1783418976000,40.09322336696342,45240.0,1.199999999999818,15.18682703294069,2.9788974287962238,47.09999999997672,15.18682703294069,1783414569000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783412872000,1152270135390633984,RJ47GA6196,1319000,1783414191000,9.060328162354653,8593.0,0.4000000000005457,3.4319424857403984,2.503829838554584,8.900000000023283,3.4319424857403984,1783412872000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783406052000,1152270135390633984,RJ47GA6196,378000,1783406430000,0.4010041049082129,,0.08608555555555555,0.15189549428341398,,0.0,0.15189549428341398,1783406052000-902855557075959808-1152270135390633984,,,,
902855557075959808,1783402635000,1152270135390633984,RJ47GA6196,607000,1783403242000,1.5110446283839316,293.0,0.1500000000005457,0.572365389539368,0.5119107572800697,0.29999999998835847,0.572365389539368,1783402635000-902855557075959808-1152270135390633984,,,,
901025643674730496,1783445328000,1291421127226163200,NL01AG9585,212000,1783445540000,0.34486804617753625,42.0,0.043472222222222225,0.1306318356733092,0.3215142754713772,,0.1306318356733092,1783445328000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783444417000,1291421127226163200,NL01AG9585,512000,1783444929000,0.755814885248227,,0.1091425,0.2862935171394799,0.26546182658747874,0.0,0.2862935171394799,1783444417000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783444091000,1291421127226163200,NL01AG9585,270000,1783444361000,0.6278814437500001,115.0,0.05430555555555556,0.23783388020833335,0.4835307732408201,,0.23783388020833335,1783444091000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783442716000,1291421127226163200,NL01AG9585,395000,1783443111000,0.6686650750387599,66.0,0.09006166666666666,0.2532822253934697,0.26057888546055735,0.10000000000582077,0.2532822253934697,1783442716000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783439486000,1291421127226163200,NL01AG9585,3069000,1783442555000,14.17316504910291,17455.0,0.8000000000001819,5.368623124660193,3.2512991869036836,17.60000000000582,5.368623124660193,1783439486000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783439283000,1291421127226163200,NL01AG9585,198000,1783439481000,0.2504808979710145,154.0,0.04152722222222222,0.09487912801932367,1.623117783804204,0.10000000000582077,0.09487912801932367,1783439283000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783438056000,1291421127226163200,NL01AG9585,1222000,1783439278000,1.5941425661742077,385.0,0.2999999999992724,0.6038418811265938,0.6375841292785153,0.39999999999417923,0.6038418811265938,1783438056000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783436935000,1291421127226163200,NL01AG9585,1015000,1783437950000,3.125875662563259,1837.0,0.25,1.184043811576992,1.5514628614572592,1.8999999999941792,1.184043811576992,1783436935000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783436772000,1291421127226163200,NL01AG9585,152000,1783436924000,0.21816569963369964,,0.025972222222222223,0.08263852258852258,0.1694125156340152,0.0,0.08263852258852258,1783436772000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783434434000,1291421127226163200,NL01AG9585,407000,1783434841000,1.1026012119976363,903.0,0.08588055555555556,0.41765197424152883,2.162087229779964,0.6999999999825377,0.41765197424152883,1783434434000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783432220000,1291421127226163200,NL01AG9585,167000,1783432387000,0.3620086031746032,232.0,0.025972222222222223,0.1371244708994709,1.691893492665394,,0.1371244708994709,1783432220000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783429754000,1291421127226163200,NL01AG9585,269000,1783430023000,0.7505872785714286,445.0,0.04405027777777778,0.2843133630952381,1.5651744088122084,,0.2843133630952381,1783429754000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783428994000,1291421127226163200,NL01AG9585,204000,1783429198000,0.5293458270833333,119.0,0.033750555555555554,0.2005097829861111,0.593487251483599,,0.2005097829861111,1783428994000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783426787000,1291421127226163200,NL01AG9585,147000,1783426934000,0.13951595831501834,,0.024698055555555553,0.05284695390720391,0.6055221282231344,0.0,0.05284695390720391,1783426787000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783426147000,1291421127226163200,NL01AG9585,225000,1783426372000,0.40455415,293.0,0.024698055555555553,0.15324020833333332,1.9120308121916436,,0.15324020833333332,1783426147000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783425814000,1291421127226163200,NL01AG9585,198000,1783426012000,0.315996089178744,34.0,0.0437725,0.11969548832528182,0.28405414837025733,,0.11969548832528182,1783425814000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783423643000,1291421127226163200,NL01AG9585,604000,1783424247000,1.3579607397183098,289.0,0.1499999999996362,0.5143790680751174,0.561842458095118,0.3000000000174623,0.5143790680751174,1783423643000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783423022000,1291421127226163200,NL01AG9585,264000,1783423286000,0.34568216959541065,,0.051782499999999995,0.13094021575583736,0.35130536279072305,0.0,0.13094021575583736,1783423022000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783422393000,1291421127226163200,NL01AG9585,617000,1783423010000,1.860859600920716,307.0,0.1499999999996362,0.7048710609548166,0.4355406499227512,0.29999999998835847,0.7048710609548166,1783422393000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783422198000,1291421127226163200,NL01AG9585,181000,1783422379000,0.23720330024561406,,0.03299388888888889,0.08984973494152047,0.24485325431754362,0.0,0.08984973494152047,1783422198000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783418816000,1291421127226163200,NL01AG9585,220000,1783419036000,0.3292744766666667,61.0,0.024698055555555553,0.12472518055555556,0.4890752591280407,,0.12472518055555556,1783418816000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783417991000,1291421127226163200,NL01AG9585,721000,1783418712000,1.3385285084507044,204.0,0.1499999999996362,0.5070183744131456,0.40235228207680285,,0.5070183744131456,1783417991000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783401174000,1291421127226163200,NL01AG9585,309000,1783401483000,0.4484362794202899,,0.05303138888888889,0.1698622270531401,0.0883068605671075,0.0,0.1698622270531401,1783401174000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783399716000,1291421127226163200,NL01AG9585,406000,1783400122000,1.180801494485816,,0.10333333333333333,0.4472732933658394,0.24593464808109486,0.09999999997671694,0.4472732933658394,1783399716000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783399272000,1291421127226163200,NL01AG9585,190000,1783399462000,0.3924559321929825,29.0,0.029275,0.14865755007309944,0.19507922729615695,,0.14865755007309944,1783399272000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783398783000,1291421127226163200,NL01AG9585,197000,1783398980000,0.25657102253968256,,0.03872222222222222,0.09718599338624338,0.1234745829299574,0.0,0.09718599338624338,1783398783000-901025643674730496-1291421127226163200,,,,
901025643674730496,1783398341000,1291421127226163200,NL01AG9585,295000,1783398636000,0.4797483926570046,12.0,0.05275361111111111,0.18172287600644113,0.066034614153777,,0.18172287600644113,1783398341000-901025643674730496-1291421127226163200,,,,
