vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids
1425523015684194304,1783994463000-642689989225816064-1425523015684194304,1783994463000,1783995300000,1,3.832,1.603,2.3905177791640675,642689989225816064,1783994463000,1425523015684194304,MP09AM6184,837000,1783995300000,4.232374994152803,3.832,1.603172346270001,2.3902607906852125,3.6999999999825377,1.603172346270001,1783994463000-642689989225816064-1425523015684194304,0.19965277777777776,,
721681186253963264,1784008561000-642689989225816064-721681186253963264,1784008561000,1784008766000,1,3.75,0.943,3.9766702014846236,642689989225816064,1784008561000,721681186253963264,MP09AW1985,205000,1784008766000,2.488920027622306,3.75,0.942772737735722,3.977628806923774,,0.6610241378681433,1784008561000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
718585359834808320,1784064161000-642689989225816064-718585359834808320,1784064161000,1784064558000,1,3.716,0.543,6.843462246777164,642689989225816064,1784064161000,718585359834808320,MP04PA3842,397000,1784064558000,1.4339967331335515,3.716,0.5431805807324058,6.841187133364516,,0.5431805807324058,1784064161000-642689989225816064-718585359834808320,0.0,,
1425523015684194304,1784044046000-642689989225816064-1425523015684194304,1784044046000,1784045172000,1,3.703,1.351,2.7409326424870466,642689989225816064,1784044046000,1425523015684194304,MP09AM6184,1126000,1784045172000,3.565401714390292,3.703,1.350530952420565,2.7418845849945828,3.7999999999883585,1.350530952420565,1784044046000-642689989225816064-1425523015684194304,0.2928705555555556,,
718585359834808320,1784059320000-642689989225816064-718585359834808320,1784059320000,1784059683000,1,3.638,0.374,9.727272727272727,642689989225816064,1784059320000,718585359834808320,MP04PA3842,363000,1784059683000,0.9875216060389281,3.638,0.3740612144086849,9.725680877529475,,0.3740612144086849,1784059320000-642689989225816064-718585359834808320,0.0,,
721681186253963264,1783991576000-642689989225816064-721681186253963264,1783991576000,1783991822000,1,3.609,1.115,3.2367713004484306,642689989225816064,1783991576000,721681186253963264,MP09AW1985,246000,1783991822000,2.9440469076112032,3.609,1.1151692831860618,3.2362799571460683,,0.7800168024507635,1783991576000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1784016510000-642689989225816064-721681186253963264,1784016510000,1784016716000,1,3.572,0.861,4.148664343786296,642689989225816064,1784016510000,721681186253963264,MP09AW1985,206000,1784016716000,2.2728504393785447,3.572,0.8609281967342972,4.1490103513271315,,0.7311400805362184,1784016510000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1784007073000-642689989225816064-721681186253963264,1784007073000,1784007278000,1,3.548,0.859,4.130384167636787,642689989225816064,1784007073000,721681186253963264,MP09AW1985,205000,1784007278000,2.268685845184493,3.548,0.8593506989335201,4.128698567887562,,0.5652116734562108,1784007073000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1783999929000-642689989225816064-721681186253963264,1783999929000,1784000135000,1,3.536,0.823,4.296476306196841,642689989225816064,1783999929000,721681186253963264,MP09AW1985,206000,1784000135000,2.171855567586025,3.536,0.8226725634795549,4.298186370825623,,0.8226725634795549,1783999929000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1784014539000-642689989225816064-721681186253963264,1784014539000,1784014757000,1,3.502,0.801,4.372034956304619,642689989225816064,1784014539000,721681186253963264,MP09AW1985,218000,1784014757000,2.1144513549426525,3.502,0.8009285435388834,4.372425016252383,,0.48288794691371995,1784014539000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
