vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids
1494313280225673216,1783414200000-649034868264558592-1494313280225673216,1783414200000,1783471894000,3,921.4350000000001,277.573,3.319613218864948,649034868264558592,1783414200000,1494313280225673216,MP09BL9990,57694000,1783471894000,731.1305479292192,921.529,16.00166666666655,276.9433893671285,3.3274995373815557,916.6699999999983,276.9433893671285,1783414200000-649034868264558592-1494313280225673216,
1406271868830220288,1783435333000-649034868264558592-1406271868830220288,1783435333000,1783478021000,2,852.876,217.34199999999998,3.9241195903230857,649034868264558592,1783435333000,1406271868830220288,MP09AT9990,42688000,1783478021000,573.8169804334198,852.883,11.82972222222179,217.3549168308408,3.923918595610915,836.2600000000093,217.3549168308408,1783435333000-649034868264558592-1406271868830220288,
1151974728106246144,1783439269000-649034868264558592-1151974728106246144,1783439269000,1783495556000,1,828.1,281.491,2.9418347300624177,649034868264558592,1783439269000,1151974728106246144,MP09ZG9990,56287000,1783495556000,743.1352746326307,828.1,15.549999999999272,281.4906343305419,2.9418385516428907,888.6949999999488,281.4906343305419,1783439269000-649034868264558592-1151974728106246144,
1220369221305761792,1783444656000-649034868264558592-1220369221305761792,1783444656000,1783502258000,3,792.777,274.903,2.8838426645034794,649034868264558592,1783444656000,1220369221305761792,MP09ZY9990,57602000,1783502258000,725.6900268276617,792.845,15.972777777777083,274.8825859195688,2.8843042106420964,799.5999999999767,274.8825859195688,1783444656000-649034868264558592-1220369221305761792,
1186996414987632640,1783437095000-649034868264558592-1186996414987632640,1783437095000,1783490916000,2,787.412,294.998,2.669211316686893,649034868264558592,1783437095000,1186996414987632640,MP09ZS0009,53821000,1783490916000,662.5267262295496,677.183,14.913333333332957,250.95709326876877,2.6984015123045513,678.0,250.95709326876877,1783437095000-649034868264558592-1186996414987632640,
1474016264899788800,1783408209000-649034868264558592-1474016264899788800,1783408209000,1783465811000,2,775.119,260.104,2.980034909113278,649034868264558592,1783408209000,1474016264899788800,MP09BK9990,57602000,1783465811000,688.5584644571577,775.157,15.973055555555675,260.8176001731658,2.972027192510577,771.3699999999953,260.8176001731658,1783408209000-649034868264558592-1474016264899788800,
1289228109731594240,1783417572000-649034868264558592-1289228109731594240,1783417572000,1783475214000,2,764.841,255.238,2.9965796629028594,649034868264558592,1783417572000,1289228109731594240,MP09DK9990,57642000,1783475214000,673.9230472385314,764.874,0.0,255.27388152974672,2.9962877338505556,786.5749999999534,255.27388152974672,1783417572000-649034868264558592-1289228109731594240,
1334832669606805504,1783448401000-649034868264558592-1334832669606805504,1783448401000,1783502964000,3,763.189,267.608,2.851891572748199,649034868264558592,1783448401000,1334832669606805504,MP09AH9990,54563000,1783502964000,706.5842578373118,763.255,15.108611111112623,267.64555221110294,2.851738030744444,754.8199999999488,267.64555221110294,1783448401000-649034868264558592-1334832669606805504,
1494312472553717760,1783436300000-649034868264558592-1494312472553717760,1783436300000,1783480732000,1,756.683,276.871,2.732980341025243,649034868264558592,1783436300000,1494312472553717760,Mp09AZ9990,44432000,1783480732000,730.9399168079682,756.683,12.314166666666551,276.87118060907886,2.732978558242864,751.0800000000163,276.87118060907886,1783436300000-649034868264558592-1494312472553717760,
1561408916011614208,1783443898000-649034868264558592-1561408916011614208,1783443898000,1783489415000,2,723.913,223.04000000000002,3.2456644548063127,649034868264558592,1783443898000,1561408916011614208,MP09BP0999,45517000,1783489415000,586.8291591915292,723.964,12.594444444444434,222.2837724210338,3.2569359072632613,716.4249999999993,222.2837724210338,1783443898000-649034868264558592-1561408916011614208,
1474013563159838720,1783444118000-649034868264558592-1474013563159838720,1783444118000,1783494185000,2,699.9580000000001,193.55,3.6164195298372515,649034868264558592,1783444118000,1474013563159838720,MP09AM9990,50067000,1783494185000,511.0562687143391,700.238,13.850000000000364,193.5819199675527,3.6172696299187996,543.8050000000221,193.5819199675527,1783444118000-649034868264558592-1474013563159838720,
1140330319757443072,1783435332000-649034868264558592-1140330319757443072,1783435332000,1783492994000,3,666.595,273.239,2.4396041560684973,649034868264558592,1783435332000,1140330319757443072,MP09ZL9990,57662000,1783492994000,722.0199613534411,666.654,15.98277777777821,273.49240960357616,2.4375594224582198,670.3200000000652,273.49240960357616,1783435332000-649034868264558592-1140330319757443072,
1334833185816576000,1783435846000-649034868264558592-1334833185816576000,1783435846000,1783476876000,1,651.922,191.983,3.395727746727575,649034868264558592,1783435846000,1334833185816576000,MP09DS0999,41030000,1783476876000,506.8346892928473,651.922,11.400000000001455,191.98283685335124,3.3957306324105403,679.5899999999674,191.98283685335124,1783435846000-649034868264558592-1334833185816576000,
1268893955106275328,1783418867000-649034868264558592-1268893955106275328,1783418867000,1783476541000,7,642.684,248.175,2.5896403747355694,649034868264558592,1783418867000,1268893955106275328,MP09DE0999,57674000,1783476541000,653.0171501248984,642.836,15.992500000000291,247.35498110791605,2.598839922772946,631.4800000000978,247.35498110791605,1783418867000-649034868264558592-1268893955106275328,
1561408897250492416,1783454447000-649034868264558592-1561408897250492416,1783454447000,1783492899000,4,625.457,194.351,3.2181825665934314,649034868264558592,1783454447000,1561408897250492416,MP09BP0009,38452000,1783492899000,513.1177510034079,625.597,10.68694444444452,194.3627844709878,3.2187077464584366,,194.3627844709878,1783454447000-649034868264558592-1561408897250492416,
1537489465788858368,1783425773000-649034868264558592-1537489465788858368,1783425773000,1783483409000,1,619.062,194.035,3.1904656376426934,649034868264558592,1783425773000,1537489465788858368,MP09BJ9990,57636000,1783483409000,512.2532102874651,619.062,0.0,194.03530692707008,3.1904605909309076,638.5949999999939,194.03530692707008,1783425773000-649034868264558592-1537489465788858368,
1192134718468915200,1783434757000-649034868264558592-1192134718468915200,1783434757000,1783486323000,1,617.056,195.959,3.148903597181043,649034868264558592,1783434757000,1192134718468915200,MP09ZT0099,51566000,1783486323000,517.3322464075013,617.056,14.25,195.95918424526565,3.148900636510524,658.7000000000698,195.95918424526565,1783434757000-649034868264558592-1192134718468915200,
1537489451758911488,1783437237000-649034868264558592-1537489451758911488,1783437237000,1783481180000,7,607.321,167.26600000000002,3.630869393660397,649034868264558592,1783437237000,1537489451758911488,MP09BG9990,43943000,1783481180000,441.972487322093,607.448,0.0,167.41382095533825,3.6284220534101044,629.6949999999997,167.41382095533825,1783437237000-649034868264558592-1537489451758911488,
1284477133422329856,1783444158000-649034868264558592-1284477133422329856,1783444158000,1783477619000,2,592.338,191.406,3.094667878749882,649034868264558592,1783444158000,1284477133422329856,MP09DH9990,33461000,1783477619000,503.59386712621586,592.369,9.25,190.7552526993242,3.1053876190435235,632.6850000000559,190.7552526993242,1783444158000-649034868264558592-1284477133422329856,
