tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count,accounts_with_access,unresolved_idling_count,unresolved_over_speed_count,unresolved_speeding_count,unresolved_freerun_count,unresolved_over_acc_count,unresolved_hard_brake_count,unresolved_unscheduled_driving_count,unresolved_slow_running_count,unresolved_continuous_driving_count,unresolved_fuel_chori_count,unresolved_def_chori_count,unresolved_breath_test_count,unresolved_camera_tampered_count,unresolved_distracted_driving_count,unresolved_drowsiness_count,unresolved_emergency_recording_count,unresolved_eyes_closed_count,unresolved_fcw_count,unresolved_lane_departure_warning_count,unresolved_mobile_phone_count,unresolved_pcw_count,unresolved_sd_card_tampered_count,unresolved_seatbelt_violation_count,unresolved_tailgating_count,unresolved_smoking_count
[],1537489465788858368-1787788754000,1787788754000,1787797689000,649034868264558592,1537489465788858368,1410612257598996480,verified_drivers,1787756484000-649034868264558592-1537489465788858368,,68.155,3.038,,0.0,,0,0,0,0,13.311,1,0.0,0,0,0,1239.945,1,0.0,0,0,0,89.581,2,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,13,3,268,51,0,0,0,0,0,0,0,0,0,0,0,58,3489,5446,0.0,1,58,,,,,,42.6,2.4765277,22.436,,27.460325,,,,,,,,,,,,,,"['789087597518389248', '907979122293080064', '649034868264558592']",,,,,3.0,51.0,,,,,,,,1.0,,,1.0,,,2.0,,,,,
[],1192134642870779904-1787788662000,1787788662000,1787789238000,649034868264558592,1192134642870779904,,,1787788662000-649034868264558592-1192134642870779904,,9.935,4.085,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,,38,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 0, 'down': 49.70741901776385, 'plane': 50.292580982236146}",,49.71,0.12106583,2.432,,62.09375,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1552709347677569024-1787788289000,1787788289000,1787803653000,649034868264558592,1552709347677569024,1504473550948401152,verified_drivers,1787760324000-649034868264558592-1552709347677569024,,157.905,3.411,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,13.918,7,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,30,1,0,0,0,0,25,6,256,41,0,0,0,0,0,0,0,0,0,0,0,55,9453,5911,0.0,1,55,,,"{'MODE_HEAVY': 4.15911623317252, 'MODE_LIGHT': 0.2588776592788332, 'MODE_TURBO': 95.58200610754865}",,,41.62,4.25,46.287,,36.999348,,,,,,,,,,,,,,['649034868264558592'],,1.0,,,6.0,41.0,,,,,,,,,,,,7.0,,,,,,,
[],1192134642870779904-1787788029000,1787788029000,1787788624000,649034868264558592,1192134642870779904,,,1787788029000-649034868264558592-1192134642870779904,,11.31,3.553,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,,0,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 49.83596473241747, 'down': 50.16403526758253, 'plane': 0}",0.27842376,53.79,0.1,3.183,,68.43025,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1536322320262496256-1787787695000,1787787695000,1787809286000,649034868264558592,1536322320262496256,1586281368495587328,unverified_drivers,1787757433000-649034868264558592-1536322320262496256,,306.92,2.913,,0.0,,0,0,0,0,0.0,0,3.807,1,0,0,3606.591,12,29.294,14,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3420,45,0,0,0,0,45,10,541,92,0,0,0,0,0,0,0,0,0,0,0,174,15086,6505,0.0,0,174,,,,,,45.99,5.9591665,105.368,,51.174656,,,,,,,,,,,,,,['649034868264558592'],,45.0,,,10.0,92.0,,,,,,,,,1.0,,12.0,14.0,,,,,,,
[],1289228109731594240-1787787619000,1787787619000,1787797124000,649034868264558592,1289228109731594240,,,1787787619000-649034868264558592-1289228109731594240,,158.607,3.327,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,318.131,7,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,5.469,1,0.0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,9,2924,6581,,0,9,,,,"{'up': 15.585576701837415, 'down': 28.54419353778393, 'plane': 55.87022976037864}",0.6062276,66.58,,47.678,,60.07209,,,977146.0,5063204.0,339480.0,,,,,,,,,['649034868264558592'],,,,,,1.0,,,,,,,,,,,7.0,,,,,,,,1.0
[],1192134642870779904-1787787504000,1787787504000,1787787724000,649034868264558592,1192134642870779904,,,1787787504000-649034868264558592-1192134642870779904,,4.264,3.064,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,,9,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 100, 'down': 0, 'plane': 0}",0.6932081,,0.053194445,1.392,,69.77454,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1140330319757443072-1787787398000,1787787398000,1787811497000,649034868264558592,1140330319757443072,1592312797675388928,unverified_drivers,1787763034000-649034868264558592-1140330319757443072,,282.56,2.616,,0.91,,0,0,0,0,49.126,2,0.0,0,0,0,1219.033,7,21.555,10,0,0,25.568,3,0,0,0,0,0,0,0.0,0,0.0,0,1258.512,1,718,15,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0,45,17297,6802,0.0,0,45,,,,,,41.46,6.6244445,107.998,,42.209885,,,,,,,,,,,,,,['649034868264558592'],1.0,15.0,,,,7.0,,,,,,,,2.0,,,7.0,10.0,,3.0,,,,,
[],1192134642870779904-1787787311000,1787787311000,1787787495000,649034868264558592,1192134642870779904,,,1787787311000-649034868264558592-1192134642870779904,,3.708,2.276,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,,0,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 100, 'down': 0, 'plane': 0}",0.79912925,,0.0447625,1.629,,72.54783,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1406272050288394240-1787787120000,1787787120000,1787803330000,649034868264558592,1406272050288394240,1510985330570821632,verified_drivers,1787772761000-649034868264558592-1406272050288394240,,0.0,0.0,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,25.809,4,12.972,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1110,23,0,0,0,0,0,0,47,9,0,0,0,0,0,0,0,0,0,0,0,42,9130,7080,0.0,0,42,,,,,,43.1,4.4486113,74.538,,0.0,,,,,,,,,,,,,,['649034868264558592'],,23.0,,,,9.0,,,,,,,,,,,4.0,6.0,,,,,,,
