vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1500848886552461312,1786331823000-632578958264631296-1500848886552461312,1786331823000,1786336123000,1,0.0,0.0,0.0,632578958264631296,1786331823000,1500848886552461312,NL01AK3124,4300000,1786336123000,,0.0,0.0,,,1786331823000-632578958264631296-1500848886552461312,0.0,52.302,,,c,,
1500848886552461312,1786338893000-632578958264631296-1500848886552461312,1786338893000,1786342642000,1,0.0,0.0,0.0,632578958264631296,1786338893000,1500848886552461312,NL01AK3124,3749000,1786342642000,,0.0,0.0,,,1786338893000-632578958264631296-1500848886552461312,0.0,47.816,,,c,,
1500848886552461312,1786342845000-632578958264631296-1500848886552461312,1786342845000,1786349990000,1,0.0,0.0,0.0,632578958264631296,1786342845000,1500848886552461312,NL01AK3124,7145000,1786349990000,,0.0,0.0,,,1786342845000-632578958264631296-1500848886552461312,0.0,89.898,,,c,,
1500848886552461312,1786353172000-632578958264631296-1500848886552461312,1786353172000,1786353907000,1,0.0,0.0,0.0,632578958264631296,1786353172000,1500848886552461312,NL01AK3124,735000,1786353907000,,0.0,0.0,,,1786353172000-632578958264631296-1500848886552461312,0.0,7.183,,,c,,
1500848886552461312,1786356137000-632578958264631296-1500848886552461312,1786356137000,1786359582000,1,0.0,0.0,0.0,632578958264631296,1786356137000,1500848886552461312,NL01AK3124,3445000,1786359582000,,0.0,0.0,,,1786356137000-632578958264631296-1500848886552461312,0.0,36.121,,,c,,
1500848886552461312,1786359825000-632578958264631296-1500848886552461312,1786359825000,1786363410000,1,0.0,0.0,0.0,632578958264631296,1786359825000,1500848886552461312,NL01AK3124,3585000,1786363410000,,0.0,0.0,,,1786359825000-632578958264631296-1500848886552461312,0.0,28.311,,,c,,
1500848886552461312,1786364722000-632578958264631296-1500848886552461312,1786364722000,1786365350000,1,0.0,0.0,0.0,632578958264631296,1786364722000,1500848886552461312,NL01AK3124,628000,1786365350000,,0.0,0.0,,,1786364722000-632578958264631296-1500848886552461312,0.0,1.09,,,c,,
