vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1146410298802962432,1776771831000-649034868264558592-1146410298802962432,1776771831000,1776776055000,1,20.895,7.767,2.6902278872151406,649034868264558592,1776771831000,1146410298802962432,MP09ZD9990,4224000,1776776055000,20.503719439971874,19.768,0.0,7.76656039392874,2.5452708789148155,20.895000000018626,7.76656039392874,1776771831000-649034868264558592-1146410298802962432
