alert_name,mismatch_count,total_joined_trips,mismatch_pct
idling,33,299,11.04
eyes_closed,4,299,1.34
fcw,4,299,1.34
distracted_driving,2,299,0.67
drowsiness,2,299,0.67
emergency_recording,2,299,0.67
mobile_phone,1,299,0.33
tailgating,0,299,0.0
smoking,0,299,0.0
over_speed,0,299,0.0
over_acc,0,299,0.0
hard_brake,0,299,0.0
