alert_name,mismatch_count,total_joined_trips,mismatch_pct
unscheduled_driving,14,4929,0.28
idling,1,4929,0.02
fuel_chori,1,4929,0.02
over_speed,0,4929,0.0
freerun,0,4929,0.0
over_acc,0,4929,0.0
hard_brake,0,4929,0.0
slow_running,0,4929,0.0
continuous_driving,0,4929,0.0
