trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787127654000-649034868264558592-1474016264899788800,1474016264899788800,1787127654000,1787151210000,235.11,91.525
1787127654000-649034868264558592-1474016264899788800,1474016264899788800,1787151211000,1787151768000,7.76,2.749
1787137892000-649034868264558592-1284476928488636416,1284476928488636416,1787137892000,1787140322000,4.575,2.89
1787137892000-649034868264558592-1284476928488636416,1284476928488636416,1787140323000,1787150818000,127.995,38.009
1787140518000-649034868264558592-1146409880471470080,1146409880471470080,1787140518000,1787155661000,47.52,26.505
1787140518000-649034868264558592-1146409880471470080,1146409880471470080,1787155662000,1787155997000,2.24,1.293
1787140518000-649034868264558592-1146409880471470080,1146409880471470080,1787155998000,1787157940000,0.0,8.986
1787146429000-649034868264558592-1494312585351135232,1494312585351135232,1787146429000,1787154119000,50.06,21.594
1787146429000-649034868264558592-1494312585351135232,1494312585351135232,1787154120000,1787161291000,84.32,32.128
1787150231000-649034868264558592-1268893877926887424,1268893877926887424,1787150231000,1787155555000,22.88,11.662
1787150231000-649034868264558592-1268893877926887424,1268893877926887424,1787155556000,1787159192000,58.76,15.829
1787151507000-649034868264558592-1334833185816576000,1334833185816576000,1787151507000,1787182985000,549.815,163.184
1787151507000-649034868264558592-1334833185816576000,1334833185816576000,1787182986000,1787188992000,109.61,30.252
1787151771000-649034868264558592-1474016264899788800,1474016264899788800,1787151771000,1787152967000,27.8,7.423
1787151771000-649034868264558592-1474016264899788800,1474016264899788800,1787152968000,1787154198000,22.44,6.821
1787151837000-649034868264558592-1537489451758911488,1537489451758911488,1787151837000,1787181743000,434.99,132.6
1787151837000-649034868264558592-1537489451758911488,1537489451758911488,1787181744000,1787193644000,141.8,39.883
1787151966000-649034868264558592-1334833501215653888,1334833501215653888,1787151966000,1787180483000,441.215,124.604
1787151966000-649034868264558592-1334833501215653888,1334833501215653888,1787180484000,1787181777000,17.005,5.755
1787151966000-649034868264558592-1334833501215653888,1334833501215653888,1787181778000,1787182580000,13.625,4.313
1787152416000-649034868264558592-1284476928488636416,1284476928488636416,1787152416000,1787161743000,88.925,27.484
1787152416000-649034868264558592-1284476928488636416,1284476928488636416,1787161744000,1787182579000,334.125,87.696
1787153275000-649034868264558592-1192134718468915200,1192134718468915200,1787153275000,1787167920000,170.54,49.374
1787153275000-649034868264558592-1192134718468915200,1192134718468915200,1787167921000,1787195279000,388.195,140.705
1787154221000-649034868264558592-1334833282986016768,1334833282986016768,1787154221000,1787175716000,303.545,82.73
1787154221000-649034868264558592-1334833282986016768,1334833282986016768,1787175717000,1787186116000,180.605,34.49
1787157230000-649034868264558592-933044705925529600,933044705925529600,1787157230000,1787161319000,42.105,14.835
1787157230000-649034868264558592-933044705925529600,933044705925529600,1787161320000,1787163344000,39.525,11.522
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787160011000,1787162123000,31.305,11.272
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787162124000,1787184516000,467.35,120.897
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787184517000,1787185079000,10.405,3.083
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787185080000,1787185492000,7.755,2.38
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787185493000,1787187898000,59.485,15.04
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787187899000,1787191030000,49.32,16.683
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787191031000,1787192682000,16.1,5.985
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787192683000,1787194771000,10.25,4.623
1787160011000-649034868264558592-1561408897250492416,1561408897250492416,1787194772000,1787196391000,2.365,2.142
1787162061000-649034868264558592-1334833384924381184,1334833384924381184,1787162061000,1787186488000,376.145,104.718
1787162061000-649034868264558592-1334833384924381184,1334833384924381184,1787186489000,1787187559000,8.505,3.7
1787179917000-649034868264558592-1284477133422329856,1284477133422329856,1787179917000,1787195537000,308.97,94.234
1787179917000-649034868264558592-1284477133422329856,1284477133422329856,1787195538000,1787198401000,27.32,9.354
