vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1263152400886136832,1788248068000-1205841794575630336-1263152400886136832,1788248068000,1788265047000,1,122.595,28.855,4.248657078495928,1205841794575630336,1788248068000,1263152400886136832,OD34U6420,16979000,1788265047000,"{'confidence': 71.4, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10076.775456241026, 'std': 1821.655578549114, 'timestamp': 1788268295982}",76.17826127038897,122.595,28.855401996359458,4.248597888723477,131.875,28.855401996359458,1788248068000-1205841794575630336-1263152400886136832,,4.650000000000091
1263152400886136832,1788231619000-1205841794575630336-1263152400886136832,1788231619000,1788246014000,1,121.732,33.433,3.641073191158436,1205841794575630336,1788231619000,1263152400886136832,OD34U6420,14395000,1788246014000,"{'confidence': 62, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 12407.061045769855, 'std': 2826.4311162661606, 'timestamp': 1788246018954}",88.26318837601862,121.732,33.43302590000705,3.641070370479817,130.875,33.43302590000705,1788231619000-1205841794575630336-1263152400886136832,,3.949999999999818
1262099826342887424,1788225272000-1205841794575630336-1262099826342887424,1788225272000,1788241465000,1,121.093,27.384,4.422034764826176,1205841794575630336,1788225272000,1262099826342887424,OD17AB5424,16193000,1788241465000,"{'confidence': 45.1, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4000.458602799208, 'std': 877.7438699578267, 'timestamp': 1788241469650}",72.29458009000894,121.093,27.3843106401549,4.421984602469257,128.29999999998836,27.384310640154897,1788225272000-1205841794575630336-1262099826342887424,,0.0
1262446247961165824,1788249009000-1205841794575630336-1262446247961165824,1788249009000,1788265417000,1,120.923,19.769,6.116799028782438,1205841794575630336,1788249009000,1262446247961165824,OD05BR6932,16408000,1788265417000,"{'confidence': 62.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 12067.002983868308, 'std': 2536.161060265856, 'timestamp': 1788269036168}",52.190220590592396,120.923,19.769022950981967,6.116791927442905,124.5,19.769022950981967,1788249009000-1205841794575630336-1262446247961165824,,4.549999999999272
1262225752443584512,1788222985000-1205841794575630336-1262225752443584512,1788222985000,1788246780000,1,120.597,23.638,5.101827565783907,1205841794575630336,1788222985000,1262225752443584512,OD11AE5003,23795000,1788246780000,"{'confidence': 60.5, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9027.244745672358, 'std': 2762.9841597935183, 'timestamp': 1788246787060}",62.404079148226806,120.597,23.637908768267728,5.1018472565514426,129.75,23.637908768267728,1788222985000-1205841794575630336-1262225752443584512,,6.600000000000364
1262144362431643648,1788222576000-1205841794575630336-1262144362431643648,1788222576000,1788239213000,1,119.092,26.263,4.534592392339031,1205841794575630336,1788222576000,1262144362431643648,OD01AW2544,16637000,1788239213000,"{'confidence': 52.5, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4548.0020083178415, 'std': 1782.8925445212255, 'timestamp': 1788239249027}",69.33400734265442,119.092,26.26288156918728,4.534612840798237,128.0,26.26288156918728,1788222576000-1205841794575630336-1262144362431643648,,4.550000000000182
1207336641052540928,1788247054000-1205841794575630336-1207336641052540928,1788247054000,1788263132000,1,118.218,22.674,5.213813178089442,1205841794575630336,1788247054000,1207336641052540928,OD30F2048,16078000,1788263132000,"{'confidence': 50.3, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10959.029359362112, 'std': 2178.503116579616, 'timestamp': 1788264021756}",59.85895795822462,118.218,22.67384771144872,5.213848196585889,122.0,22.67384771144872,1788247054000-1205841794575630336-1207336641052540928,,0.0
1207347691315527680,1788255082000-1205841794575630336-1207347691315527680,1788255082000,1788271408000,1,117.843,22.277,5.289895407819724,1205841794575630336,1788255082000,1207347691315527680,OD24J9570,16326000,1788271408000,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788272087097}",58.81178232342483,117.843,22.277190274024555,5.289850225744412,155.0,22.277190274024555,1788255082000-1205841794575630336-1207347691315527680,,0.0
1207352518380617728,1788228840000-1205841794575630336-1207352518380617728,1788228840000,1788244056000,1,117.395,38.009,3.0886105922281564,1205841794575630336,1788228840000,1207352518380617728,OD08X4596,15216000,1788244056000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788244113891}",100.34324225425804,117.395,38.00880388418865,3.0886265286773558,121.0450000000128,38.00880388418865,1788228840000-1205841794575630336-1207352518380617728,,0.0
1207347691315527680,1788238537000-1205841794575630336-1207347691315527680,1788238537000,1788254751000,1,117.206,23.344,5.020819054146676,1205841794575630336,1788238537000,1207347691315527680,OD24J9570,16214000,1788254751000,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7185.428684947139, 'std': 944.8820259611639, 'timestamp': 1788254817997}",61.627573327084924,117.206,23.343777775410956,5.020866850585698,172.0,23.343777775410956,1788238537000-1205841794575630336-1207347691315527680,,0.0
