vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1262449046203662336,1788245679000-1205841794575630336-1262449046203662336,1788245679000,1788266061000,2,142.5,26.147,5.449956017898804,1205841794575630336,1788245679000,1262449046203662336,OD11AE3488,20382000,1788266061000,"{'confidence': 66.8, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9124.858376360979, 'std': 2012.4838439535656, 'timestamp': 1788269085835}",69.05141154416906,133.376,26.15583770612464,5.09928229019286,144.375,26.15583770612464,1788245679000-1205841794575630336-1262449046203662336,,5.599999999999454
1262227914544381952,1788221125000-1205841794575630336-1262227914544381952,1788221125000,1788231255000,2,92.625,13.158999999999999,7.038908731666541,1205841794575630336,1788221125000,1262227914544381952,OD11AE3365,10130000,1788231255000,"{'confidence': 35.6, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9952.283931472039, 'std': 3625.442730206106, 'timestamp': 1788231262218}",34.68038784705585,87.618,13.136510548127214,6.669807760516061,93.25,13.136510548127214,1788221125000-1205841794575630336-1262227914544381952,,2.75
1262452592462528512,1788246217000-1205841794575630336-1262452592462528512,1788246217000,1788259945000,2,80.875,14.093,5.7386645852550915,1205841794575630336,1788246217000,1262452592462528512,OD11AE3372,13728000,1788259945000,"{'confidence': 76.7, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10862.863806529485, 'std': 1751.0195471973043, 'timestamp': 1788260285813}",37.072533812009866,76.092,14.04262644394313,5.418644461116462,81.5,14.04262644394313,1788246217000-1205841794575630336-1262452592462528512,,3.75
1207300169024929792,1788251842000-1205841794575630336-1207300169024929792,1788251842000,1788264485000,3,77.0,14.142000000000001,5.444774430773582,1205841794575630336,1788251842000,1207300169024929792,OD18M3386,12643000,1788264485000,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788268063501}",37.36992403722006,74.231,14.15527425652275,5.2440524044099215,77.0,14.15527425652275,1788251842000-1205841794575630336-1207300169024929792,,0.0
1262227054074527744,1788247634000-1205841794575630336-1262227054074527744,1788247634000,1788258299000,3,72.75,13.148,5.533160937024642,1205841794575630336,1788247634000,1262227054074527744,OD11AE3239,10665000,1788258299000,"{'confidence': 86, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9540.472197631196, 'std': 842.0379796244006, 'timestamp': 1788258570446}",34.71752925659502,69.298,13.15057926386175,5.269577758481964,74.75,13.15057926386175,1788247634000-1205841794575630336-1262227054074527744,,2.899999999999636
1262052610576220160,1788307121000-1205841794575630336-1262052610576220160,1788307121000,1788320280000,2,69.0,13.014999999999999,5.301575105647331,1205841794575630336,1788307121000,1262052610576220160,OD26G3613,13159000,1788320280000,"{'confidence': 78.7, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5725.473283158361, 'std': 769.6001178510458, 'timestamp': 1788320513499}",34.30798575977247,65.961,12.995449151428966,5.075699903203961,69.29999999998836,12.995449151428966,1788307121000-1205841794575630336-1262052610576220160,,0.0
1262397724972548096,1788306942000-1205841794575630336-1262397724972548096,1788306942000,1788312178000,2,67.5,10.198,6.618944891155128,1205841794575630336,1788306942000,1262397724972548096,OD11AE3341,5236000,1788312178000,,26.96968328078267,64.613,10.215789121508587,6.324817322624849,69.125,10.215789121508587,1788306942000-1205841794575630336-1262397724972548096,,1.4000000000005457
1207301609533472768,1788246178000-1205841794575630336-1207301609533472768,1788246178000,1788255402000,2,67.0,10.934000000000001,6.1276751417596484,1205841794575630336,1788246178000,1207301609533472768,OD10X1833,9224000,1788255402000,"{'confidence': 84.8, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'MEDIUM', 'mean': 8220.739836447949, 'std': 432.4296049791377, 'timestamp': 1788255530806}",28.877559210462856,64.677,10.938469397902596,5.91280165874044,67.0,10.938469397902596,1788246178000-1205841794575630336-1207301609533472768,,0.0
1262395725426196480,1788256763000-1205841794575630336-1262395725426196480,1788256763000,1788266752000,2,62.5,9.135,6.841817186644773,1205841794575630336,1788256763000,1262395725426196480,OD11AE4881,9989000,1788266752000,"{'confidence': 35.3, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8129.37824010735, 'std': 3642.5925592776066, 'timestamp': 1788269786105}",24.125617056696793,58.513,9.138491309354846,6.402916851286131,63.125,9.138491309354846,1788256763000-1205841794575630336-1262395725426196480,,2.7000000000007276
1262070165109997568,1788257761000-1205841794575630336-1262070165109997568,1788257761000,1788266763000,2,62.3,12.391,5.027842789121136,1205841794575630336,1788257761000,1262070165109997568,OD23Q8710,9002000,1788266763000,"{'confidence': 69, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6124.820560242578, 'std': 1418.8497321200591, 'timestamp': 1788269900433}",32.729103568118184,60.143,12.397387715196281,4.851263942183468,63.09999999997672,12.397387715196281,1788257761000-1205841794575630336-1262070165109997568,,0.0
