vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,active_driver,adblue_consumed
1504876024033181696,1777712437000-632578958264631296-1504876024033181696,1777712437000,1777736750000,1,333.734,71.471,4.669502315624518,632578958264631296,1777712437000,1504876024033181696,RJ47GA8531,24313000,1777736750000,188.6843120997506,333.734,6.7000000000000455,71.47133034081462,4.669480733163532,349.28999999999724,71.47133034081462,1777712437000-632578958264631296-1504876024033181696,,,
1462138214197231616,1777691924000-632578958264631296-1462138214197231616,1777691924000,1777717950000,1,299.635,65.544,4.571509215183694,632578958264631296,1777691924000,1462138214197231616,RJ47GA5984,26026000,1777717950000,173.03678318263636,299.635,7.199999999999818,65.54423605402891,4.571492751139966,306.30000000001746,65.54423605402891,1777691924000-632578958264631296-1462138214197231616,,,
1076104369969037312,1777707435000-632578958264631296-1076104369969037312,1777707435000,1777727639000,1,254.861,88.643,2.8751396049321434,632578958264631296,1777707435000,1076104369969037312,RJ47GA5840,20204000,1777727639000,234.01735568122558,254.861,5.550000000000182,88.64293775803999,2.8751416237542724,263.2300000000105,88.64293775803999,1777707435000-632578958264631296-1076104369969037312,,,
1536014556927623168,1777718647000-632578958264631296-1536014556927623168,1777718647000,1777746965000,1,221.643,92.716,2.390558263945813,632578958264631296,1777718647000,1536014556927623168,NL01AK9196,28318000,1777746965000,244.7713878127522,221.643,7.850000000000023,92.71643477755765,2.3905470538395797,226.50499999999965,92.71643477755765,1777718647000-632578958264631296-1536014556927623168,,,
1536014603211767808,1777704343000-632578958264631296-1536014603211767808,1777704343000,1777719984000,1,209.174,64.96,3.220043103448276,632578958264631296,1777704343000,1536014603211767808,NL01AK9193,15641000,1777719984000,171.49394747610253,209.174,4.300000000000011,64.95982858943277,3.22005160022893,214.7449999999999,64.95982858943277,1777704343000-632578958264631296-1536014603211767808,,,
1536014596580573184,1777704365000-632578958264631296-1536014596580573184,1777704365000,1777719943000,1,208.997,68.296,3.0601645777205104,632578958264631296,1777704365000,1536014596580573184,NL01AK9192,15578000,1777719943000,180.3012361511495,208.997,4.299999999999997,68.29592278452633,3.0601680375472142,214.8699999999999,68.29592278452633,1777704365000-632578958264631296-1536014596580573184,,,
1047649870816477184,1777682776000-632578958264631296-1047649870816477184,1777682776000,1777700545000,1,194.227,40.674,4.775212666568324,632578958264631296,1777682776000,1047649870816477184,RJ47GA3762,17769000,1777700545000,107.37836514976723,194.227,4.899999999999636,40.67362316279062,4.7752569084547245,197.75,40.67362316279062,1777682776000-632578958264631296-1047649870816477184,,,
1063501597117513728,1777681738000-632578958264631296-1063501597117513728,1777681738000,1777700460000,1,193.987,41.035,4.727354697209699,632578958264631296,1777681738000,1063501597117513728,RJ47GA3366,18722000,1777700460000,108.33238637636391,193.987,5.149999999999636,41.034994839531784,4.7273552917111425,196.5,35.97541249527423,1777681738000-632578958264631296-1063501597117513728,,,
819592403370377216,1777691000000-632578958264631296-819592403370377216,1777691000000,1777704647000,1,193.442,64.612,2.993902061536557,632578958264631296,1777691000000,819592403370377216,RJ47GA3114,13647000,1777704647000,170.5757381876092,193.442,3.75,64.61202204076106,2.993901040242409,216.61999999999534,64.61202204076106,1777691000000-632578958264631296-819592403370377216,['900758004209549319'],900758004209549319,
1083728245179809792,1777700639000-632578958264631296-1083728245179809792,1777700639000,1777714184000,1,191.33,71.452,2.6777417007221636,632578958264631296,1777700639000,1083728245179809792,RJ47GA6241,13545000,1777714184000,188.6320554431526,191.33,3.699999999999818,71.45153615270932,2.677759084018589,201.80000000001746,71.45153615270932,1777700639000-632578958264631296-1083728245179809792,,,
