tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],1475453057469775872-1777746521000,1777746521000,1777746818000,632578958264631296,1475453057469775872,,,1777746521000-632578958264631296-1475453057469775872,,28.0,0.189,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,,2596,0,,,,,,,0.074375,0.148,,376.47058,,,,,,0,0
[],797458881650360320-1777746501000,1777746501000,1777746656000,632578958264631296,797458881650360320,900758004213743620,verified_drivers,1777746501000-632578958264631296-797458881650360320,,1.595,2.38,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,699.0,699,0,,,,,,,0.038796112,0.67,,41.11237,,,,,,0,0
[],1536014550107684864-1777746343000,1777746343000,1777747097000,632578958264631296,1536014550107684864,,,1777746343000-632578958264631296-1536014550107684864,,0.0,,,0.31,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.67,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,754,,5851,1,,,"{'MODE_HEAVY': 100, 'MODE_LIGHT': 0, 'MODE_TURBO': 0}",,,,0.2,0.365,,0.0,,,,,,0,0
[],1050035941135089664-1777746308000,1777746308000,1777746781000,632578958264631296,1050035941135089664,,,1777746308000-632578958264631296-1050035941135089664,,1.007,1.348,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,,1426,0,,,,,,,0.107777774,0.747,,9.343299,,,,,,0,0
[],1050035879038418944-1777746279000,1777746279000,1777746507000,632578958264631296,1050035879038418944,,,1777746279000-632578958264631296-1050035879038418944,,36.0,0.245,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,,2109,0,,,,,,,,0.147,,,,,,,,0,0
[],1065321017443876864-1777746250000,1777746250000,1777749803000,632578958264631296,1065321017443876864,,,1777746250000-632578958264631296-1065321017443876864,,15.165,1.777,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3553,,5641,1,"{'fifth_gear_duration': 14.604514596062456, 'first_gear_duration': 12.389680923285812, 'sixth_gear_duration': 16.632722335369994, 'third_gear_duration': 13.159063136456211, 'eighth_gear_duration': 3.3095723014256615, 'fourth_gear_duration': 13.509775967413443, 'second_gear_duration': 8.319314324507806, 'seventh_gear_duration': 18.075356415478616}",,,"{'up': 0, 'down': 0, 'plane': 100}",,30.45,0.95,8.532,,15.963158,3.3095722,21.38493,547666.0,891832.0,722500.0,0,0
[],1357047782162038784-1777746242000,1777746242000,1777746395000,632578958264631296,1357047782162038784,,,1777746242000-632578958264631296-1357047782162038784,,0.009,0.141,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,,2156,0,,,,,,,0.018980555,0.064,,0.47416946,,,,,,0,0
[],1060533930890887168-1777746166000,1777746166000,1777746322000,632578958264631296,1060533930890887168,,,1777746166000-632578958264631296-1060533930890887168,,0.044,0.383,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,,929,0,,,,,,,0.021527778,0.115,,2.043871,,,,,,0,0
[],1083727986517082112-1777746161000,1777746161000,1777746600000,632578958264631296,1083727986517082112,,,1777746161000-632578958264631296-1083727986517082112,,0.212,0.497,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,,107,0,,,,,,,0.10578805,0.426,,2.0040069,,,,,,0,0
[],1370798572273926144-1777745966000,1777745966000,1777746368000,632578958264631296,1370798572273926144,,,1777745966000-632578958264631296-1370798572273926144,,0.053,0.196,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,,3588,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}",,,,0.06525361,0.27,,0.81221557,,,,,,0,0
