vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536014596580573184,1783946466000-632578958264631296-1536014596580573184,1783946466000,1783963511000,1,237.79,82.901,2.8683610571645697,632578958264631296,1783946466000,1536014596580573184,NL01AK9192,17045000,1783963511000,218.85984121315548,237.79,4.699999999999989,82.90145500498313,2.8683453141528896,243.73499999999876,82.90145500498313,1783946466000-632578958264631296-1536014596580573184,,,,
946034616492359680,1783929068000-632578958264631296-946034616492359680,1783929068000,1783948379000,1,217.354,89.066,2.4403700626501696,632578958264631296,1783929068000,946034616492359680,RJ47GA3642,19311000,1783948379000,235.13446162465013,217.354,5.350000000000364,89.0660839487311,2.4403677624932403,231.625,89.0660839487311,1783929068000-632578958264631296-946034616492359680,,,,
940981890892955648,1783929005000-632578958264631296-940981890892955648,1783929005000,1783948502000,1,217.298,86.153,2.5222337005095583,632578958264631296,1783929005000,940981890892955648,RJ47GA3897,19497000,1783948502000,227.4430444543428,217.298,5.399999999999636,86.15266835391773,2.522243409888749,226.875,86.15266835391773,1783929005000-632578958264631296-940981890892955648,,,,
1187402009754468352,1783930762000-632578958264631296-1187402009754468352,1783930762000,1783948048000,1,194.57,69.25,2.8096750902527075,632578958264631296,1783930762000,1187402009754468352,RJ47GA6476,17286000,1783948048000,182.82000000000002,194.57,4.699999999999818,69.25,2.8096750902527075,207.70000000001164,69.25,1783930762000-632578958264631296-1187402009754468352,,,,
1132636490090676224,1783924594000-632578958264631296-1132636490090676224,1783924594000,1783939535000,1,192.876,56.787,3.396481589096096,632578958264631296,1783924594000,1132636490090676224,RJ47GA5322,14941000,1783939535000,149.91696994707735,192.876,4.149999999999636,56.786731040559594,3.396497675878533,200.60000000000582,56.786731040559594,1783924594000-632578958264631296-1132636490090676224,,,,
1536014596580573184,1783929920000-632578958264631296-1536014596580573184,1783929920000,1783944149000,1,192.627,68.247,2.822497692206251,632578958264631296,1783929920000,1536014596580573184,NL01AK9192,14229000,1783944149000,180.17135812023903,192.627,3.8999999999999773,68.2467265606966,2.822509000906927,197.42499999999927,68.2467265606966,1783929920000-632578958264631296-1536014596580573184,,,,
798236529196531712,1783986326000-632578958264631296-798236529196531712,1783986326000,1784001277000,1,188.878,70.52,2.678360748723766,632578958264631296,1783986326000,798236529196531712,RJ47GA3075,14951000,1784001277000,186.1728677666818,188.878,4.099999999998545,70.52002566919765,2.678359773803936,212.10000000003492,70.52002566919765,1783986326000-632578958264631296-798236529196531712,['900758004205355009'],,900758004205355009,
863411203819438080,1783962528000-632578958264631296-863411203819438080,1783962528000,1783977571000,1,187.181,73.904,2.532758714007361,632578958264631296,1783962528000,863411203819438080,RJ47GA4438,15043000,1783977571000,195.1078449253601,187.181,4.100000000000364,73.90448671415155,2.532742033971231,195.5,73.90448671415155,1783962528000-632578958264631296-863411203819438080,['829378564599054336'],,829378564599054336,0.0
1049341310072258560,1783930462000-632578958264631296-1049341310072258560,1783930462000,1783945629000,1,186.298,69.012,2.69950153596476,632578958264631296,1783930462000,1049341310072258560,RJ47GA3322,15167000,1783945629000,182.19079895442422,186.298,4.149999999999636,69.01166627061524,2.6995145903226017,189.75,69.01166627061524,1783930462000-632578958264631296-1049341310072258560,,,,
1479440816106635264,1783926358000-632578958264631296-1479440816106635264,1783926358000,1783942579000,1,184.654,65.094,2.836728423510616,632578958264631296,1783926358000,1479440816106635264,NL01AK3099,16221000,1783942579000,171.84765786218247,184.654,4.5,65.09380979628123,2.8367367124139222,195.125,65.09380979628123,1783926358000-632578958264631296-1479440816106635264,,,,
