vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1462138758710165504,1774338311000-632578958264631296-1462138758710165504,1774338311000,1774359914000,1,266.654,61.56,4.3316114359974005,632578958264631296,1774338311000,1462138758710165504,RJ14GQ0822,21603000,1774359914000,162.51890592160038,266.654,5.949999999999818,61.56019163696984,4.331597951684437,276.3999999999942,61.56019163696985,1774338311000-632578958264631296-1462138758710165504,,,,
1176134230934028288,1774372195000-632578958264631296-1176134230934028288,1774372195000,1774392522000,1,228.465,77.589,2.944553996056142,632578958264631296,1774372195000,1176134230934028288,RJ47GA6323,20327000,1774392522000,204.83559506603828,228.465,5.600000000000364,77.58924055531753,2.9445448668506433,242.0,77.58924055531753,1774372195000-632578958264631296-1176134230934028288,,,,
1135541524696662016,1774335821000-632578958264631296-1135541524696662016,1774335821000,1774352562000,1,215.686,71.875,3.000848695652174,632578958264631296,1774335821000,1135541524696662016,RJ47GA6226,16741000,1774352562000,189.75,215.686,0.0,71.875,3.000848695652174,225.69999999998254,71.875,1774335821000-632578958264631296-1135541524696662016,,,,
874182854030917632,1774293501000-632578958264631296-874182854030917632,1774293501000,1774310343000,1,214.36,50.263,4.26476732387641,632578958264631296,1774293501000,874182854030917632,RJ47GA4748,16842000,1774310343000,132.69365634030444,214.36,4.599999999999454,50.26274861375168,4.264788653865061,221.69999999998254,50.26274861375169,1774293501000-632578958264631296-874182854030917632,,,,0.18399999999999936
932334786138079232,1774342665000-632578958264631296-932334786138079232,1774342665000,1774358274000,1,206.424,73.162,2.8214646947869113,632578958264631296,1774342665000,932334786138079232,RJ47GA4717,15609000,1774358274000,193.14652717603175,206.424,4.299999999999272,73.16156332425444,2.8214815351214146,213.10000000000582,73.16156332425444,1774342665000-632578958264631296-932334786138079232,,,,
1471165126924042240,1774348669000-632578958264631296-1471165126924042240,1774348669000,1774370029000,1,204.323,67.797,3.013746920955205,632578958264631296,1774348669000,1471165126924042240,NL01AK2621,21360000,1774370029000,178.983707893925,204.323,5.899999999999864,67.79685905072915,3.0137531865173113,215.0,67.79685905072915,1774348669000-632578958264631296-1471165126924042240,,,,
1083728245179809792,1774315937000-632578958264631296-1083728245179809792,1774315937000,1774330865000,1,198.446,62.53,3.1736126659203583,632578958264631296,1774315937000,1083728245179809792,RJ47GA6241,14928000,1774330865000,165.0797741266467,198.446,4.100000000000364,62.53021747221465,3.173601628495529,208.79999999998836,62.53021747221465,1774315937000-632578958264631296-1083728245179809792,,,,
1050036836505747456,1774334369000-632578958264631296-1050036836505747456,1774334369000,1774350113000,1,193.36,55.712,3.470706490522688,632578958264631296,1774334369000,1050036836505747456,RJ47GA6288,15744000,1774350113000,147.07854418396877,193.36,4.350000000000364,55.71156976665483,3.470733293100138,202.59999999997672,55.71156976665483,1774334369000-632578958264631296-1050036836505747456,,,,
1083729038846984192,1774318379000-632578958264631296-1083729038846984192,1774318379000,1774335122000,1,189.711,57.253,3.313555621539483,632578958264631296,1774318379000,1083729038846984192,RJ47GA6358,16743000,1774335122000,151.14896983625377,189.711,4.650000000000546,57.25339766524764,3.313532606557481,201.69999999998254,57.25339766524764,1774318379000-632578958264631296-1083729038846984192,,,,
780116044227280896,1774356943000-632578958264631296-780116044227280896,1774356943000,1774373655000,1,186.428,60.071,3.103460904596228,632578958264631296,1774356943000,780116044227280896,RJ47GA3117,16712000,1774373655000,158.58633224372159,186.428,4.549999999999272,60.07058039534908,3.1034825828723647,210.32000000000698,60.07058039534908,1774356943000-632578958264631296-780116044227280896,['900758004213743616'],,900758004213743616,
1065671842468986880,1774350318000-632578958264631296-1065671842468986880,1774350318000,1774366376000,1,183.4,71.663,2.5592007032917965,632578958264631296,1774350318000,1065671842468986880,RJ47GA5609,16058000,1774366376000,189.19088041940844,183.40000000002328,4.449999999999818,71.66321228007895,2.559193122452384,183.40000000002328,71.66321228007895,1774350318000-632578958264631296-1065671842468986880,,,,
1152269234303139840,1774349541000-632578958264631296-1152269234303139840,1774349541000,1774365638000,1,181.792,72.062,2.522716549637812,632578958264631296,1774349541000,1152269234303139840,NL01AJ4202,16097000,1774365638000,190.2436569351013,181.792,4.449999999999818,72.06199126329595,2.5227168554887536,186.25,72.06199126329595,1774349541000-632578958264631296-1152269234303139840,,,,
1047650330055016448,1774308182000-632578958264631296-1047650330055016448,1774308182000,1774324953000,1,180.947,62.33,2.9030482913524787,632578958264631296,1774308182000,1047650330055016448,RJ47GA3445,16771000,1774324953000,164.55069298001442,180.947,4.600000000000364,62.32980794697515,2.9030572363376153,184.25,62.32980794697515,1774308182000-632578958264631296-1047650330055016448,,,,
1067776159577538560,1774337738000-632578958264631296-1067776159577538560,1774337738000,1774351338000,1,180.538,46.534,3.879700863884472,632578958264631296,1774337738000,1067776159577538560,RJ14GP9561,13600000,1774351338000,122.84964496860971,180.538,3.699999999999818,46.533956427503675,3.8797044966779115,186.89999999999418,46.533956427503675,1774337738000-632578958264631296-1067776159577538560,,,,
1094650284191252480,1774332306000-632578958264631296-1094650284191252480,1774332306000,1774347181000,1,180.261,64.932,2.776150434300499,632578958264631296,1774332306000,1094650284191252480,RJ47GA3900,14875000,1774347181000,171.42138309327703,180.261,4.049999999999272,64.93234208078675,2.7761358088042627,184.125,64.93234208078675,1774332306000-632578958264631296-1094650284191252480,,,,
786329086610898944,1774332309000-632578958264631296-786329086610898944,1774332309000,1774346152000,1,180.168,58.321,3.0892474408875024,632578958264631296,1774332309000,786329086610898944,RJ47GA3348,13843000,1774346152000,153.96677342202025,180.168,3.7999999999992724,58.32074750834101,3.089260815359619,201.70000000001164,58.32074750834101,1774332309000-632578958264631296-786329086610898944,['900758004230520835'],,900758004230520835,
