vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
930508235230674944,1773328450000-649034868264558592-930508235230674944,1773328450000,1773384856000,1,818.76,233.454,3.507157727004035,649034868264558592,1773328450000,930508235230674944,MP07P7770,56406000.0,1773384856000.0,818.76,0.0,233.45448732562193,3.5071504059718284,838.8999999999069,233.45448732562193,1773328450000-649034868264558592-930508235230674944,
1518565483060658176,1773326950000-649034868264558592-1518565483060658176,1773326950000,1773378043000,2,796.187,245.519,3.2428732603179387,649034868264558592,1773326950000,1518565483060658176,MP09BK9000,51093000.0,1773378043000.0,796.209,14.152222222222235,245.53543218447862,3.2427458347509805,786.0250000000015,245.53543218447865,1773326950000-649034868264558592-1518565483060658176,
1494312585351135232,1773327761000-649034868264558592-1494312585351135232,1773327761000,1773374136000,2,772.2080000000001,225.53300000000002,3.4239246584756997,649034868264558592,1773327761000,1494312585351135232,MP09AZ0009,46375000.0,1773374136000.0,772.253,12.842222222222063,225.960913348796,3.4176397526236806,766.9350000000122,225.960913348796,1773327761000-649034868264558592-1494312585351135232,
1146409880471470080,1773313378000-649034868264558592-1146409880471470080,1773313378000,1773371008000,3,763.46,276.477,2.761387023152017,649034868264558592,1773313378000,1146409880471470080,MP09DC0666,57630000.0,1773371008000.0,763.508,15.98166666666657,276.31354840138715,2.7631942205414024,755.8800000000047,276.31354840138715,1773313378000-649034868264558592-1146409880471470080,
1140330395766620160,1773332024000-649034868264558592-1140330395766620160,1773332024000,1773369099000,3,682.178,161.415,4.2262367190162005,649034868264558592,1773332024000,1140330395766620160,MP09DD0666,37075000.0,1773369099000.0,682.195,10.271388888888396,161.8124957399414,4.215959941044335,673.4400000000023,161.8124957399414,1773332024000-649034868264558592-1140330395766620160,
1494312254978392064,1773333392000-649034868264558592-1494312254978392064,1773333392000,1773378556000,3,676.94,209.16899999999998,3.2363304313736743,649034868264558592,1773333392000,1494312254978392064,MP09AY9990,45164000.0,1773378556000.0,677.033,12.527499999999918,208.45603510854926,3.2478455212268083,673.0,208.45603510854926,1773333392000-649034868264558592-1494312254978392064,
1284477133422329856,1773327898000-649034868264558592-1284477133422329856,1773327898000,1773368290000,3,667.966,195.432,3.417894715297393,649034868264558592,1773327898000,1284477133422329856,MP09DH9990,40392000.0,1773368290000.0,668.038,11.200000000000728,195.46311349040067,3.4177190164977485,718.1600000000326,195.46311349040067,1773327898000-649034868264558592-1284477133422329856,
1406272050288394240,1773317583000-649034868264558592-1406272050288394240,1773317583000,1773375202000,4,667.886,240.704,2.7747191571390584,649034868264558592,1773317583000,1406272050288394240,MP09AT9000,57619000.0,1773375202000.0,668.058,15.977499999999964,240.42894025754958,2.7786089282112645,664.1000000000058,240.42894025754958,1773317583000-649034868264558592-1406272050288394240,
1066488845387694080,1773257042000-649034868264558592-1066488845387694080,1773257042000,1773291929000,2,667.614,185.848,3.592258189488184,649034868264558592,1773257042000,1066488845387694080,MP09PA3330,34887000.0,1773291929000.0,551.41,9.652777777777374,160.9078856770892,3.4268674756349258,549.5999999999767,160.9078856770892,1773257042000-649034868264558592-1066488845387694080,
1192134718468915200,1773316713000-649034868264558592-1192134718468915200,1773316713000,1773370864000,3,645.6690000000001,200.861,3.2145065493052414,649034868264558592,1773316713000,1192134718468915200,MP09ZT0099,54151000.0,1773370864000.0,645.717,15.0,201.61600000000908,3.2027071264183937,686.3999999999069,201.61600000000908,1773316713000-649034868264558592-1192134718468915200,
