vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,id,duration,end_time_trips,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,mileage,distance,carbon_emission
1289228257593393152,1773254709000-649034868264558592-1289228257593393152,1773254709000,1773286046000,3,438.119,138.08,3.172935979142526,649034868264558592,1773254709000,1289228257593393152,MP09DL9990,1773254709000-649034868264558592-1289228257593393152,31337000.0,1773286046000.0,0.0,138.10839389973802,449.3150000000023,138.10839389973802,3.1728556652256543,438.198,
1268893955106275328,1773333249000-649034868264558592-1268893955106275328,1773333249000,1773362682000,1,403.344,151.295,2.665944016656202,649034868264558592,1773333249000,1268893955106275328,MP09DE0999,1773333249000-649034868264558592-1268893955106275328,29433000.0,1773362682000.0,8.135833333333721,151.29534272239033,396.3199999999488,151.29534272239033,2.665937977615677,403.344,
1494312254978392064,1773256879000-649034868264558592-1494312254978392064,1773256879000,1773279173000,2,399.874,110.826,3.608124447331854,649034868264558592,1773256879000,1494312254978392064,MP09AY9990,1773256879000-649034868264558592-1494312254978392064,22294000.0,1773279173000.0,6.163888888888778,110.66369910238232,395.41999999999825,110.66369910238232,3.6138679914359613,399.924,292.15216563028935
1494312366358134784,1773314846000-649034868264558592-1494312366358134784,1773314846000,1773345332000,2,353.87,126.283,2.8021982372924303,649034868264558592,1773314846000,1494312366358134784,MP09AX9990,1773314846000-649034868264558592-1494312366358134784,30486000.0,1773345332000.0,8.429999999999836,125.85745218373745,349.8399999999965,125.85745218373745,2.8118636907042687,353.894,
1268893955106275328,1773274747000-649034868264558592-1268893955106275328,1773274747000,1773303417000,2,336.638,120.261,2.7992283450162563,649034868264558592,1773274747000,1268893955106275328,MP09DE0999,1773274747000-649034868264558592-1268893955106275328,28670000.0,1773303417000.0,7.927499999999782,120.27578511383804,330.39999999990687,120.27578511383804,2.7990339009748593,336.656,
1476550907393998848,1773339620000-649034868264558592-1476550907393998848,1773339620000,1773355350000,1,323.037,91.988,3.5117297908422835,649034868264558592,1773339620000,1476550907393998848,MP09DP0666,1773339620000-649034868264558592-1476550907393998848,15730000.0,1773355350000.0,4.340555555555511,91.98755121103824,320.0899999999965,91.98755121103824,3.511746923873287,323.037,
1334833185816576000,1773282267000-649034868264558592-1334833185816576000,1773282267000,1773303693000,1,315.482,90.8,3.474471365638767,649034868264558592,1773282267000,1334833185816576000,MP09DS0999,1773282267000-649034868264558592-1334833185816576000,21426000.0,1773303693000.0,5.899999999999636,90.79999999998836,325.8949999999022,90.79999999998836,3.474471365639212,315.482,
1268894231850647552,1773279038000-649034868264558592-1268894231850647552,1773279038000,1773299892000,1,309.305,86.6,3.5716512702078527,649034868264558592,1773279038000,1268894231850647552,MP09DA9990,1773279038000-649034868264558592-1268894231850647552,20854000.0,1773299892000.0,5.75,86.60000000000218,330.7149999999674,86.60000000000218,3.571651270207762,309.305,
1220369221305761792,1773267379000-649034868264558592-1220369221305761792,1773267379000,1773292352000,2,297.187,105.745,2.8104118398033004,649034868264558592,1773267379000,1220369221305761792,MP09ZY9990,1773267379000-649034868264558592-1220369221305761792,24973000.0,1773292352000.0,6.8472222222208075,108.23089907331726,296.3199999999488,108.36008263790839,2.764829661049417,299.23999999995345,
687681844035977216,1773257441000-649034868264558592-687681844035977216,1773257441000,1773278058000,1,296.683,93.23,3.182269655690228,649034868264558592,1773257441000,687681844035977216,MP30P6660,1773257441000-649034868264558592-687681844035977216,20617000.0,1773278058000.0,0.0,93.22971319872728,293.3835388098378,93.22971319872728,3.1822794452622016,296.683,
1334833384924381184,1773335790000-649034868264558592-1334833384924381184,1773335790000,1773358514000,2,294.06399999999996,76.44800000000001,3.84658853076601,649034868264558592,1773335790000,1334833384924381184,MP09DT9990,1773335790000-649034868264558592-1334833384924381184,22724000.0,1773358514000.0,6.300000000000182,76.37733888806429,306.554999999993,76.37733888806429,3.850291254988408,294.075,
1084481853835968512,1773330998000-649034868264558592-1084481853835968512,1773330998000,1773351307000,1,258.294,91.944,2.80925345862699,649034868264558592,1773330998000,1084481853835968512,MP09PA3303,1773330998000-649034868264558592-1084481853835968512,20309000.0,1773351307000.0,5.400000000000546,91.94398460940074,268.3950000000186,91.94398460940074,2.8092539288708496,258.294,
930508235230674944,1773307236000-649034868264558592-930508235230674944,1773307236000,1773326807000,1,257.694,83.326,3.092600148813096,649034868264558592,1773307236000,930508235230674944,MP07P7770,1773307236000-649034868264558592-930508235230674944,19571000.0,1773326807000.0,0.0,83.32571214108206,263.75500000000466,83.32571214108206,3.0926108325805615,257.694,
1518565483060658176,1773298808000-649034868264558592-1518565483060658176,1773298808000,1773325130000,1,250.169,104.36,2.3971732464545803,649034868264558592,1773298808000,1518565483060658176,MP09BK9000,1773298808000-649034868264558592-1518565483060658176,26322000.0,1773325130000.0,7.274999999999977,104.36044241289684,,104.36044241289684,2.397163084171481,250.169,
1494312254978392064,1773311560000-649034868264558592-1494312254978392064,1773311560000,1773331670000,1,234.259,84.052,2.7870722885832575,649034868264558592,1773311560000,1494312254978392064,MP09AY9990,1773311560000-649034868264558592-1494312254978392064,20110000.0,1773331670000.0,5.528333333333194,84.0519555115763,232.61999999999534,84.0519555115763,2.7870737637714567,234.259,
1186996414987632640,1773305637000-649034868264558592-1186996414987632640,1773305637000,1773327181000,1,225.424,84.304,2.673941924463845,649034868264558592,1773305637000,1186996414987632640,MP09ZS0009,1773305637000-649034868264558592-1186996414987632640,21544000.0,1773327181000.0,5.941944444444289,84.30370353736679,,84.30370353736679,2.6739513276552915,225.424,
1334833501215653888,1773283522000-649034868264558592-1334833501215653888,1773283522000,1773297768000,1,211.647,66.229,3.195684669857615,649034868264558592,1773283522000,1334833501215653888,MP09DS9990,1773283522000-649034868264558592-1334833501215653888,14246000.0,1773297768000.0,3.900000000001455,66.22917482258308,217.72499999997672,66.22917482258308,3.1956762343327854,211.647,
1284476928488636416,1773313235000-649034868264558592-1284476928488636416,1773313235000,1773332786000,1,207.834,68.467,3.035535367403275,649034868264558592,1773313235000,1284476928488636416,MP09DJ9990,1773313235000-649034868264558592-1284476928488636416,19551000.0,1773332786000.0,5.399999999999636,68.46666425119791,220.9450000000652,68.46666425119791,3.0355502531491254,207.834,
1334833501215653888,1773310447000-649034868264558592-1334833501215653888,1773310447000,1773327082000,1,206.211,61.449,3.355807254796661,649034868264558592,1773310447000,1334833501215653888,MP09DS9990,1773310447000-649034868264558592-1334833501215653888,16635000.0,1773327082000.0,4.600000000000364,61.449294781185415,212.07499999995343,61.449294781185415,3.3557911565022196,206.211,
1268894095296692224,1773268085000-649034868264558592-1268894095296692224,1773268085000,1773282981000,2,205.401,75.85900000000001,2.707668173848851,649034868264558592,1773268085000,1268894095296692224,MP09DF0999,1773268085000-649034868264558592-1268894095296692224,14896000.0,1773282981000.0,4.0972222222208075,75.86995483651484,202.68000000005122,75.86995483651484,2.707672628020727,205.431,
1406271868830220288,1773273410000-649034868264558592-1406271868830220288,1773273410000,1773292783000,1,201.46,73.75,2.7316610169491526,649034868264558592,1773273410000,1406271868830220288,MP09AT9990,1773273410000-649034868264558592-1406271868830220288,19373000.0,1773292783000.0,5.3319444444441615,73.74974506523306,200.13999999999942,73.74974506523306,2.7316704596308066,201.46,
1268894231850647552,1773312043000-649034868264558592-1268894231850647552,1773312043000,1773327191000,1,183.757,55.5,3.3109369369369372,649034868264558592,1773312043000,1268894231850647552,MP09DA9990,1773312043000-649034868264558592-1268894231850647552,15148000.0,1773327191000.0,4.150000000000091,55.4995621561725,195.8300000000163,55.4995621561725,3.3109630573826623,183.757,
1334833185816576000,1773309657000-649034868264558592-1334833185816576000,1773309657000,1773324784000,1,183.683,51.06,3.5973952213082643,649034868264558592,1773309657000,1334833185816576000,MP09DS0999,1773309657000-649034868264558592-1334833185816576000,15127000.0,1773324784000.0,4.149999999999636,51.05992786687078,189.77500000002328,51.05992786687078,3.597400303402682,183.683,
