trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787627541000-649034868264558592-1474013287929610240,1474013287929610240,1787627541000,1787630287000,38.625,13.529
1787627541000-649034868264558592-1474013287929610240,1474013287929610240,1787630288000,1787639693000,91.61,39.952
1787653345000-649034868264558592-1406272050288394240,1406272050288394240,1787653345000,1787674598000,79.26,49.299
1787653345000-649034868264558592-1406272050288394240,1406272050288394240,1787674599000,1787687800000,263.8,76.207
1787653345000-649034868264558592-1406272050288394240,1406272050288394240,1787687801000,1787694745000,165.82,33.752
1787653345000-649034868264558592-1406272050288394240,1406272050288394240,1787694746000,1787701044000,139.38,28.862
1787653345000-649034868264558592-1406272050288394240,1406272050288394240,1787701045000,1787711003000,163.7,48.602
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787658284000,1787667035000,101.615,33.945
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787667036000,1787667378000,3.675,1.61
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787667379000,1787669004000,23.165,7.637
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787669005000,1787669336000,4.165,1.837
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787669337000,1787671745000,41.54,12.969
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787671746000,1787672333000,10.26,2.86
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787672334000,1787673006000,9.895,3.986
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787673007000,1787673332000,4.45,2.146
1787658284000-649034868264558592-1289228109731594240,1289228109731594240,1787673333000,1787674488000,14.635,4.626
1787660693000-649034868264558592-1146409880471470080,1146409880471470080,1787660693000,1787675640000,56.88,31.785
1787660693000-649034868264558592-1146409880471470080,1146409880471470080,1787675641000,1787675991000,4.76,2.22
1787660693000-649034868264558592-1146409880471470080,1146409880471470080,1787675992000,1787676897000,0.0,4.391
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787665170000,1787674288000,19.06,12.707
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787674289000,1787674659000,0.38,0.706
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787674660000,1787675901000,9.96,5.06
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787675902000,1787678423000,9.64,5.517
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787678424000,1787679779000,7.14,3.783
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787679780000,1787680949000,6.3,3.601
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787680950000,1787682100000,3.52,2.646
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787682101000,1787689891000,53.4,28.333
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787689892000,1787712177000,304.14,101.973
1787665170000-649034868264558592-1494312472553717760,1494312472553717760,1787712178000,1787722863000,116.28,50.033
1787668801000-649034868264558592-1268893877926887424,1268893877926887424,1787668801000,1787674516000,22.72,12.085
1787668801000-649034868264558592-1268893877926887424,1268893877926887424,1787674517000,1787678246000,58.72,17.66
1787670001000-649034868264558592-1537489451758911488,1537489451758911488,1787670001000,1787705431000,547.605,170.131
1787670001000-649034868264558592-1537489451758911488,1537489451758911488,1787705432000,1787713278000,52.225,18.615
1787672434000-649034868264558592-1192134718468915200,1192134718468915200,1787672434000,1787686427000,171.12,56.483
1787672434000-649034868264558592-1192134718468915200,1192134718468915200,1787686428000,1787713315000,387.89,134.254
1787673064000-649034868264558592-1334833282986016768,1334833282986016768,1787673064000,1787696570000,322.03,90.595
1787673064000-649034868264558592-1334833282986016768,1334833282986016768,1787696571000,1787716029000,255.03,58.634
1787674109000-649034868264558592-1474013563159838720,1474013563159838720,1787674109000,1787712789000,412.43,171.978
1787674109000-649034868264558592-1474013563159838720,1474013563159838720,1787712790000,1787713196000,1.395,2.193
1787674109000-649034868264558592-1474013563159838720,1474013563159838720,1787713197000,1787717357000,36.4,14.653
1787674109000-649034868264558592-1474013563159838720,1474013563159838720,1787717358000,1787728508000,127.69,49.71
1787677478000-649034868264558592-1494312585351135232,1494312585351135232,1787677478000,1787705254000,512.46,165.214
1787677478000-649034868264558592-1494312585351135232,1494312585351135232,1787705255000,1787725737000,0.0,66.222
1787679810000-649034868264558592-1334833384924381184,1334833384924381184,1787679810000,1787705272000,366.715,106.201
1787679810000-649034868264558592-1334833384924381184,1334833384924381184,1787705273000,1787713374000,109.87,32.304
1787682153000-649034868264558592-1192134793974775808,1192134793974775808,1787682153000,1787703891000,362.26,124.045
1787682153000-649034868264558592-1192134793974775808,1192134793974775808,1787703892000,1787711964000,125.255,42.949
1787694631000-649034868264558592-1268894231850647552,1268894231850647552,1787694631000,1787700694000,102.295,33.485
1787694631000-649034868264558592-1268894231850647552,1268894231850647552,1787700695000,1787712463000,178.185,44.385
