vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1458037913185943552,1784941129000-632578958264631296-1458037913185943552,1784941129000,1784961497000,1,220.368,38.334,5.7486304586007195,632578958264631296,1784941129000,1458037913185943552,NL01AK1744,20368000,1784961497000,101.20080981122649,220.368,5.650000000000091,38.333640080010035,5.748684433308383,225.53499999999622,38.333640080010035,1784941129000-632578958264631296-1458037913185943552,,"{'confidence': 86.7, 'count': 59, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 16055.751294134472, 'std': 3273.6573557085494, 'timestamp': 1785314432964}",,,
1488129049464143872,1784953612000-632578958264631296-1488129049464143872,1784953612000,1784972303000,1,209.71,63.294,3.31326824027554,632578958264631296,1784953612000,1488129049464143872,NL01AK3098,18691000,1784972303000,167.09745063511897,209.71,5.150000000000091,63.294488876939006,3.3132426490990543,218.75,63.294488876939006,1784953612000-632578958264631296-1488129049464143872,,"{'confidence': 72.3, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47608.44103327436, 'std': 14444.381012537802, 'timestamp': 1785353751719}",,,
786545248472924160,1784941247000-632578958264631296-786545248472924160,1784941247000,1784955856000,1,190.346,60.242,3.1596892533448426,632578958264631296,1784941247000,786545248472924160,RJ47GA3116,14609000,1784955856000,159.03847621590725,190.346,4.0,60.241847051480015,3.159697275505825,216.29999999998836,60.241847051480015,1784941247000-632578958264631296-786545248472924160,['900758004209549323'],"{'confidence': 28, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 36996.94380267057, 'std': 15972.578576230608, 'timestamp': 1785346452841}",,900758004209549323,
943818030159233024,1784975663000-632578958264631296-943818030159233024,1784975663000,1784992979000,1,187.774,68.626,2.7361932795150525,632578958264631296,1784975663000,943818030159233024,RJ47GA3457,17316000,1784992979000,181.17242029873873,187.774,4.799999999999272,68.62591677982527,2.7361965975979796,190.375,68.62591677982527,1784975663000-632578958264631296-943818030159233024,,"{'confidence': 56.7, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46251.98870359886, 'std': 13282.696638106256, 'timestamp': 1785311162759}",,,
1389243594644127744,1784954306000-632578958264631296-1389243594644127744,1784954306000,1784972655000,1,186.526,70.267,2.6545319993738175,632578958264631296,1784954306000,1389243594644127744,NL01AJ6142,18349000,1784972655000,185.50524089416166,186.526,5.099999999999909,70.26713670233396,2.654526835071742,192.0,70.26713670233396,1784954306000-632578958264631296-1389243594644127744,,"{'confidence': 39.6, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 39696.97602459358, 'std': 12694.97755535415, 'timestamp': 1785325064445}",,,
847126508215468032,1784964739000-632578958264631296-847126508215468032,1784964739000,1784979704000,1,186.158,68.701,2.7096839929549787,632578958264631296,1784964739000,847126508215468032,RJ47GA3488,14965000,1784979704000,181.37126362836986,186.158,4.100000000000364,68.70123622286737,2.7096746759563675,189.875,68.70123622286737,1784964739000-632578958264631296-847126508215468032,,"{'confidence': 68.5, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55075.3514953031, 'std': 15138.699165024911, 'timestamp': 1785326234810}",,,
943858330336493568,1784962138000-632578958264631296-943858330336493568,1784962138000,1784977865000,1,185.82,84.698,2.193912489078845,632578958264631296,1784962138000,943858330336493568,RJ47GA3486,15727000,1784977865000,223.6019453019963,185.82,4.299999999999272,84.69770655378647,2.1939200901738323,189.25,84.69770655378646,1784962138000-632578958264631296-943858330336493568,,"{'confidence': 66.3, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 42134.74675284607, 'std': 13014.425347620627, 'timestamp': 1785326099923}",,,
947582270531698688,1784962065000-632578958264631296-947582270531698688,1784962065000,1784977729000,1,185.676,74.346,2.497457832297635,632578958264631296,1784962065000,947582270531698688,RJ47GA3810,15664000,1784977729000,196.2745315099165,185.676,4.299999999999272,74.34641345072595,2.4974439435879336,193.625,74.34641345072595,1784962065000-632578958264631296-947582270531698688,,"{'confidence': 72.1, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 64983.0499236801, 'std': 19208.856068108613, 'timestamp': 1785356220873}",,,
1545824860603678720,1785022660000-632578958264631296-1545824860603678720,1785022660000,1785036813000,1,180.759,47.028,3.84364633835162,632578958264631296,1785022660000,1545824860603678720,NL01AK8994,14153000,1785036813000,124.15274500323878,180.759,3.8500000000000227,47.02755492546923,3.8436827150906017,186.33499999999913,47.02755492546923,1785022660000-632578958264631296-1545824860603678720,,"{'confidence': 79.3, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40344.63552729852, 'std': 7295.245668161018, 'timestamp': 1785338182890}",,,
1046442077992255488,1784971644000-632578958264631296-1046442077992255488,1784971644000,1784985742000,1,180.133,63.556,2.8342406696456672,632578958264631296,1784971644000,1046442077992255488,RJ47GA3596,14098000,1784985742000,167.7884003621485,180.133,3.850000000000364,63.55621225838958,2.8342312041451465,184.25,63.55621225838957,1784971644000-632578958264631296-1046442077992255488,,"{'confidence': 72.5, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 74109.94044201965, 'std': 19581.118096344395, 'timestamp': 1785358646329}",,,
