vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1536427445069021184,1787842371000-632578958264631296-1536427445069021184,1787842371000,1787858008000,1,201.259,63.595,3.1646984825851088,632578958264631296,1787842371000,1536427445069021184,NL01AK8053,15637000,1787858008000,167.8903216447725,4.300000000000068,63.59481880483807,3.1647074994840447,207.04000000000087,63.59481880483806,1787842371000-632578958264631296-1536427445069021184,201.259,"{'confidence': 47.1, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 69187.21217410317, 'std': 20686.61136367231, 'timestamp': 1787858128305}",,,,
1067767771279917056,1787828499000-632578958264631296-1067767771279917056,1787828499000,1787842935000,1,199.114,76.822,2.5918877404910052,632578958264631296,1787828499000,1067767771279917056,RJ47GA6234,14436000,1787842935000,202.8097587925657,3.949999999999818,76.82187833051731,2.5918918454887927,212.89999999999418,76.82187833051731,1787828499000-632578958264631296-1067767771279917056,199.114,"{'confidence': 74.9, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58236.94376396238, 'std': 15181.940813569741, 'timestamp': 1787842938418}",,,,
1083726655622479872,1787797399000-632578958264631296-1083726655622479872,1787797399000,1787813122000,1,192.919,74.0,2.6070135135135137,632578958264631296,1787797399000,1083726655622479872,RJ47GA6356,15723000,1787813122000,195.36,4.350000000000364,74.0,2.6070135135135137,204.10000000000582,74.0,1787797399000-632578958264631296-1083726655622479872,192.919,"{'confidence': 70.3, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58923.96156603211, 'std': 16770.459127697774, 'timestamp': 1787813133212}",,,,
1504892206538817536,1787803068000-632578958264631296-1504892206538817536,1787803068000,1787815855000,1,185.657,69.8,2.659842406876791,632578958264631296,1787803068000,1504892206538817536,RJ47GA8528,12787000,1787815855000,184.27082791572803,3.5499999999999545,69.79955602868486,2.659859325232704,194.75,69.79955602868486,1787803068000-632578958264631296-1504892206538817536,185.657,"{'confidence': 85.5, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60120.08528275683, 'std': 6046.823146464815, 'timestamp': 1787817665654}",,,,
1105914583932993536,1787799397000-632578958264631296-1105914583932993536,1787799397000,1787812266000,1,182.903,54.442,3.3595936960434956,632578958264631296,1787799397000,1105914583932993536,RJ47GA3805,12869000,1787812266000,143.72613477814136,3.5500000000010914,54.44171771899294,3.3596111155800488,179.25,54.44171771899294,1787799397000-632578958264631296-1105914583932993536,182.903,"{'confidence': 48.1, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 26574.329181648085, 'std': 8277.364471045978, 'timestamp': 1787812351979}",,,,
1504892206538817536,1787822381000-632578958264631296-1504892206538817536,1787822381000,1787837100000,1,182.643,61.717,2.959362898391043,632578958264631296,1787822381000,1504892206538817536,RJ47GA8528,14719000,1787837100000,162.93328323640597,4.050000000000182,61.71715274106286,2.959355574394157,192.125,61.71715274106286,1787822381000-632578958264631296-1504892206538817536,182.643,"{'confidence': 53.1, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59337.071938121495, 'std': 15734.825704100173, 'timestamp': 1787837106846}",,,,
1536427445069021184,1787793994000-632578958264631296-1536427445069021184,1787793994000,1787808578000,1,176.41,63.187,2.7918717457704907,632578958264631296,1787793994000,1536427445069021184,NL01AK8053,14584000,1787808578000,166.8132515575787,4.0,63.18683771120405,2.7918789164015982,181.45000000000073,63.18683771120405,1787793994000-632578958264631296-1536427445069021184,176.41,"{'confidence': 76.4, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 41011.88745797861, 'std': 7232.602987066867, 'timestamp': 1787808584061}",,,,
818154714091749376,1787872876000-632578958264631296-818154714091749376,1787872876000,1787887782000,1,175.767,65.0,2.704107692307692,632578958264631296,1787872876000,818154714091749376,RJ47GA3069,14906000,1787887782000,171.6,4.050000000001091,65.0,2.704107692307692,199.79999999998836,65.0,1787872876000-632578958264631296-818154714091749376,175.767,"{'confidence': 72.2, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40938.94310282921, 'std': 3938.50643578968, 'timestamp': 1787887802631}",['900758004201160718'],,900758004201160718,
1049341310072258560,1787792022000-632578958264631296-1049341310072258560,1787792022000,1787805733000,1,173.578,34.266,5.065604389190452,632578958264631296,1787792022000,1049341310072258560,RJ47GA3322,13711000,1787805733000,90.46301831805278,3.75,34.26629481744423,5.065560806172577,173.875,34.26629481744423,1787792022000-632578958264631296-1049341310072258560,173.578,"{'confidence': 73.7, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 23808.90353386588, 'std': 4150.669986632346, 'timestamp': 1787805751781}",,,,
952583803866447872,1787872284000-632578958264631296-952583803866447872,1787872284000,1787886935000,1,167.265,59.664,2.8034493161705547,632578958264631296,1787872284000,952583803866447872,RJ47GA3767,14651000,1787886935000,157.5116895760674,4.0,59.663518778813405,2.8034719276295186,170.625,59.6635187788134,1787872284000-632578958264631296-952583803866447872,167.265,"{'confidence': 65.2, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 36636.000945615706, 'std': 7648.341604710142, 'timestamp': 1787886946978}",,,,
931892603408875520,1787811357000-632578958264631296-931892603408875520,1787811357000,1787824557000,1,166.773,58.805,2.8360343508205084,632578958264631296,1787811357000,931892603408875520,RJ14GN0974,13200000,1787824557000,155.24576439293926,3.649999999999636,58.80521378520426,2.83602404047311,170.70000000001164,58.80521378520426,1787811357000-632578958264631296-931892603408875520,166.773,"{'confidence': 44.8, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60455.50991944871, 'std': 24077.938788539614, 'timestamp': 1787824742092}",,,,
847126508215468032,1787875037000-632578958264631296-847126508215468032,1787875037000,1787889881000,1,165.563,66.479,2.490455632605785,632578958264631296,1787875037000,847126508215468032,RJ47GA3488,14844000,1787889881000,175.50556388277616,4.100000000000364,66.47938025862733,2.4904413873279774,170.0,66.47938025862733,1787875037000-632578958264631296-847126508215468032,165.563,"{'confidence': 64.8, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53082.98738520745, 'std': 14930.416042612105, 'timestamp': 1787889898867}",,,,
1067767771279917056,1787813330000-632578958264631296-1067767771279917056,1787813330000,1787825282000,1,164.586,55.079,2.9881806133008952,632578958264631296,1787813330000,1067767771279917056,RJ47GA6234,11952000,1787825282000,145.40957789847806,3.300000000000182,55.07938556760532,2.988159695390656,176.0,55.07938556760532,1787813330000-632578958264631296-1067767771279917056,164.586,"{'confidence': 66.7, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 6}, 'load_class': 'MEDIUM', 'mean': 37703.79843990579, 'std': 10936.936612542384, 'timestamp': 1787825290843}",,,,
1083726613264203776,1787826137000-632578958264631296-1083726613264203776,1787826137000,1787840479000,1,162.838,61.385,2.6527327523010507,632578958264631296,1787826137000,1083726613264203776,RJ47GA6345,14342000,1787840479000,162.05671952979736,3.949999999999818,61.38512103401415,2.652727521865921,172.0,61.38512103401415,1787826137000-632578958264631296-1083726613264203776,162.838,"{'confidence': 61.7, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 61320.74960084628, 'std': 12429.485466527913, 'timestamp': 1787840492382}",,,,
1067776270814674944,1787802871000-632578958264631296-1067776270814674944,1787802871000,1787816185000,1,161.955,54.273,2.984080482007628,632578958264631296,1787802871000,1067776270814674944,RJ47GA6416,13314000,1787816185000,143.28025951572846,0.0,54.27282557413957,2.984090072457364,166.80000000001746,54.27282557413957,1787802871000-632578958264631296-1067776270814674944,161.955,"{'confidence': 82.4, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40339.23361864426, 'std': 5116.465645978964, 'timestamp': 1787816190224}",,,,
