trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787020752000-649034868264558592-1406272050288394240,1406272050288394240,1787020752000,1787030302000,144.38,47.532
1787020752000-649034868264558592-1406272050288394240,1406272050288394240,1787030303000,1787033551000,0.0,7.583
1787041604000-649034868264558592-1518565483060658176,1518565483060658176,1787041604000,1787064419000,168.39,66.54
1787041604000-649034868264558592-1518565483060658176,1518565483060658176,1787064420000,1787095469000,585.89,174.692
1787041604000-649034868264558592-1518565483060658176,1518565483060658176,1787095470000,1787099237000,70.75,21.812
1787046158000-649034868264558592-1268893955106275328,1268893955106275328,1787046158000,1787056698000,25.04,17.665
1787046158000-649034868264558592-1268893955106275328,1268893955106275328,1787056699000,1787058365000,8.0,4.643
1787046158000-649034868264558592-1268893955106275328,1268893955106275328,1787058366000,1787058661000,0.8,0.635
1787055678000-649034868264558592-1140330395766620160,1140330395766620160,1787055678000,1787061486000,22.96,12.236
1787055678000-649034868264558592-1140330395766620160,1140330395766620160,1787061487000,1787067669000,63.28,23.574
1787055678000-649034868264558592-1140330395766620160,1140330395766620160,1787067670000,1787067996000,2.12,0.923
1787055678000-649034868264558592-1140330395766620160,1140330395766620160,1787067997000,1787071488000,11.12,5.309
1787056763000-649034868264558592-1268893877926887424,1268893877926887424,1787056763000,1787075528000,71.76,38.712
1787056763000-649034868264558592-1268893877926887424,1268893877926887424,1787075529000,1787076534000,8.92,4.276
1787063167000-649034868264558592-1474013563159838720,1474013563159838720,1787063167000,1787074879000,88.065,29.259
1787063167000-649034868264558592-1474013563159838720,1474013563159838720,1787074880000,1787107243000,443.09,158.124
1787063167000-649034868264558592-1474013563159838720,1474013563159838720,1787107244000,1787120357000,73.785,26.87
1787063167000-649034868264558592-1474013563159838720,1474013563159838720,1787120358000,1787120815000,1.52,0.68
1787063838000-649034868264558592-1334833501215653888,1334833501215653888,1787063838000,1787095356000,538.15,154.352
1787063838000-649034868264558592-1334833501215653888,1334833501215653888,1787095357000,1787104446000,179.875,52.104
1787065997000-649034868264558592-1284477133422329856,1284477133422329856,1787065997000,1787074544000,88.3,27.46
1787065997000-649034868264558592-1284477133422329856,1284477133422329856,1787074545000,1787077956000,59.435,16.875
1787067075000-649034868264558592-1561408897250492416,1561408897250492416,1787067075000,1787070438000,6.565,6.448
1787067075000-649034868264558592-1561408897250492416,1561408897250492416,1787070439000,1787070861000,1.3,0.775
1787067075000-649034868264558592-1561408897250492416,1561408897250492416,1787070862000,1787071450000,0.0,0.122
1787067075000-649034868264558592-1561408897250492416,1561408897250492416,1787071451000,1787074450000,23.93,10.943
1787067075000-649034868264558592-1561408897250492416,1561408897250492416,1787074451000,1787080717000,142.115,39.199
1787068521000-649034868264558592-1334833384924381184,1334833384924381184,1787068521000,1787090324000,321.205,101.395
1787068521000-649034868264558592-1334833384924381184,1334833384924381184,1787090325000,1787106557000,218.335,54.094
1787074197000-649034868264558592-1406271868830220288,1406271868830220288,1787074197000,1787093803000,321.46,114.947
1787074197000-649034868264558592-1406271868830220288,1406271868830220288,1787093804000,1787112294000,0.0,92.704
1787074652000-649034868264558592-1334833282986016768,1334833282986016768,1787074652000,1787098983000,362.475,90.835
1787074652000-649034868264558592-1334833282986016768,1334833282986016768,1787098984000,1787100708000,13.305,3.947
1787075177000-649034868264558592-1284476928488636416,1284476928488636416,1787075177000,1787106110000,507.67,153.077
1787075177000-649034868264558592-1284476928488636416,1284476928488636416,1787106111000,1787129978000,317.1,102.955
1787077960000-649034868264558592-1284477133422329856,1284477133422329856,1787077960000,1787107538000,522.75,143.12
1787077960000-649034868264558592-1284477133422329856,1284477133422329856,1787107539000,1787109955000,34.82,10.961
1787079016000-649034868264558592-1147228695027515392,1147228695027515392,1787079016000,1787102524000,362.525,130.0
1787079016000-649034868264558592-1147228695027515392,1147228695027515392,1787102525000,1787108229000,71.66,26.829
1787079772000-649034868264558592-1192134718468915200,1192134718468915200,1787079772000,1787096864000,289.87,92.797
1787079772000-649034868264558592-1192134718468915200,1192134718468915200,1787096865000,1787107788000,145.885,38.23
1787080552000-649034868264558592-1268894298644938752,1268894298644938752,1787080552000,1787086949000,99.49,30.585
1787080552000-649034868264558592-1268894298644938752,1268894298644938752,1787086950000,1787091469000,85.525,21.01
1787082558000-649034868264558592-1474013287929610240,1474013287929610240,1787082558000,1787103973000,288.385,101.373
1787082558000-649034868264558592-1474013287929610240,1474013287929610240,1787103974000,1787110087000,86.63,33.695
1787084423000-649034868264558592-1268894231850647552,1268894231850647552,1787084423000,1787096623000,195.53,53.013
1787084423000-649034868264558592-1268894231850647552,1268894231850647552,1787096624000,1787105847000,121.015,33.978
1787091473000-649034868264558592-1268894298644938752,1268894298644938752,1787091473000,1787097457000,102.03,27.7
1787091473000-649034868264558592-1268894298644938752,1268894298644938752,1787097458000,1787108112000,176.275,40.054
