vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours,active_driver,driver_ids
1425525382987120640,1788020699000-642689989225816064-1425525382987120640,1788020699000,1788053402000,2,475.2,120.53299999999999,3.9424887790065792,642689989225816064,1788020699000,1425525382987120640,MP09AM6115,32703000,1788053402000,318.27660082121923,459.735,120.55931849288606,3.8133510187943536,477.4000000000233,120.55931849288606,1788020699000-642689989225816064-1425525382987120640,"{'confidence': 73.5, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16897.857114008042, 'std': 3345.5396185236045, 'timestamp': 1788053444354}",8.949999999999818,,
1429476090367180800,1788027087000-642689989225816064-1429476090367180800,1788027087000,1788052363000,2,448.5,99.917,4.488725642283095,642689989225816064,1788027087000,1429476090367180800,MP09AN1563,25276000,1788052363000,263.8355094456081,433.678,99.93769297182126,4.3394838033961936,450.5,99.93769297182126,1788027087000-642689989225816064-1429476090367180800,"{'confidence': 78.8, 'count': 29, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 14201.186286658241, 'std': 3246.3049715441366, 'timestamp': 1788052369737}",6.850000000000364,,
1425523015684194304,1788027181000-642689989225816064-1425523015684194304,1788027181000,1788051961000,2,406.2,107.62,3.7743913770674595,642689989225816064,1788027181000,1425523015684194304,MP09AM6184,24780000,1788051961000,284.1679349732833,394.015,107.63936930806184,3.6605101138444662,407.9000000000233,107.63936930806184,1788027181000-642689989225816064-1425523015684194304,"{'confidence': 75.8, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13368.186397400976, 'std': 3237.5216698841004, 'timestamp': 1788052023986}",6.800000000000182,,
739928272518774784,1788020302000-642689989225816064-739928272518774784,1788020302000,1788056292000,2,374.25,89.652,4.174474635256324,642689989225816064,1788020302000,739928272518774784,MP13P7218,35990000,1788056292000,244.37651677554703,411.82,92.56686241497994,4.44889228451753,376.125,76.29426382861726,1788020302000-642689989225816064-739928272518774784,"{'confidence': 53.1, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22031.392512596776, 'std': 4625.790295000721, 'timestamp': 1788056335944}",0.0,,
1533593777682251776,1788036814000-642689989225816064-1533593777682251776,1788036814000,1788049101000,2,189.39999999999998,49.282,3.843188182297796,642689989225816064,1788036814000,1533593777682251776,MP09BL8707,12287000,1788049101000,129.17958650314748,220.255,48.93166155422252,4.501277761760233,191.70000000001164,48.93166155422252,1788036814000-642689989225816064-1533593777682251776,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788049120532}",3.3702777777775736,,
1533070725588451328,1787991517000-642689989225816064-1533070725588451328,1787991517000,1788022115000,2,10.515,130.011,0.08087777188084086,642689989225816064,1787991517000,1533070725588451328,MP09BQ7645,30598000,1788022115000,343.2425309875582,402.676,130.01611022255992,3.097123881884363,,130.01611022255992,1787991517000-642689989225816064-1533070725588451328,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788022247179}",8.468055555555566,,
739919483375714304,1788031477000-642689989225816064-739919483375714304,1788031477000,1788064224000,3,0.0,105.657,0.0,642689989225816064,1788031477000,739919483375714304,MP13P8163,32747000,1788064224000,278.58065051296836,425.431,105.52297367915467,4.031643396380526,,105.52297367915469,1788031477000-642689989225816064-739919483375714304,"{'confidence': 60.8, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16291.154156792636, 'std': 3828.79519610158, 'timestamp': 1788064237862}",0.0,,
1515667522240643072,1787971330000-642689989225816064-1515667522240643072,1787971330000,1788003783000,2,0.0,62.11,0.0,642689989225816064,1787971330000,1515667522240643072,MP09BJ5830,32453000,1788003783000,197.1867623273361,336.081,74.69195542702126,4.4995608707603365,,62.109844229920746,1787971330000-642689989225816064-1515667522240643072,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788003848201}",5.469694444444439,,
566305825849643008,1787984338000-642689989225816064-566305825849643008,1787984338000,1788011555000,2,0.0,65.181,0.0,642689989225816064,1787984338000,566305825849643008,MP09AF2745,27217000,1788011555000,208.04836435007553,367.001,78.80619861745285,4.657006763916182,,65.18071900500668,1787984338000-642689989225816064-566305825849643008,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788012643433}",4.6952986111111095,,
739115416302911488,1788008854000-642689989225816064-739115416302911488,1788008854000,1788026389000,2,0.0,50.623999999999995,0.0,642689989225816064,1788008854000,739115416302911488,MP13P7281,17535000,1788026389000,136.1446264366676,192.302,51.56993425631348,3.728955694304716,,51.56993425631348,1788008854000-642689989225816064-739115416302911488,"{'confidence': 43, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 19636.117613555933, 'std': 6326.173143508224, 'timestamp': 1788027671895}",0.0,,
