vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids
1284476928488636416,1785336024000-649034868264558592-1284476928488636416,1785336024000,1785380937000,3,753.645,240.543,3.1330988638206057,649034868264558592,1785336024000,1284476928488636416,MP09DJ9990,44913000,1785380937000,634.9516799999681,711.136,12.450000000000728,240.5119999999879,2.9567589143162745,756.4100000000326,240.5119999999879,1785336024000-649034868264558592-1284476928488636416,,
1552709318082560000,1785336909000-649034868264558592-1552709318082560000,1785336909000,1785390469000,3,618.12,213.58800000000002,2.893982808022922,649034868264558592,1785336909000,1552709318082560000,MP09BN0999,53560000,1785390469000,564.5525657854981,599.406,14.799999999999955,213.84566885814323,2.8029840548120815,620.5099999999948,213.84566885814323,1785336909000-649034868264558592-1552709318082560000,,
933044705925529600,1785339827000-649034868264558592-933044705925529600,1785339827000,1785373348000,2,585.2249999999999,187.71599999999998,3.1176085149907307,649034868264558592,1785339827000,933044705925529600,MP07P5550,33521000,1785373348000,494.97375589741193,633.488,0.0,187.49005905204996,3.378781804234936,586.7900000000373,187.49005905204996,1785339827000-649034868264558592-933044705925529600,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785439186001}",
1192134642870779904,1785338238000-649034868264558592-1192134642870779904,1785338238000,1785377357000,2,560.71,177.147,3.1652243616883156,649034868264558592,1785338238000,1192134642870779904,MP09ZU0099,39119000,1785377357000,467.8259727310876,528.85,10.800000000001091,177.20680785268468,2.9843661561786208,563.1650000000373,177.20680785268468,1785338238000-649034868264558592-1192134642870779904,,
1268893773056704512,1785334112000-649034868264558592-1268893773056704512,1785334112000,1785390744000,3,546.12,257.683,2.1193481913824352,649034868264558592,1785334112000,1268893773056704512,MP09DG0009,56632000,1785390744000,680.6919562440648,643.003,15.66805555555402,257.8378622136609,2.4938269130821706,,257.8378622136609,1785334112000-649034868264558592-1268893773056704512,,
1474013563159838720,1785345267000-649034868264558592-1474013563159838720,1785345267000,1785389193000,2,525.645,198.883,2.642986077241393,649034868264558592,1785345267000,1474013563159838720,MP09AM9990,43926000,1785389193000,525.18040300065,710.891,12.150000000000546,198.93197083357956,3.573538215205789,526.3500000000058,198.93197083357956,1785345267000-649034868264558592-1474013563159838720,"{'confidence': 77, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 762}, 'load_class': 'HIGH', 'mean': 26580.37708474822, 'std': 3674.01535779638, 'timestamp': 1785445324367}",
1474016042442293248,1785347286000-649034868264558592-1474016042442293248,1785347286000,1785379898000,3,403.78,160.84799999999998,2.5103203023972944,649034868264558592,1785347286000,1474016042442293248,MP09AP9990,32612000,1785379898000,424.79139705205387,419.686,9.050000000000182,160.90583221668706,2.608270901174181,407.54000000000815,160.90583221668706,1785347286000-649034868264558592-1474016042442293248,,
1474013287929610240,1785348623000-649034868264558592-1474013287929610240,1785348623000,1785379352000,2,393.985,143.261,2.7501204096020553,649034868264558592,1785348623000,1474013287929610240,MP09AM9909,30729000,1785379352000,378.26060338402493,406.821,8.5,143.28053158485793,2.8393320118236733,396.24499999999534,143.28053158485793,1785348623000-649034868264558592-1474013287929610240,"{'confidence': 87.2, 'count': 41, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22468.693394872567, 'std': 3678.5769360238583, 'timestamp': 1785440874831}",
1146410747421523968,1785301675000-649034868264558592-1146410747421523968,1785301675000,1785314471000,8,133.28,63.6,2.0955974842767295,649034868264558592,1785301675000,1146410747421523968,MP09ZM9990,12796000,1785314471000,168.20607010293773,146.585,3.5177777777780648,63.71442049353701,2.30065656823904,146.71999999997206,63.714420493537006,1785301675000-649034868264558592-1146410747421523968,,
1334832669606805504,1785323335000-649034868264558592-1334832669606805504,1785323335000,1785346212000,2,76.60000000000001,45.938,1.6674648439200663,649034868264558592,1785323335000,1334832669606805504,MP09AH9990,22877000,1785346212000,121.49809556544221,79.607,6.323055555556493,46.022005896000834,1.7297594585488851,77.88000000000466,46.022005896000834,1785323335000-649034868264558592-1334832669606805504,,
