vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids
1536322320262496256,1782574098000-649034868264558592-1536322320262496256,1782574098000,1782625450000,2,997.185,267.148,3.7327062152814166,649034868264558592,1782574098000,1536322320262496256,MP09BL9000,51352000,1782625450000,705.6546022524968,997.236,14.279166666666697,267.2934099441276,3.7308663921360896,992.1699999999983,267.2934099441276,1782574098000-649034868264558592-1536322320262496256,,
1406272050288394240,1782548234000-649034868264558592-1406272050288394240,1782548234000,1782605936000,8,914.952,288.63,3.1699823303190935,649034868264558592,1782548234000,1406272050288394240,MP09AT9000,57702000,1782605936000,764.1569516804572,915.277,15.96536111111035,289.45339078805193,3.162087676734796,901.859999999986,289.465308165141,1782548234000-649034868264558592-1406272050288394240,,
1289228109731594240,1782582353000-649034868264558592-1289228109731594240,1782582353000,1782639983000,12,885.802,305.537,2.899164421984899,649034868264558592,1782582353000,1289228109731594240,MP09DK9990,57630000,1782639983000,807.7614647130847,886.133,0.0,305.97025178525934,2.896141029494329,910.7799999999697,305.97025178525934,1782582353000-649034868264558592-1289228109731594240,,
1284476928488636416,1782573804000-649034868264558592-1284476928488636416,1782573804000,1782631451000,3,841.26,271.796,3.095189038837952,649034868264558592,1782573804000,1284476928488636416,MP09DJ9990,57647000,1782631451000,721.0367999999877,841.32,16.0,273.11999999999534,3.080404217926239,899.9200000000419,273.11999999999534,1782573804000-649034868264558592-1284476928488636416,,
1494312585351135232,1782573301000-649034868264558592-1494312585351135232,1782573301000,1782622033000,2,795.775,247.786,3.2115414107334552,649034868264558592,1782573301000,1494312585351135232,MP09AZ0009,48732000,1782622033000,654.5626981936718,795.825,13.489999999999782,247.94041598245144,3.2097429410472813,791.6699999999837,247.94041598245144,1782573301000-649034868264558592-1494312585351135232,,
1140330395766620160,1782499214000-649034868264558592-1140330395766620160,1782499214000,1782522211000,2,794.812,242.24,3.2810931307793925,649034868264558592,1782499214000,1140330395766620160,MP09DD0666,22997000,1782522211000,350.07876912295427,436.193,6.359722222223354,132.6055943647554,3.28940119072332,426.2399999999907,132.6055943647554,1782499214000-649034868264558592-1140330395766620160,"{'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': True, 'gps_dup_rows_count': 0}, 'mean': None, 'std': None, 'timestamp': 1782666722038}",
1474013563159838720,1782502205000-649034868264558592-1474013563159838720,1782502205000,1782542756000,2,728.46,203.142,3.585964497740497,649034868264558592,1782502205000,1474013563159838720,MP09AM9990,40551000,1782542756000,536.1720834368665,728.464,11.200000000000273,203.0954861503282,3.5868054667684834,511.79999999998836,203.0954861503282,1782502205000-649034868264558592-1474013563159838720,"{'count': 114, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': True, 'gps_dup_rows_count': 13660}, 'mean': 24270.195130263495, 'std': 4001.412341655491, 'timestamp': 1782696454196}",
1494312366358134784,1782575630000-649034868264558592-1494312366358134784,1782575630000,1782623131000,2,693.2360000000001,238.31400000000002,2.9089184856953434,649034868264558592,1782575630000,1494312366358134784,MP09AX9990,47501000,1782623131000,629.0876449454332,693.256,13.157777777777937,238.29077460054287,2.9092859392569226,689.5599999999977,238.29077460054285,1782575630000-649034868264558592-1494312366358134784,,
1561408916011614208,1782579641000-649034868264558592-1561408916011614208,1782579641000,1782623593000,2,679.936,187.445,3.6273893675478144,649034868264558592,1782579641000,1561408916011614208,MP09BP0999,43952000,1782623593000,494.6387581379016,679.986,12.171111111111145,187.36316596132636,3.6292405527581444,672.664999999999,187.36316596132636,1782579641000-649034868264558592-1561408916011614208,,
1140330319757443072,1782567093000-649034868264558592-1140330319757443072,1782567093000,1782621722000,3,645.1790000000001,265.31399999999996,2.431756334004237,649034868264558592,1782567093000,1140330319757443072,MP09ZL9990,54629000,1782621722000,701.9550376040147,645.239,15.09555555555562,265.8920596984904,2.4266952564573456,646.1600000000326,265.8920596984904,1782567093000-649034868264558592-1140330319757443072,,
1494313280225673216,1782565580000-649034868264558592-1494313280225673216,1782565580000,1782616047000,4,644.917,237.436,2.7161719368587747,649034868264558592,1782565580000,1494313280225673216,MP09BL9990,50467000,1782616047000,626.1415418578084,644.987,13.971666666666806,237.17482646129108,2.719458087619882,,237.17482646129105,1782565580000-649034868264558592-1494313280225673216,,
1220369221305761792,1782554896000-649034868264558592-1220369221305761792,1782554896000,1782612579000,3,642.438,249.768,2.572138944940905,649034868264558592,1782554896000,1220369221305761792,MP09ZY9990,57683000,1782612579000,656.6390843894303,642.594,15.995555555557075,248.72692590508723,2.583532111216661,646.1599999999162,248.72692590508723,1782554896000-649034868264558592-1220369221305761792,,
1186996414987632640,1782572153000-649034868264558592-1186996414987632640,1782572153000,1782629811000,3,641.029,247.031,2.594933429407645,649034868264558592,1782572153000,1186996414987632640,MP09ZS0009,57658000,1782629811000,652.2229326885845,641.321,15.98166666666657,247.05414116991835,2.595872293267546,639.1600000000326,247.05414116991835,1782572153000-649034868264558592-1186996414987632640,,
930508235230674944,1782574780000-649034868264558592-930508235230674944,1782574780000,1782613366000,1,637.783,208.577,3.05778201815157,649034868264558592,1782574780000,930508235230674944,MP07P7770,38586000,1782613366000,550.6425030010756,637.783,0.0,208.57670568222562,3.057786332917187,,208.57670568222562,1782574780000-649034868264558592-930508235230674944,,
1474013563159838720,1782581750000-649034868264558592-1474013563159838720,1782581750000,1782626364000,2,635.354,199.106,3.191033921629685,649034868264558592,1782581750000,1474013563159838720,MP09AM9990,44614000,1782626364000,525.7253625017033,635.274,12.350000000000364,199.13839488700881,3.1901130887413984,537.4099999999744,199.13839488700881,1782581750000-649034868264558592-1474013563159838720,,
1561408916011614208,1782504330000-649034868264558592-1561408916011614208,1782504330000,1782538324000,2,625.093,191.937,3.2567613331457714,649034868264558592,1782504330000,1561408916011614208,MP09BP0999,33994000,1782538324000,506.75139597241997,625.145,9.40833333333336,191.95128635318937,3.2567898443240253,,191.95128635318937,1782504330000-649034868264558592-1561408916011614208,,
1268893773056704512,1782578201000-649034868264558592-1268893773056704512,1782578201000,1782626790000,3,618.707,219.971,2.8126753071995854,649034868264558592,1782578201000,1268893773056704512,MP09DG0009,48589000,1782626790000,580.7553569212863,618.836,13.450277777777956,219.98308974291146,2.813107138022371,613.3199999999488,219.98308974291146,1782578201000-649034868264558592-1268893773056704512,,
1284477133422329856,1782580413000-649034868264558592-1284477133422329856,1782580413000,1782613498000,2,612.698,199.219,3.0754998268237466,649034868264558592,1782580413000,1284477133422329856,MP09DH9990,33085000,1782613498000,527.4086400000332,612.73,9.100000000000364,199.77600000001257,3.067085135351401,651.7750000000233,199.77600000001257,1782580413000-649034868264558592-1284477133422329856,,
1537489451758911488,1782555596000-649034868264558592-1537489451758911488,1782555596000,1782613219000,6,575.535,183.82,3.130970514633881,649034868264558592,1782555596000,1537489451758911488,MP09BG9990,57623000,1782613219000,485.0236859485207,575.768,0.0,183.72109316231845,3.133924309340497,596.8950000000041,183.72109316231845,1782555596000-649034868264558592-1537489451758911488,,
1406271868830220288,1782580477000-649034868264558592-1406271868830220288,1782580477000,1782619203000,4,571.515,202.469,2.822728417683695,649034868264558592,1782580477000,1406271868830220288,MP09AT9990,38726000,1782619203000,534.5965724878366,571.593,10.729444444444198,202.4987016999381,2.82269957881994,561.2799999999988,202.4987016999381,1782580477000-649034868264558592-1406271868830220288,,
1552709347677569024,1782499151000-649034868264558592-1552709347677569024,1782499151000,1782541577000,2,571.319,182.82799999999997,3.1248988119981624,649034868264558592,1782499151000,1552709347677569024,MP09BN9990,42426000,1782541577000,482.93812757216864,571.367,11.75,182.93110892885176,3.123399859901491,590.2599999999984,182.93110892885176,1782499151000-649034868264558592-1552709347677569024,,
1151974728106246144,1782580199000-649034868264558592-1151974728106246144,1782580199000,1782613666000,1,562.524,184.928,3.041854127011594,649034868264558592,1782580199000,1151974728106246144,MP09ZG9990,33467000,1782613666000,488.2099199999613,562.524,9.0,184.92799999998533,3.041854127011835,602.7750000000233,184.92799999998533,1782580199000-649034868264558592-1151974728106246144,,
1537489465788858368,1782572655000-649034868264558592-1537489465788858368,1782572655000,1782615689000,2,559.891,171.116,3.2719967741181417,649034868264558592,1782572655000,1537489465788858368,MP09BJ9990,43034000,1782615689000,451.79363721337535,559.898,0.0,171.1339534899149,3.2716944158775334,576.1600000000035,171.1339534899149,1782572655000-649034868264558592-1537489465788858368,,
1552709347677569024,1782577584000-649034868264558592-1552709347677569024,1782577584000,1782618550000,5,559.619,183.542,3.0489969598239095,649034868264558592,1782577584000,1552709347677569024,MP09BN9990,40966000,1782618550000,484.50056491558354,559.739,11.350000000000023,183.52294125590285,3.04996746548163,577.7649999999994,183.52294125590285,1782577584000-649034868264558592-1552709347677569024,,
1186996301657538560,1782574938000-649034868264558592-1186996301657538560,1782574938000,1782615296000,2,558.723,201.82999999999998,2.7682851905068624,649034868264558592,1782574938000,1186996301657538560,MP09ZT0009,40358000,1782615296000,532.9065387732941,558.76,11.166944444444198,201.85853741412652,2.7680771254854872,564.3199999999488,201.85853741412652,1782574938000-649034868264558592-1186996301657538560,,
1220369364222476288,1782583694000-649034868264558592-1220369364222476288,1782583694000,1782627311000,2,558.683,205.69799999999998,2.7160351583389244,649034868264558592,1782583694000,1220369364222476288,MP09ZX9990,43617000,1782627311000,543.0000092709562,558.722,12.061388888888885,205.681821693544,2.7164384066593343,562.7199999999721,205.681821693544,1782583694000-649034868264558592-1220369364222476288,,
1268894095296692224,1782582157000-649034868264558592-1268894095296692224,1782582157000,1782623949000,1,558.203,216.253,2.5812497398880017,649034868264558592,1782582157000,1268894095296692224,MP09DF0999,41792000,1782623949000,570.9084049469279,558.203,11.569166666666206,216.25318369201813,2.5812475472961243,550.640000000014,216.25318369201813,1782582157000-649034868264558592-1268894095296692224,,
1289228109731594240,1782524690000-649034868264558592-1289228109731594240,1782524690000,1782582352000,3,554.793,219.37800000000001,2.528936356425895,649034868264558592,1782524690000,1289228109731594240,MP09DK9990,57662000,1782582352000,574.6861053392898,554.852,0.0,217.68413081033705,2.548885846361622,569.5800000000163,217.68413081033705,1782524690000-649034868264558592-1289228109731594240,,
1537489444636983296,1782565841000-649034868264558592-1537489444636983296,1782565841000,1782613869000,1,550.948,167.663,3.286044028795858,649034868264558592,1782565841000,1537489444636983296,MP09BF9909,48028000,1782613869000,442.6290099030304,550.948,0.0,167.66250375114788,3.2860537548558946,569.5349999999962,167.66250375114788,1782565841000-649034868264558592-1537489444636983296,,['1506657089034911744']
1552709337468633088,1782583884000-649034868264558592-1552709337468633088,1782583884000,1782625170000,6,534.617,157.754,3.3889283314527683,649034868264558592,1782583884000,1552709337468633088,MP09BN9000,41286000,1782625170000,413.82591057256207,531.149,11.399999999999977,156.7522388532432,3.3884619695753107,550.5500000000029,156.7522388532432,1782583884000-649034868264558592-1552709337468633088,,
1494312472553717760,1782579191000-649034868264558592-1494312472553717760,1782579191000,1782618744000,1,532.859,202.909,2.6260983987896056,649034868264558592,1782579191000,1494312472553717760,Mp09AZ9990,39553000,1782618744000,535.6786951859507,532.859,10.940000000000055,202.90859666134494,2.6261036189084845,528.3299999999872,202.90859666134497,1782579191000-649034868264558592-1494312472553717760,,
1474016042442293248,1782584044000-649034868264558592-1474016042442293248,1782584044000,1782632211000,3,531.569,202.679,2.6227137493277546,649034868264558592,1782584044000,1474016042442293248,MP09AP9990,48167000,1782632211000,533.0049836604067,531.617,13.300000000000182,201.8958271440934,2.6331252484014143,516.8800000000047,201.8958271440934,1782584044000-649034868264558592-1474016042442293248,,
1494312472553717760,1782501644000-649034868264558592-1494312472553717760,1782501644000,1782546225000,1,525.097,229.971,2.2833183314417904,649034868264558592,1782501644000,1494312472553717760,Mp09AZ9990,44581000,1782546225000,607.123481413481,525.097,12.356388888888887,229.97101568692463,2.2833181756906735,518.7900000000081,229.97101568692463,1782501644000-649034868264558592-1494312472553717760,,
1552709337468633088,1782501021000-649034868264558592-1552709337468633088,1782501021000,1782543074000,2,521.984,171.69,3.0402702545285107,649034868264558592,1782501021000,1552709337468633088,MP09BN9000,42053000,1782543074000,453.7631999999978,522.03,11.649999999999977,171.87999999999917,3.037177100302551,537.8500000000022,171.87999999999917,1782501021000-649034868264558592-1552709337468633088,,
1334833384924381184,1782574351000-649034868264558592-1334833384924381184,1782574351000,1782613783000,2,516.9060000000001,144.332,3.5813679572097668,649034868264558592,1782574351000,1334833384924381184,MP09DT9990,39432000,1782613783000,381.0925230859886,516.95,10.899999999999636,144.35322844166234,3.581146092682754,535.9700000000303,144.35322844166234,1782574351000-649034868264558592-1334833384924381184,,
1537489458834702336,1782575060000-649034868264558592-1537489458834702336,1782575060000,1782613394000,1,510.863,155.182,3.292024848242709,649034868264558592,1782575060000,1537489458834702336,MP09BF9990,38334000,1782613394000,409.68062624961055,510.863,0.0,155.18205539757975,3.292023673041049,528.0650000000023,155.18205539757975,1782575060000-649034868264558592-1537489458834702336,,
682178685842751488,1782580942000-649034868264558592-682178685842751488,1782580942000,1782607561000,1,450.286,149.468,3.012591323895416,649034868264558592,1782580942000,682178685842751488,MP30P2220,26619000,1782607561000,394.5955199999828,450.286,0.0,149.46799999999348,3.0125913238955473,443.8572682600934,149.46799999999348,1782580942000-649034868264558592-682178685842751488,,
1192134868188790784,1782583106000-649034868264558592-1192134868188790784,1782583106000,1782620024000,1,446.774,145.048,3.0801803540896806,649034868264558592,1782583106000,1192134868188790784,MP09ZU9990,36918000,1782620024000,382.92672000000664,446.774,10.199999999999818,145.0480000000025,3.0801803540896273,477.63999999989755,145.0480000000025,1782583106000-649034868264558592-1192134868188790784,,
1474013221449891840,1782578382000-649034868264558592-1474013221449891840,1782578382000,1782609697000,1,443.858,148.991,2.9790926968743077,649034868264558592,1782578382000,1474013221449891840,MP09AS9990,31315000,1782609697000,393.33601949987167,443.858,8.650000000000091,148.99091647722412,2.9790943669230434,435.6449999999895,148.99091647722412,1782578382000-649034868264558592-1474013221449891840,,
1334832669606805504,1782558279000-649034868264558592-1334832669606805504,1782558279000,1782599076000,3,440.02,157.802,2.788431071849533,649034868264558592,1782558279000,1334832669606805504,MP09AH9990,40797000,1782599076000,415.09930390336086,440.083,11.304166666666788,157.2345848118791,2.798894406892291,433.0999999999767,157.2345848118791,1782558279000-649034868264558592-1334832669606805504,,
