vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id
1494313280225673216,1785832974000-649034868264558592-1494313280225673216,1785832974000,1785890667000,4,906.56,270.788,3.347858841603025,649034868264558592,1785832974000,1494313280225673216,MP09BL9990,57693000,1785890667000,712.6033767909795,918.649,15.972777777777992,269.92552151173464,3.4033425029802635,912.8899999999994,269.9256153405218,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785894437440}",1785832974000-649034868264558592-1494313280225673216
1284477133422329856,1785842459000-649034868264558592-1284477133422329856,1785842459000,1785900080000,3,865.8950000000001,260.296,3.3265782032762705,649034868264558592,1785842459000,1284477133422329856,MP09DH9990,57621000,1785900080000,688.9343999999785,814.339,16.0,260.95999999999185,3.120551042305432,868.3300000000745,260.95999999999185,"{'confidence': 88.7, 'count': 78, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21430.131785448226, 'std': 4274.185091483039, 'timestamp': 1785935080526}",1785842459000-649034868264558592-1284477133422329856
1494312472553717760,1785853966000-649034868264558592-1494312472553717760,1785853966000,1785911568000,5,829.46,278.176,2.9817813183020823,649034868264558592,1785853966000,1494312472553717760,Mp09AZ9990,57602000,1785911568000,735.6006395364252,856.931,15.97305555555613,278.63660588500954,3.0754430031840347,836.7600000000093,278.63660588500954,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785957010258}",1785853966000-649034868264558592-1494312472553717760
1284476928488636416,1785855386000-649034868264558592-1284476928488636416,1785855386000,1785913055000,3,822.09,255.493,3.2176615406292934,649034868264558592,1785855386000,1284476928488636416,MP09DJ9990,57669000,1785913055000,672.9824033618878,774.449,16.0,254.91757703101808,3.038036878507463,823.7199999999721,254.91757703101808,"{'confidence': 89.2, 'count': 57, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24335.238811750856, 'std': 3986.6157332254015, 'timestamp': 1785960129794}",1785855386000-649034868264558592-1284476928488636416
1494312366358134784,1785840496000-649034868264558592-1494312366358134784,1785840496000,1785898145000,3,813.46,279.555,2.909838851031103,649034868264558592,1785840496000,1494312366358134784,MP09AX9990,57649000,1785898145000,738.5416814391112,831.918,15.986111111111313,279.75063690875425,2.9737841142836974,818.0800000000163,279.75063690875425,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785935855747}",1785840496000-649034868264558592-1494312366358134784
1268893877926887424,1785867220000-649034868264558592-1268893877926887424,1785867220000,1785924611000,3,756.28,285.436,2.64956067209462,649034868264558592,1785867220000,1268893877926887424,MP09DH0009,57391000,1785924611000,753.2635322439511,765.695,15.895555555556712,285.32709554695117,2.683569180600317,758.1199999999953,285.32709554695117,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785943963275}",1785867220000-649034868264558592-1268893877926887424
1334833501215653888,1785855177000-649034868264558592-1334833501215653888,1785855177000,1785897259000,1,699.954,207.104,3.37972226514215,649034868264558592,1785855177000,1334833501215653888,MP09DS9990,42082000,1785897259000,546.7545599999792,699.954,11.649999999999636,207.10399999999208,3.37972226514228,728.8099999999395,207.10399999999208,"{'confidence': 84.3, 'count': 36, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22618.51625753719, 'std': 4253.937000083881, 'timestamp': 1785939908156}",1785855177000-649034868264558592-1334833501215653888
1406271868830220288,1785838037000-649034868264558592-1406271868830220288,1785838037000,1785888185000,3,669.0,191.76999999999998,3.488553996975544,649034868264558592,1785838037000,1406271868830220288,MP09AT9990,50148000,1785888185000,507.5330717524674,683.449,13.882499999999709,192.2473756638134,3.5550498291074732,671.820000000007,192.2473756638134,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785973714224}",1785838037000-649034868264558592-1406271868830220288
1561408916011614208,1785863859000-649034868264558592-1561408916011614208,1785863859000,1785899824000,2,658.94,175.41,3.756570320962317,649034868264558592,1785863859000,1561408916011614208,MP09BP0999,35965000,1785899824000,461.88554618215505,668.369,9.940277777777737,174.95664628111933,3.820197827329569,661.125,174.95664628111933,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785935031191}",1785863859000-649034868264558592-1561408916011614208
1192134718468915200,1785854654000-649034868264558592-1192134718468915200,1785854654000,1785907628000,3,656.83,191.40200000000002,3.4316778299077333,649034868264558592,1785854654000,1192134718468915200,MP09ZT0099,52974000,1785907628000,503.51282427737027,616.357,14.699999999998909,190.72455465051902,3.2316604494340218,659.2950000000419,190.72455465051902,"{'confidence': 42.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 8}, 'load_class': 'HIGH', 'mean': 21538.477726357465, 'std': 5525.590012687283, 'timestamp': 1785941940265}",1785854654000-649034868264558592-1192134718468915200
