vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id
1284477133422329856,1785842459000-649034868264558592-1284477133422329856,1785842459000,1785900080000,3,865.8950000000001,260.296,3.3265782032762705,649034868264558592,1785842459000,1284477133422329856,MP09DH9990,57621000,1785900080000,688.9343999999785,814.339,16.0,260.95999999999185,3.120551042305432,868.3300000000745,260.95999999999185,"{'confidence': 88.7, 'count': 78, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21430.131785448226, 'std': 4274.185091483039, 'timestamp': 1785935080526}",1785842459000-649034868264558592-1284477133422329856
1494312472553717760,1785853966000-649034868264558592-1494312472553717760,1785853966000,1785911568000,5,829.46,278.176,2.9817813183020823,649034868264558592,1785853966000,1494312472553717760,Mp09AZ9990,57602000,1785911568000,735.6006395364252,856.931,15.97305555555613,278.63660588500954,3.0754430031840347,836.7600000000093,278.63660588500954,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785957010258}",1785853966000-649034868264558592-1494312472553717760
1284476928488636416,1785855386000-649034868264558592-1284476928488636416,1785855386000,1785913055000,3,822.09,255.493,3.2176615406292934,649034868264558592,1785855386000,1284476928488636416,MP09DJ9990,57669000,1785913055000,672.9824033618878,774.449,16.0,254.91757703101808,3.038036878507463,823.7199999999721,254.91757703101808,"{'confidence': 89.2, 'count': 57, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24335.238811750856, 'std': 3986.6157332254015, 'timestamp': 1785960129794}",1785855386000-649034868264558592-1284476928488636416
1192134718468915200,1785854654000-649034868264558592-1192134718468915200,1785854654000,1785907628000,3,656.83,191.40200000000002,3.4316778299077333,649034868264558592,1785854654000,1192134718468915200,MP09ZT0099,52974000,1785907628000,503.51282427737027,616.357,14.699999999998909,190.72455465051902,3.2316604494340218,659.2950000000419,190.72455465051902,"{'confidence': 42.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 8}, 'load_class': 'HIGH', 'mean': 21538.477726357465, 'std': 5525.590012687283, 'timestamp': 1785941940265}",1785854654000-649034868264558592-1192134718468915200
1289228109731594240,1785861739000-649034868264558592-1289228109731594240,1785861739000,1785899616000,2,656.62,191.359,3.4313515434340687,649034868264558592,1785861739000,1289228109731594240,MP09DK9990,37877000,1785899616000,505.5238131425878,637.436,0.0,191.48629285704084,3.328885793804023,658.7849999999162,191.48629285704084,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785923445003}",1785861739000-649034868264558592-1289228109731594240
1474016264899788800,1785853187000-649034868264558592-1474016264899788800,1785853187000,1785907159000,2,613.5,250.39299999999997,2.4501483667674417,649034868264558592,1785853187000,1474016264899788800,MP09BK9990,53972000,1785907159000,661.0954761025472,808.046,14.955555555555748,250.41495306914666,3.226828071153066,,250.41495306914666,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785941908043}",1785853187000-649034868264558592-1474016264899788800
1192134642870779904,1785855942000-649034868264558592-1192134642870779904,1785855942000,1785897508000,8,548.495,184.245,2.976987163830769,649034868264558592,1785855942000,1192134642870779904,MP09ZU0099,41566000,1785897508000,486.71172553100894,528.525,11.449999999998909,184.36050209507914,2.866801695557473,561.8850000000093,184.36050209507914,"{'confidence': 81.1, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24773.09556147806, 'std': 5130.232290382968, 'timestamp': 1785902025644}",1785855942000-649034868264558592-1192134642870779904
1151974728106246144,1785860345000-649034868264558592-1151974728106246144,1785860345000,1785905072000,2,544.185,170.944,3.183410941594908,649034868264558592,1785860345000,1151974728106246144,MP09ZG9990,44727000,1785905072000,451.79903999999635,506.626,12.049999999999272,171.1359999999986,2.9603706993268752,545.1999999999534,171.1359999999986,,1785860345000-649034868264558592-1151974728106246144
933044705925529600,1785845011000-649034868264558592-933044705925529600,1785845011000,1785879685000,2,492.99,152.015,3.2430352267868305,649034868264558592,1785845011000,933044705925529600,MP07P5550,34674000,1785879685000,401.4329921717327,540.205,0.0,152.05795158020177,3.55262578764303,495.0349999999162,152.05795158020177,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785938250744}",1785845011000-649034868264558592-933044705925529600
1537489451758911488,1785840285000-649034868264558592-1537489451758911488,1785840285000,1785880419000,2,315.60499999999996,101.9,3.0972031403336597,649034868264558592,1785840285000,1537489451758911488,MP09BG9990,40134000,1785880419000,269.0635272697861,305.465,0.0,101.91800275370686,2.9971643060763364,317.1000000000058,101.91800275370686,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785938290324}",1785840285000-649034868264558592-1537489451758911488
