trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1785814395000-649034868264558592-1284476928488636416,1284476928488636416,1785814395000,1785823113000,137.555,44.945
1785814395000-649034868264558592-1284476928488636416,1284476928488636416,1785823114000,1785829059000,57.58,17.86
1785840285000-649034868264558592-1537489451758911488,1537489451758911488,1785840285000,1785857527000,59.33,27.475
1785840285000-649034868264558592-1537489451758911488,1537489451758911488,1785857528000,1785880419000,256.275,74.425
1785842357000-649034868264558592-1268893877926887424,1268893877926887424,1785842357000,1785845806000,10.12,6.327
1785842357000-649034868264558592-1268893877926887424,1268893877926887424,1785845807000,1785864390000,65.24,39.141
1785842357000-649034868264558592-1268893877926887424,1268893877926887424,1785864391000,1785865534000,9.88,4.62
1785842459000-649034868264558592-1284477133422329856,1284477133422329856,1785842459000,1785867803000,257.04,71.837
1785842459000-649034868264558592-1284477133422329856,1284477133422329856,1785867804000,1785898457000,596.09,184.951
1785842459000-649034868264558592-1284477133422329856,1284477133422329856,1785898458000,1785900080000,12.765,3.508
1785843677000-649034868264558592-1140330395766620160,1140330395766620160,1785843677000,1785847636000,2.28,4.446
1785843677000-649034868264558592-1140330395766620160,1140330395766620160,1785847637000,1785860537000,105.08,38.564
1785843677000-649034868264558592-1140330395766620160,1140330395766620160,1785860538000,1785860868000,2.92,1.411
1785843677000-649034868264558592-1140330395766620160,1140330395766620160,1785860869000,1785868651000,175.72,42.834
1785844524000-649034868264558592-1192134642870779904,1192134642870779904,1785844524000,1785847541000,3.195,2.823
1785844524000-649034868264558592-1192134642870779904,1192134642870779904,1785847542000,1785854763000,93.52,27.376
1785845011000-649034868264558592-933044705925529600,933044705925529600,1785845011000,1785857525000,143.295,41.939
1785845011000-649034868264558592-933044705925529600,933044705925529600,1785857526000,1785879685000,349.695,110.076
1785853187000-649034868264558592-1474016264899788800,1474016264899788800,1785853187000,1785889079000,613.5,182.796
1785853187000-649034868264558592-1474016264899788800,1474016264899788800,1785889080000,1785907159000,0.0,67.597
1785853966000-649034868264558592-1494312472553717760,1494312472553717760,1785853966000,1785858858000,79.24,32.641
1785853966000-649034868264558592-1494312472553717760,1494312472553717760,1785858859000,1785865155000,149.04,43.215
1785853966000-649034868264558592-1494312472553717760,1494312472553717760,1785865156000,1785879903000,241.0,85.945
1785853966000-649034868264558592-1494312472553717760,1494312472553717760,1785879904000,1785908712000,350.36,111.724
1785853966000-649034868264558592-1494312472553717760,1494312472553717760,1785908713000,1785911568000,9.82,4.651
1785854654000-649034868264558592-1192134718468915200,1192134718468915200,1785854654000,1785867603000,122.84,40.436
1785854654000-649034868264558592-1192134718468915200,1192134718468915200,1785867604000,1785885931000,300.16,82.944
1785854654000-649034868264558592-1192134718468915200,1192134718468915200,1785885932000,1785907628000,233.83,68.022
1785855386000-649034868264558592-1284476928488636416,1284476928488636416,1785855386000,1785864424000,88.035,28.414
1785855386000-649034868264558592-1284476928488636416,1284476928488636416,1785864425000,1785897678000,586.24,181.648
1785855386000-649034868264558592-1284476928488636416,1284476928488636416,1785897679000,1785913055000,147.815,45.431
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785855942000,1785870173000,171.605,52.168
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785870174000,1785888537000,277.855,94.855
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785888538000,1785889922000,21.41,7.485
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785889923000,1785890371000,7.175,2.499
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785890372000,1785891130000,14.88,4.995
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785891131000,1785892244000,14.0,5.367
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785892245000,1785894217000,19.565,9.057
1785855942000-649034868264558592-1192134642870779904,1192134642870779904,1785894218000,1785897508000,22.005,7.819
1785860345000-649034868264558592-1151974728106246144,1151974728106246144,1785860345000,1785889076000,399.51,134.416
1785860345000-649034868264558592-1151974728106246144,1151974728106246144,1785889077000,1785905072000,144.675,36.528
1785861739000-649034868264558592-1289228109731594240,1289228109731594240,1785861739000,1785895619000,570.785,165.727
1785861739000-649034868264558592-1289228109731594240,1289228109731594240,1785895620000,1785899616000,85.835,25.632
1785875729000-649034868264558592-1268894231850647552,1268894231850647552,1785875729000,1785879234000,73.67,20.93
1785875729000-649034868264558592-1268894231850647552,1268894231850647552,1785879235000,1785880450000,25.61,8.3
1785883121000-649034868264558592-933044705925529600,933044705925529600,1785883121000,1785885290000,32.395,12.285
1785883121000-649034868264558592-933044705925529600,933044705925529600,1785885291000,1785887535000,39.315,14.143
