vehicle_id,trip_id,start_time,end_time,counts,total_distance,total_fuel_consumed,mean_mileage
1334833185816576000,1773154014000-649034868264558592-1334833185816576000,1773154014000,1773211673000,1,895.146,244.326,3.663736155791852
1494312366358134784,1773225769000-649034868264558592-1494312366358134784,1773225769000,1773283407000,2,819.096,261.265,3.135115687137581
930508235230674944,1773155338000-649034868264558592-930508235230674944,1773155338000,1773211290000,1,818.806,228.916,3.5768840972234357
1494312472553717760,1773155099000-649034868264558592-1494312472553717760,1773155099000,1773205184000,3,796.2180000000001,256.395,3.1054349733809166
1284476928488636416,1773159528000-649034868264558592-1284476928488636416,1773159528000,1773210797000,1,784.712,242.385,3.2374610640097368
1268893773056704512,1773161574000-649034868264558592-1268893773056704512,1773161574000,1773216328000,3,762.708,290.218,2.6280520160706775
1334833501215653888,1773239606000-649034868264558592-1334833501215653888,1773239606000,1773282048000,1,698.33,209.491,3.3334606259934794
682178375686553600,1773242335000-649034868264558592-682178375686553600,1773242335000,1773243027000,1,666.0,0.757,879.7886393659181
1406272050288394240,1773143557000-649034868264558592-1406272050288394240,1773143557000,1773201197000,4,661.691,250.284,2.6437606878585926
1406272050288394240,1773235051000-649034868264558592-1406272050288394240,1773235051000,1773283092000,3,642.381,232.315,2.7651292426231624
1192134718468915200,1773240453000-649034868264558592-1192134718468915200,1773240453000,1773290794000,2,640.679,162.291,3.9477173718813736
1474016264899788800,1773153232000-649034868264558592-1474016264899788800,1773164452000,1773210937000,2,638.85,203.16299999999998,3.144519425289054
1268894231850647552,1773156372000-649034868264558592-1268894231850647552,1773156372000,1773196827000,2,632.984,177.364,3.568841478541305
1140330395766620160,1773253721000-649034868264558592-1140330395766620160,1773253721000,1773292131000,2,622.8409999999999,182.579,3.4113507029833654
1474013563159838720,1773155496000-649034868264558592-1474013563159838720,1773155496000,1773207758000,3,622.821,227.725,2.734969810077945
1186996301657538560,1773153640000-649034868264558592-1186996301657538560,1773166488000,1773211297000,2,618.069,223.773,2.7620356343258567
1192134718468915200,1773144097000-649034868264558592-1192134718468915200,1773144097000,1773194871000,2,614.902,180.33999999999997,3.409681712321172
1474013221449891840,1773241979000-649034868264558592-1474013221449891840,1773241979000,1773287289000,3,607.552,206.452,2.942824482204096
1284477133422329856,1773246575000-649034868264558592-1284477133422329856,1773246575000,1773279862000,2,606.4620000000001,173.078,3.503980864119068
1066488845387694080,1773152210000-649034868264558592-1066488845387694080,1773152210000,1773198199000,3,606.337,202.30700000000002,2.997113298106343
1494312254978392064,1773159117000-649034868264558592-1494312254978392064,1773166990000,1773205181000,2,599.738,169.416,3.5400316380979366
1476550907393998848,1773249993000-649034868264558592-1476550907393998848,1773249993000,1773280840000,2,591.451,144.652,4.088785498990681
1284477133422329856,1773156004000-649034868264558592-1284477133422329856,1773164378000,1773196770000,2,585.087,165.336,3.5387755842647697
1066488795177680896,1773239902000-649034868264558592-1066488795177680896,1773239902000,1773280217000,2,579.184,229.459,2.524128493543509
1474016042442293248,1773155048000-649034868264558592-1474016042442293248,1773155048000,1773195710000,3,575.35,180.472,3.1880291679595727
1146409880471470080,1773167388000-649034868264558592-1146409880471470080,1773167388000,1773213562000,2,568.9010000000001,211.281,2.6926273540924175
1474016042442293248,1773242373000-649034868264558592-1474016042442293248,1773242373000,1773287776000,2,564.692,195.01000000000002,2.8957079124147476
1140330319757443072,1773247017000-649034868264558592-1140330319757443072,1773247017000,1773290560000,2,563.994,210.5,2.6793064133016626
1146410747421523968,1773163905000-649034868264558592-1146410747421523968,1773163905000,1773208934000,2,562.5,225.20100000000002,2.497768659997069
1268893955106275328,1773160221000-649034868264558592-1268893955106275328,1773160221000,1773209593000,3,561.615,197.212,2.847772954992597
1334833501215653888,1773157957000-649034868264558592-1334833501215653888,1773157957000,1773191755000,1,559.299,159.294,3.5111115296244675
1186996414987632640,1773157210000-649034868264558592-1186996414987632640,1773157210000,1773198380000,2,559.239,189.603,2.9495261150931156
1406271868830220288,1773159231000-649034868264558592-1406271868830220288,1773159231000,1773197306000,2,558.294,194.609,2.8687984625582574
1518565483060658176,1773171194000-649034868264558592-1518565483060658176,1773171194000,1773214816000,3,557.848,213.04399999999998,2.6184637915172453
1066488795177680896,1773170196000-649034868264558592-1066488795177680896,1773170196000,1773205784000,2,556.161,178.096,3.1228157847453057
1334832669606805504,1773167782000-649034868264558592-1334832669606805504,1773167782000,1773213954000,2,536.539,190.042,2.823265383441555
1518565483060658176,1773246950000-649034868264558592-1518565483060658176,1773246950000,1773289789000,2,532.873,185.192,2.8774083113741415
