vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1494312366358134784,1773225769000-649034868264558592-1494312366358134784,1773225769000,1773283407000,2,819.096,261.265,3.135115687137581,649034868264558592,1773225769000,1494312366358134784,MP09AX9990,57638000.0,1773283407000.0,819.13,15.950277777777956,260.9100132954417,3.1395115490353276,811.4700000000012,260.9684211384536,1773225769000-649034868264558592-1494312366358134784,
1334833501215653888,1773239606000-649034868264558592-1334833501215653888,1773239606000,1773282048000,1,698.33,209.491,3.3334606259934794,649034868264558592,1773239606000,1334833501215653888,MP09DS9990,42442000.0,1773282048000.0,698.33,11.75,209.49052800490406,3.333468136486116,718.2100000000792,209.49052800490406,1773239606000-649034868264558592-1334833501215653888,
1406272050288394240,1773235051000-649034868264558592-1406272050288394240,1773235051000,1773283092000,3,642.381,232.315,2.7651292426231624,649034868264558592,1773235051000,1406272050288394240,MP09AT9000,48041000.0,1773283092000.0,642.44,13.314444444444689,232.359433515978,2.764854390798053,639.3800000000047,232.35943351597797,1773235051000-649034868264558592-1406272050288394240,
1474013221449891840,1773241979000-649034868264558592-1474013221449891840,1773241979000,1773287289000,3,607.552,206.452,2.942824482204096,649034868264558592,1773241979000,1474013221449891840,MP09AS9990,45310000.0,1773287289000.0,607.617,12.5,206.4795796066734,2.9427462084021108,603.6800000000076,206.4795796066734,1773241979000-649034868264558592-1474013221449891840,
1284477133422329856,1773246575000-649034868264558592-1284477133422329856,1773246575000,1773279862000,2,606.4620000000001,173.078,3.503980864119068,649034868264558592,1773246575000,1284477133422329856,MP09DH9990,33287000.0,1773279862000.0,606.487,9.199999999998909,173.11020919864342,3.503473323771783,650.6600000000326,173.11020919864342,1773246575000-649034868264558592-1284477133422329856,
1476550907393998848,1773249993000-649034868264558592-1476550907393998848,1773249993000,1773280840000,2,591.451,144.652,4.088785498990681,649034868264558592,1773249993000,1476550907393998848,MP09DP0666,30847000.0,1773280840000.0,591.454,8.531111111110931,144.84482712252827,4.0833629460558685,,144.84482712252827,1773249993000-649034868264558592-1476550907393998848,
1066488795177680896,1773239902000-649034868264558592-1066488795177680896,1773239902000,1773280217000,2,579.184,229.459,2.524128493543509,649034868264558592,1773239902000,1066488795177680896,MP09PA6660,40315000.0,1773280217000.0,579.223,11.13972222222219,229.70362361749278,2.521610198733887,577.6799999999348,229.70362361749278,1773239902000-649034868264558592-1066488795177680896,
1474016042442293248,1773242373000-649034868264558592-1474016042442293248,1773242373000,1773287776000,2,564.692,195.01000000000002,2.8957079124147476,649034868264558592,1773242373000,1474016042442293248,MP09AP9990,45403000.0,1773287776000.0,564.719,12.549999999999727,194.97054185851493,2.896432428288587,556.6649999999936,194.97054185851493,1773242373000-649034868264558592-1474016042442293248,
1518565483060658176,1773171194000-649034868264558592-1518565483060658176,1773171194000,1773214816000,3,557.848,213.04399999999998,2.6184637915172453,649034868264558592,1773171194000,1518565483060658176,MP09BK9000,43622000.0,1773214816000.0,557.893,12.057222222222208,212.39164290387748,2.6267182285156427,550.119999999999,212.3861130592645,1773171194000-649034868264558592-1518565483060658176,
1066488795177680896,1773170196000-649034868264558592-1066488795177680896,1773170196000,1773205784000,2,556.161,178.096,3.1228157847453057,649034868264558592,1773170196000,1066488795177680896,MP09PA6660,35588000.0,1773205784000.0,556.207,9.826388888889596,178.06804571207775,3.12356435303021,554.0,178.06804571207775,1773170196000-649034868264558592-1066488795177680896,
