vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids,vehicle_device_type
589014414737289216,1783644683000-642689989225816064-589014414737289216,1783644683000,1783702340000,2,667.468,143.834,4.640543960398793,642689989225816064,1783644683000,589014414737289216,MP09BP1574,57657000,1783702340000,370.7001558079041,647.153,140.41672568481215,4.608802810661165,,111.7723495416667,1783644683000-642689989225816064-589014414737289216,9.698916666666658,,,
1430193762327330816,1783700691000-642689989225816064-1430193762327330816,1783700691000,1783741918000,4,625.341,176.02200000000002,3.552629784913249,642689989225816064,1783700691000,1430193762327330816,MP09AN2545,41227000,1783741918000,463.23815999999294,625.437,175.46899999999732,3.5643731941255123,644.0,175.46899999999732,1783700691000-642689989225816064-1430193762327330816,11.400000000000546,,,
1531014613364113408,1783673150000-642689989225816064-1531014613364113408,1783673150000,1783705368000,2,625.236,137.935,4.532830681117917,642689989225816064,1783673150000,1531014613364113408,MP09BM0929,32218000,1783705368000,364.1654851703216,625.252,137.94147165542483,4.532734010275514,390.1499999999942,137.94147165542483,1783673150000-642689989225816064-1531014613364113408,8.92222222222199,,,
739421717067202560,1783691588000-642689989225816064-739421717067202560,1783691588000,1783740102000,1,575.774,152.369,3.77881327566631,642689989225816064,1783691588000,739421717067202560,Mp13p8136,48514000,1783740102000,402.25317203012145,575.774,152.3686257689854,3.7788225567707303,,152.3686257689854,1783691588000-642689989225816064-739421717067202560,0.0,,,
1530989903863611392,1783662455000-642689989225816064-1530989903863611392,1783662455000,1783692749000,2,560.256,124.012,4.5177563461600485,642689989225816064,1783662455000,1530989903863611392,MP09BL8795,30294000,1783692749000,317.92632901705883,664.478,120.42663977918895,5.517699416162146,,120.42663977918896,1783662455000-642689989225816064-1530989903863611392,8.374444444444634,,,
717398047952207872,1783695448000-642689989225816064-717398047952207872,1783695448000,1783737901000,3,529.333,143.626,3.6854956623452573,642689989225816064,1783695448000,717398047952207872,MP13P5472,42453000,1783737901000,379.16799517684734,529.366,143.62424059729065,3.6857705760429,,143.62424059729065,1783695448000-642689989225816064-717398047952207872,11.800000000000182,,,
566305663035146240,1783649795000-642689989225816064-566305663035146240,1783649795000,1783687752000,1,486.904,123.269,3.949930639495737,642689989225816064,1783649795000,566305663035146240,MP09AF2754,37957000,1783687752000,325.4294347785186,486.904,123.26872529489341,3.949939441940272,,115.81616082617897,1783649795000-642689989225816064-566305663035146240,8.623847222223022,,,
739497118649024512,1783687228000-642689989225816064-739497118649024512,1783687228000,1783728058000,3,484.273,120.432,4.021132257207387,642689989225816064,1783687228000,739497118649024512,MP13P8127,40830000,1783728058000,322.5366311953134,484.316,122.17296636186114,3.964183030192753,,122.17296636186114,1783687228000-642689989225816064-739497118649024512,0.0,,,
1527036626096619520,1783661915000-642689989225816064-1527036626096619520,1783661915000,1783703575000,1,474.708,122.42,3.8776997222676033,642689989225816064,1783661915000,1527036626096619520,MP09BJ9703,41660000,1783703575000,323.1894600910618,474.708,122.4202500344931,3.877691802346805,,122.34154593597806,1783661915000-642689989225816064-1527036626096619520,7.852499999999736,,,
1429476090367180800,1783706532000-642689989225816064-1429476090367180800,1783706532000,1783733418000,2,428.858,105.507,4.064735041276882,642689989225816064,1783706532000,1429476090367180800,MP09AN1563,26886000,1783733418000,279.4281599999929,428.893,105.84399999999731,4.052123880427902,443.5,105.84399999999732,1783706532000-642689989225816064-1429476090367180800,7.350000000000364,,,
739919483375714304,1783709734000-642689989225816064-739919483375714304,1783709734000,1783744923000,2,425.427,117.007,3.635910672011076,642689989225816064,1783709734000,739919483375714304,MP13P8163,35189000,1783744923000,308.8172643769493,425.451,116.9762365064202,3.637072047335437,,116.9762365064202,1783709734000-642689989225816064-739919483375714304,0.0,,,
1440684104986132480,1783701186000-642689989225816064-1440684104986132480,1783701186000,1783732365000,1,421.526,115.565,3.647523038982391,642689989225816064,1783701186000,1440684104986132480,MP09AN6571,31179000,1783732365000,305.09116857217515,421.526,115.56483658036937,3.647528196925632,433.4000000000233,115.56483658036937,1783701186000-642689989225816064-1440684104986132480,8.5,,,
1439682401377714176,1783700332000-642689989225816064-1439682401377714176,1783700332000,1783730543000,3,414.641,116.924,3.546243713865417,642689989225816064,1783700332000,1439682401377714176,mp09an6583,30211000,1783730543000,308.8332966030836,414.704,116.98230931934985,3.5450146471967834,428.0,116.98230931934985,1783700332000-642689989225816064-1439682401377714176,8.150000000000091,,,
739508566909517824,1783693548000-642689989225816064-739508566909517824,1783693548000,1783729801000,3,414.058,104.624,3.9575814344701024,642689989225816064,1783693548000,739508566909517824,MP13P8154,36253000,1783729801000,276.4858886764228,414.027,104.72950328652378,3.953298612209455,418.75,104.72950328652378,1783693548000-642689989225816064-739508566909517824,0.0,,,
1425523015684194304,1783709263000-642689989225816064-1425523015684194304,1783709263000,1783735956000,1,393.004,112.885,3.4814545776675376,642689989225816064,1783709263000,1425523015684194304,MP09AM6184,26693000,1783735956000,298.01762512645865,393.004,112.88546406305251,3.481440265688118,405.5,112.88546406305251,1783709263000-642689989225816064-1425523015684194304,7.300000000000182,,,
566305356972593152,1783649822000-642689989225816064-566305356972593152,1783649822000,1783678341000,1,391.977,79.973,4.901366711265052,642689989225816064,1783649822000,566305356972593152,MP09AF2736,28519000,1783678341000,211.1298719537573,391.977,79.97343634612018,4.901339968730959,,58.060690036576155,1783649822000-642689989225816064-566305356972593152,4.68115277777778,,,
1326601969871093760,1783668242000-642689989225816064-1326601969871093760,1783668242000,1783699692000,3,390.469,132.609,2.9445135699688554,642689989225816064,1783668242000,1326601969871093760,MP09BN3893,31450000,1783699692000,350.13888885559624,390.533,132.62836699075615,2.9445661502204814,386.95500000000175,132.62836699075615,1783668242000-642689989225816064-1326601969871093760,8.68083333333334,,,
1326601811460620288,1783671682000-642689989225816064-1326601811460620288,1783671682000,1783700351000,1,390.184,111.912,3.48652512688541,642689989225816064,1783671682000,1326601811460620288,MP09AE9054,28669000,1783700351000,295.4471003814999,390.184,111.91178044753784,3.4865319668728803,385.8399999999674,111.91178044753784,1783671682000-642689989225816064-1326601811460620288,7.90805555555562,,,
1557834963942899712,1783678752000-642689989225816064-1557834963942899712,1783678752000,1783709450000,1,386.108,109.92,3.512627365356623,642689989225816064,1783678752000,1557834963942899712,MP09BQ8912,30698000,1783709450000,290.1893956314598,386.108,109.92022561797718,3.5126201554743988,381.42000000000553,109.92022561797718,1783678752000-642689989225816064-1557834963942899712,8.496111111111077,,,
739928272518774784,1783700336000-642689989225816064-739928272518774784,1783700336000,1783731430000,2,376.001,87.017,4.321006240159969,642689989225816064,1783700336000,739928272518774784,MP13P7218,31094000,1783731430000,229.78140648401416,376.047,87.03841154697506,4.32047177006494,344.125,87.03841154697504,1783700336000-642689989225816064-739928272518774784,0.0,,,
740159491168796672,1783697710000-642689989225816064-740159491168796672,1783697710000,1783727901000,2,369.233,86.85499999999999,4.25114270911289,642689989225816064,1783697710000,740159491168796672,MP13P9027,30191000,1783727901000,227.89776227428752,369.301,86.32490995238163,4.278035160461946,339.25,86.32490995238163,1783697710000-642689989225816064-740159491168796672,0.0,,,
1531026470644744192,1783669355000-642689989225816064-1531026470644744192,1783669355000,1783683916000,1,364.698,62.142,5.8687843970261655,642689989225816064,1783669355000,1531026470644744192,MP09BM0987,14561000,1783683916000,164.05417217218425,364.698,62.141731883403125,5.868809718472038,,62.141731883403125,1783669355000-642689989225816064-1531026470644744192,4.004166666666606,,,
739902048702562304,1783698391000-642689989225816064-739902048702562304,1783698391000,1783727021000,2,363.478,90.786,4.003678981340736,642689989225816064,1783698391000,739902048702562304,MP13P9072,28630000,1783727021000,240.42966693298268,363.513,91.07184353522071,3.991497107000108,368.0,91.07184353522071,1783698391000-642689989225816064-739902048702562304,7.900000000001455,,,
739451124913799168,1783707894000-642689989225816064-739451124913799168,1783707894000,1783735930000,1,343.746,79.045,4.348738060598393,642689989225816064,1783707894000,739451124913799168,MP13P2781,28036000,1783735930000,208.67932453300767,343.746,79.04519868674532,4.348727129680059,,79.04519868674532,1783707894000-642689989225816064-739451124913799168,0.0,,,
1515667522240643072,1783651621000-642689989225816064-1515667522240643072,1783651621000,1783682738000,2,336.0,76.922,4.36806115285614,642689989225816064,1783651621000,1515667522240643072,MP09BJ5830,31117000,1783682738000,202.6066607045232,336.024,76.74494723656181,4.378451117625056,,66.13439284037727,1783651621000-642689989225816064-1515667522240643072,5.365736111111105,,,
1514683047356661760,1783683198000-642689989225816064-1514683047356661760,1783683198000,1783714281000,1,329.332,72.534,4.540381062674056,642689989225816064,1783683198000,1514683047356661760,MP09BJ5826,31083000,1783714281000,191.4900919771202,329.332,72.53412574890916,4.540373191234787,,57.06098331843479,1783683198000-642689989225816064-1514683047356661760,5.1488263888883985,,,
1425525382987120640,1783713740000-642689989225816064-1425525382987120640,1783713740000,1783735963000,2,324.823,83.936,3.869888963019443,642689989225816064,1783713740000,1425525382987120640,MP09AM6115,22223000,1783735963000,221.47458834439792,324.831,83.89188952439315,3.8720191170035485,336.6000000000058,83.89188952439315,1783713740000-642689989225816064-1425525382987120640,6.049999999999727,,,
588522082246086656,1783675265000-642689989225816064-588522082246086656,1783675265000,1783702999000,1,320.199,77.795,4.115932900572016,642689989225816064,1783675265000,588522082246086656,MP09BP1475,27734000,1783702999000,205.37821392852726,320.199,77.79477800323002,4.115944645882342,,69.62015882895889,1783675265000-642689989225816064-588522082246086656,5.814180555555451,,,
739915798490906624,1783700025000-642689989225816064-739915798490906624,1783700025000,1783722574000,2,308.277,76.605,4.024241237517133,642689989225816064,1783700025000,739915798490906624,MP13P5481,22549000,1783722574000,200.16995740021068,308.308,75.82195356068586,4.066210187439164,,75.82195356068586,1783700025000-642689989225816064-739915798490906624,6.200000000000728,,,
566304909352275968,1783644954000-642689989225816064-566304909352275968,1783644954000,1783667698000,1,296.323,82.858,3.5762750730164856,642689989225816064,1783644954000,566304909352275968,MP09AF2781,22744000,1783667698000,218.74381035080577,296.323,82.85750392075975,3.57629648466585,,82.85750392075975,1783644954000-642689989225816064-566304909352275968,6.244722222225391,,,
566304909352275968,1783680386000-642689989225816064-566304909352275968,1783680386000,1783705441000,1,296.107,84.032,3.5237409558263524,642689989225816064,1783680386000,566304909352275968,MP09AF2781,25055000,1783705441000,221.8439662149843,296.107,84.03180538446375,3.5237491167212966,,84.03180538446375,1783680386000-642689989225816064-566304909352275968,6.880555555551837,,,
566306901520842752,1783676411000-642689989225816064-566306901520842752,1783676411000,1783700052000,1,293.616,64.683,4.539307082231807,642689989225816064,1783676411000,566306901520842752,MP09AF2718,23641000,1783700052000,170.76200437043025,293.616,64.68257741304176,4.53933673862537,,56.45470948577595,1783676411000-642689989225816064-566306901520842752,4.027222222222233,,,
566306901520842752,1783642500000-642689989225816064-566306901520842752,1783642500000,1783665221000,1,291.089,63.435,4.588775912351226,642689989225816064,1783642500000,566306901520842752,MP09AF2718,22721000,1783665221000,167.46870082784105,291.089,63.43511394993978,4.588767669428555,,56.02098973986612,1783642500000-642689989225816064-566306901520842752,3.870541666666679,,,
1531014613364113408,1783655482000-642689989225816064-1531014613364113408,1783655482000,1783669779000,1,256.426,58.357,4.39409154000377,642689989225816064,1783655482000,1531014613364113408,MP09BM0929,14297000,1783669779000,154.06223707283988,256.426,58.35690798213631,4.394098468659354,193.52999999999884,58.35690798213631,1783655482000-642689989225816064-1531014613364113408,3.9163888888888323,,,
1530989903863611392,1783693002000-642689989225816064-1530989903863611392,1783693002000,1783709092000,1,244.473,60.651,4.03081565019538,642689989225816064,1783693002000,1530989903863611392,MP09BL8795,16090000,1783709092000,160.11933813257517,244.473,60.651264444157256,4.030798075530492,198.75999999999476,60.651264444157256,1783693002000-642689989225816064-1530989903863611392,4.432499999999891,,,
1326603043004743680,1783673568000-642689989225816064-1326603043004743680,1783673568000,1783696285000,1,240.683,98.604,2.4409050342785283,642689989225816064,1783673568000,1326603043004743680,MP09AE6372,22717000,1783696285000,260.3139096810702,240.683,98.60375366707203,2.440911132172996,238.1599999999744,98.60375366707203,1783673568000-642689989225816064-1326603043004743680,6.264166666665915,,,
1531026470644744192,1783650462000-642689989225816064-1531026470644744192,1783650462000,1783665274000,1,222.607,50.202,4.434225728058643,642689989225816064,1783650462000,1531026470644744192,MP09BM0987,14812000,1783665274000,132.53341781890043,222.607,50.20205220412895,4.4342211169943235,194.50999999999476,50.20205220412895,1783650462000-642689989225816064-1531026470644744192,4.064444444444689,,,
1531014613364113408,1783726370000-642689989225816064-1531014613364113408,1783726370000,1783740780000,1,219.105,60.729,3.6079138467618437,642689989225816064,1783726370000,1531014613364113408,MP09BM0929,14410000,1783740780000,160.32490268648507,219.105,60.729129805486764,3.607906135025901,195.80999999999767,60.729129805486764,1783726370000-642689989225816064-1531014613364113408,3.9741666666668607,,,
1537194706461523968,1783678781000-642689989225816064-1537194706461523968,1783678781000,1783703498000,1,215.802,75.95,2.841369321922317,642689989225816064,1783678781000,1537194706461523968,MP09BN3822,24717000,1783703498000,200.50733761862986,215.802,75.94974909796585,2.8413787084621163,213.06999999999243,75.94974909796585,1783678781000-642689989225816064-1537194706461523968,6.816111111111013,,,
